"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0,0,0.0127378080239706,0.00900530442904174,0.0140114847081533,0.00344664923227588,0.0032393327569922,0,0,0
0,0.116787988889139,0.0161354892580294,0.0474633818098678,0.0281940833282554,0.016157276110479,0.0687736654059268,0,0,0
0.0202808249604866,0.0131869873594437,0.176137256965518,0.16293890586058,0.0963749175871559,0.0526796054941267,0.0395491702439391,0.0128701990055788,0,0
0.00940153541004608,0.0254349916733816,0.106840094941156,0.200291617749783,0.13352066582646,0.0979419276215087,0.0604598171982076,0.00165503508634165,0.00448188346919267,0
0.0135744220358832,0.0140206356344519,0.0586422050891741,0.123903990187404,0.121279698985095,0.0716843374211071,0.0647701108774963,0.00348349670911197,0,0
0.00320741016866804,0.00771788130098279,0.0307899519329954,0.0873022978172324,0.0688564296019922,0.137132023402384,0.0550835315792379,0.0181002025309679,0.00124658074937469,0.00200219456492009
0.00358425152761847,0.0390604840982527,0.0274845971001601,0.064078060604213,0.0739742152074829,0.065494869061057,0.106043377695841,0.0273248734966647,0,0
0,0,0.0128989092253575,0.00252967925797238,0.00573768703877769,0.0310373520019508,0.0394070464259935,0,0,0
0,0,0,0.00879287086016399,0,0.00274368041267251,0,0,0,0
0,0,0,0,0,0.0129423395029543,0,0,0,0
