"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0,0.00749343124144119,0.0157312094441234,0.025244088687547,0.0199614355079502,0.0080159505564685,0.0163375927014313,0,0,0
0.0145984986111424,0.261364788201303,0.0786467347343373,0.0474633818098678,0.0620879853358994,0.0617751494841268,0.0803976708542448,0,0,0
0.0250468451520571,0.0642753052119035,0.386112085395767,0.233566090496576,0.145497774281992,0.0807586806971332,0.0681107981008809,0.0214895496137857,0,0
0.0263548218231165,0.0254349916733816,0.153150796931465,0.309150652998596,0.23419382886244,0.208735915500625,0.110625935337411,0.00358590935374024,0.00448188346919267,0
0.0193387749885852,0.0308757340870675,0.0885324785024776,0.217326281993209,0.236579409873139,0.154037134507838,0.103950245758685,0.0149537929213841,0.00496718407450125,0
0.00745954682176355,0.0295082703178998,0.0472014904727046,0.186060510577355,0.147960453983474,0.28076238095155,0.0977404532736025,0.0229287678565555,0.0157876418026056,0.00200219456492009
0.0180771924314703,0.0456624192618378,0.0473334290561999,0.117246391362866,0.118722011533493,0.116214374888334,0.134088100047563,0.0458471595113369,0,0
0,0,0.0215374874655694,0.00548097172560683,0.0246304764982723,0.0393171423202231,0.0661192866486174,0,0,0
0,0,0,0.00879287086016399,0.0105013125728511,0.0347480446796784,0,0,0,0
0,0,0,0,0,0.0129423395029543,0,0,0,0
