"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0,0.0225738692756312,0.180627043855454,0.0423017886296716,0.0740735308195103,0.0149455674375443,0.0346505941896062,0.00240853264285289,0,0
0.0439777971733322,0.93736720578692,0.271164728274984,0.128200603074607,0.0913346566009422,0.041792896220974,0.012675176514697,0.0162357651933624,0,0.0654130356014435
0.287589941116156,0.2216137228259,1.11563512972312,0.410847473272618,0.162209105054519,0.0884947295788201,0.043497608656253,0.0179404052457005,0.0132605393972413,0.0103020196522718
0.044163055990375,0.068700989002162,0.26939534679544,0.8477838768871,0.197815467376761,0.186853506805993,0.125552684075019,0.013445650407578,0.0127777930925711,0.00193087426739859
0.0717629423273699,0.0454198111742204,0.0987009882248264,0.183568031038905,0.357828169256823,0.156149925432261,0.0856881616692413,0.0166213504751014,0.0111417231138232,0
0.0139081646390922,0.0199633038423212,0.0517230234451753,0.166555232223025,0.149989896464007,0.480262173461724,0.171305844670645,0.0491325264355472,0.0515440668946656,0.0101044927572001
0.038340131895651,0.00719895511999571,0.0302285545148893,0.133066437710288,0.097864808723932,0.203684359815567,0.155513821356192,0.0241352517363501,0.00343431729606995,0.0171652674131197
0.00384336099646117,0.0132985391865162,0.0179804258372469,0.0205513364802326,0.0273771199319669,0.0842500803577297,0.0348070773609796,0,0,0
0,0,0.0170584982010219,0.0250683636272925,0.0235551401485289,0.11344667948652,0.00635723143535208,0,0,0
0,0.201976462704327,0.0389220208420053,0.0111254486110181,0,0.0653162175445453,0.0933193234841602,0,0,0
