0.126402621004646	0.040152585870426	0.054850520562096	0.094454184796951	0.082026759028178	0.09259535666767	0.055177985004066	0.019449770573773	0
0.007606510248766	0.491992004247085	0.021562470316325	0.042767696622984	0.158716011097669	0.007519554265787	0	0.007519554265787	0
0	0.0365269428673	0.251775978991978	0.050326049056468	0.059081749881107	0.071023560861154	0.017886976263176	0.013046063960164	0
0.040893642093313	0.048946746859992	0.089203131805555	0.133953918429934	0.117771384510248	0.088297557229136	0.025546915725429	0.018034513845178	0.016685864204328
0.011720502934426	0.018691654583136	0.034532558245024	0.058942695969791	0.093982929358714	0.061189971842948	0.01020074775999	0.017559938444936	0.003545350411192
0	0.022835728254141	0.0287422005709	0.07135240753503	0.083402106831058	0.062063889953685	0.052454274437434	0.028612096053519	0.009516783581376
0.024863972136698	0.029765464027095	0.012887346455391	0.137868696080549	0.151987509473949	0.153551823068081	0.203966545244952	0.108726762572663	0.071160041792256
0	0.006521440912451	0.046989587782609	0.081186183414598	0.155778104713814	0.144809927712805	0.234758825026289	0.142453182223665	0.05712361640373
0	0.009242483033514	0.058977449100543	0.137986256247218	0.071742483033514	0.064576401778136	0.089057491363139	0.0625	0.040243616695057

