5.22001763241538	0.385076422817267	0.323441699590101	0.442897733380232	0.416142057490289	0.125754664183089	0.021597357818054	0.003374176445881	0
0.193297408165387	5.76464175292177	0.273744881799136	0.370336587950893	0.424108282419451	0.19956763566597	0.014895640611473	0.006445332227818	0
0	0.202839417080453	0.69508551571341	0.09394710253883	0.037515380649011	0.015826445544051	0	0	0
0.049573176548198	0.007502688533751	0.007137125707145	0.046917414131293	0.045326751006623	0.011153967101105	0.003981018405664	0	0
0	0.003271709233272	0.013429357618151	0.037923643451928	0.051308135637879	0.016284113046399	0.018712920472907	0.012352968991708	0
0.031704913717011	0	0.024651841050048	0.0554071512014	0.017754751681526	0.019386020782457	0.011836501121017	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0

