,NIS,area
0,10000,2876120659.81
1,70000,2427428794.84
2,40000,3007075802.27
3,20001,2118348301.85
4,30000,3196576058.75
5,20002,1097179855.32
6,50000,3813035462.28
7,60000,3857112494.38
8,80000,4459250150.65
9,90000,3674821908.1
