"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0.130832653468026,0.0258819011409819,0.0186526907997128,0.0628106582914583,0.0571732542365623,0.0419849673505316,0.0421738772417328,0.0167915298106294,0.00349416078022118,0
0.0504224147371613,0.564568180812293,0.0901954513510331,0.0117225499871965,0.111973948616675,0.0350567645713823,0.0195355279945578,0.011745363065403,0.00624452507437017,0
0.0296983559839469,0.0737136790725772,0.250549409934968,0.116562052122547,0.0365729466488094,0.0501346748825633,0.0120173638287499,0.00400079849164424,0,0.00263564989978194
0.0655743104198741,0.00628195779452768,0.0764304918431503,0.123848021910498,0.0800216723330968,0.0833606365657476,0.0671469132583554,0.0481796082887899,0.0155543027174131,0.00518463808328193
0.0553898390025956,0.0556835246539786,0.0222539047688974,0.074258201471422,0.0863201550140736,0.0650496571413926,0.0506748428404728,0.0437583856807121,0.0503273102784224,0.00368621383365984
0.039070703786811,0.016745641153149,0.0293025017050019,0.0743050019172664,0.0624834838226625,0.0931460529854301,0.0769849714683682,0.0522749267327422,0.04848111006572,0.00467141199806602
0.0466644816291217,0.0110953397071175,0.00835143698343067,0.0711653487646055,0.057875950482415,0.0915358997768121,0.113317995628001,0.101031392567908,0.0679546006743082,0.00833158680285981
0.0267947004731669,0.00962049950371157,0.00400972328013707,0.073641312351143,0.0720746833781456,0.0896385164256803,0.145704197967918,0.226878145600057,0.136009078334843,0.0167562650442267
0.00715670978247095,0.00656511698109712,0,0.0305155134117638,0.106398878772706,0.106705219167439,0.125790102177767,0.174574086131843,0.0991778983156943,0.0103724324548138
0,0,0.00995773875357729,0.0298732162607319,0.0228879691110859,0.0301963660757204,0.0452948401723226,0.0631658731577913,0.0304630945476773,0.0174260428187603
