,01,02,03,05-09,10-12,13-15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31-32,33,35,36,37-39,41-43,45,46,47,49,50,51,52,53,55-56,58,59-60,61,62-63,64,65,66,68,69-70,71,72,73,74-75,77,78,79,80-82,84,85,86,87-88,90-92,93,94,95,96,97-98
41-43,97.5888041062928,0.0,0.0,27.9231702375617,93.1214161827846,9.31988064708273,8.25535003852315,25.4094161588677,12.3057221409958,25.8251961490074,193.942019160604,93.9240825925717,14.957618530993,43.982864507641,34.1333388465624,77.7211962257308,6.73799445321476,12.9229563485543,18.3234900977352,45.5831721442297,5.57461756825007,11.4821421918419,630.186697589846,973.648575239966,9.9183304514185,224.352839206182,22616.0763546792,45.5140691485071,190.190529091961,252.541189515227,119.625903196548,0.377143042463507,0.490477414651578,286.857142825461,0.0,100.319541644669,9.69382439437428,8.36132665578765,21.2848061908285,57.9211763609234,0.16936080146408,0.0,11.3611177949721,1461.85387396649,389.840542041537,189.474515156074,176.686361737869,1.66024303369598,15.2909720761882,36.0081241003262,15.1069961049385,12.2600157364548,50.6613795945462,256.470748997368,89.1457547295967,109.19037049077,155.943286657425,33.8448178672387,44.275794738119,63.0748622809138,5.80465539400807,139.986212137768,0.0
45,20.0990859156498,0.0,0.0,2.58056266042566,23.6172097973747,3.88311174656287,4.49758483017171,1.03658609549401,2.38370198736241,0.39693090634327,3.87492915271137,2.99620645293935e-08,19.7885766008573,17.4616409251849,9.01178467019909,21.9372113717251,0.174162785477044,3.56327637180342,25.5394024494405,476.601825858856,5.47802956370213,6.96902691594696,19.4393292836269,0.000135550196708078,1.80318528900849,54.2295343745103,260.685393865895,72.1274359420999,122.499882510643,26.655053209332,316.733018068321,4.93003591157117,0.0,89.5901893822415,13.8024041358456,11.3552591152842,3.22885039213937,3.38672573359827,12.4273060125021,34.1682385461426,3.40803469272904,3.41322660128792,10.0593506543518,38.698428391792,0.0,44.4194227741812,8.85417508001774,2.59531478869883,3.98418229789434,763.792420130135,4.1591850361384,1.66938903720437,96.388267606986,69.4039687220321,24.1507111337345,117.967731871064,22.2106872228927,7.47461990243531,7.72625053432727,2.85253918128289,4.08499441241938,20.2193985667694,0.0
46,820.588470735421,43.4115907674909,11.3738575184431,28.9500509133594,2592.20456990365,406.7853612084,158.103552474099,185.978017489114,219.936977467105,187.197908791851,1515.23192519282,193.652747821747,376.75911438537,348.291336039702,788.622264610236,320.779031170196,250.570980170255,233.243509506706,491.613942420458,182.978441226338,31.4997950065742,302.691281872656,410.287349493597,57.3409631961593,14.5483873274879,207.434583909166,3248.58153078489,241.973234719978,5196.7565841095,236.224028815211,96.0844050760818,3.35899723577182,9.5924208375132,168.676107126398,10.352761401233,1195.73786643139,33.5359854673092,23.3492345611519,260.383302551479,52.2789719081172,36.2401817671904,10.169705125748,86.742881728126,207.339006526121,201.675915560268,63.6730876515262,253.740637675226,45.215694989388,105.644875940417,60.534430353309,4.56660289786299,4.14135542576198,261.26529672899,220.241974430149,89.8107014826174,1144.85662740445,265.144681456681,20.2927338714029,68.691873943685,15.203472119044,28.6744759399777,89.6405184945982,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,80.1795612233642,0.0,0.0,101.739238024199,1121.97473549066,130.11260892742,157.550217240463,297.760250750019,20.1028336918398,59.3266377933253,399.930602558333,72.8388207350992,217.189389270431,452.774993420236,502.305799111658,197.906694919732,6.36744341070868,70.7659137360324,117.513372686089,111.118213981221,9.32277476443343,90.6805338572967,95.1869319857154,536.271865907597,2.43555095595926,270.659145801841,488.329731472811,574.298650720021,2510.83154420807,564.980023689873,3594.66919968595,0.670733891624537,6.49238335360176,1067.87404624346,477.389159555008,24.6977329148429,70.1719457030139,25.7505741352469,14.7574997795257,82.0857761876561,29.9844408233308,5.93051858064454,45.598898317002,43.9456823169968,0.0,90.2685001986853,49.6528360521314,13.9966678109738,34.4219543220269,200.833842303998,1.17906308172886,9.09330668864406,96.8343442822411,162.319217083247,56.7011931042828,158.950226327948,168.521963847183,39.6273461484255,10.0138333187262,22.1737575792709,7.17584945981135,136.234810332898,0.0
50,0.0417045910148973,0.0,0.0,0.347873912166669,96.0685380983358,13.8227419848095,7.26094258436509,11.0632289346068,0.321898298386642,51.7128759946542,97.9505513337382,0.0,14.9527985402887,33.0523250192194,156.613207523683,65.9684789389919,2.88530887932281,0.57079112085251,12.5344197676611,21.4715707332439,1.54134451081951,1.63596509503779,6.78999884713092,0.0217717158689374,0.0,27.0547640036608,43.7395436677996,358.630384588872,330.834761687553,4.47752469661464,0.000266681099266296,759.834972696924,0.517450006519143,3.68570067556447,0.0,0.0,0.0,0.0,0.0,0.128370899239391,0.0,0.0,0.0,0.0,0.0,0.285479999145738,1.2097597131028,0.0,0.00474451144281075,2.04925106082869,0.0,0.0,0.498397158155145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.130066967737391,0.0,0.0,1.4653542130615,15.3135052911508,12.9593565913895,0.576862693851543,5.18817856812304,12.2566728394416,1.38988756742744,17.5379602170524,35.0004855784752,11.2610086528379,5.20260310211776,9.20749385231316,3.53293975431095,15.879815315815,6.85054940650755,22.217121229735,10.1386323172373,10.0210532631464,6.33401177117833,9.66447549230198,0.000552498072466105,0.0,0.578801338809478,51.9722446055072,20.1586434926578,297.360920611028,249.86116182365,4.32709295380402,13.9421002106008,308.603858744589,1072.75900492962,177.21814471067,5.34012932436412,1.6278792895452,12.9277155824134,14.7266593286469,97.222608258709,33.364998950752,11.1132347377037,157.411404676524,12.1663811306364,0.0,125.987026064239,144.293203951656,21.5624287745157,6.54356509378841,54.3789750824519,0.0,1007.52733184185,4.23572686389977,58.1612927341338,106.765101730397,0.0,0.427708660149527,81.6979283141486,35.482628459731,84.9594360408747,0.0,0.0,0.0
52,6.01220491103799,0.0,8.37492207766765,14.6141535800174,207.693592748947,0.902963739445288,8.26306978528539,13.1373204486642,0.68308534777068,90.7382138418228,373.245600063392,13.7585817245345,9.83469313800988,27.3038914989972,118.971950266432,23.0278741591515,3.50619532223997,3.51490255055889,21.3922857894693,34.8459511396476,0.375797607375196,3.49503713906321,14.523732705986,0.00405655518797496,0.0,2.97766049263833,113.950342915011,432.533691967271,2096.73530241655,564.386763570059,4750.2742026055,572.059192320384,718.457300282164,6368.494337139,310.938274764242,0.901528068164088,17.9316291643217,0.0634849019107678,0.00227890014585026,32.9924145608438,0.213777152692279,0.0,1.70265298451468,10.0412633565513,0.0,20.0779202080225,14.6894837828654,24.2788062002114,6.42685832656656,136.201848274509,0.125342840360832,1.84881983624977,51.2509095307242,1.66891331244442,10.2889138243335,12.0126344993608,3.2675512958374,0.0754473375717491,0.0955522778954116,0.0,0.0,0.0,0.0
53,0.778648656350086,0.0,0.0,0.119996431344041,18.2067028020656,9.14573410152268,1.30969419817697,3.66708636768885e-05,17.0090506579867,0.300207495272666,6.60741097785018,2.2649004098301e-07,9.98572303591816,1.92891722915411,9.28838030820316,3.87789835029421,0.0692053334169141,1.64384002198788,11.8313329657063,4.04469450705546,0.800788398782594,0.911861751294594,3.64667512788815,26.9338051540083,13.6248948994153,3.26630635870659,24.0056639920734,27.5833471384648,375.751890730964,123.496111736632,21.1537066840961,0.00164381066334178,1.51388785916056,131.295971059006,259.27283451169,10.160192962931,185.019861904699,16.3202816803412,142.331337491513,35.7826787440746,58.230284654458,19.712866494063,134.368363659421,34.3824268369241,0.0,44.870864474434,28.6415658129148,28.5669612527057,40.6414560878159,11.8902093148161,36.3809101569266,6.20742515463108,189.397067202919,668.672263831268,32.3239860026704,147.968752889674,63.0011500277144,23.0263445956555,17.1235855015177,57.3869019583847,4.49971692938199,3.23947960894414,0.0
55-56,6.75682633785494,0.0,0.0,1.52545539615214,27.035723215963,12.8711649348268,3.56035804319261,1.92974932936813,3.89044012050749,19.2556733887578,22.3201176282067,0.537312129242527,14.2314159100364,14.4596645776079,8.79579033592031,25.4579729176864,9.2167177020814,9.94133220996065,27.2300258352459,12.4571664930276,1.916241152242,8.88307379383665,17.6971525167948,14.0982363621118,0.367939794651205,4.92811625333519,114.305560030424,22.700487385848,471.994843759869,93.4053760643474,19.3315893731148,4.26663109663771,193.999250980277,563.74124102311,5.85251264355143,100.721318784536,13.3528694626201,127.724990605543,12.5394217194375,139.119258190413,139.665694061592,16.1560135174056,431.548802972903,32.9383948438778,0.0,174.376074224152,152.991089916489,12.636925317813,11.5713417064634,27.1785145713632,23.1835875437355,1296.07218795009,130.90593515749,145.577354539519,319.930530496265,408.870905851597,141.351441982455,131.719853693088,99.6025199335241,276.372347813214,1.18315560227888,66.3133230376865,0.0
58,1.34262644024718,0.0,0.0,0.393202746029862,83.0411160089725,4.24106680606066,3.45484869389046,3.27044440615753,0.0398681303786576,20.0178915464197,24.7498765843657,15.2604839865315,9.4623682847235,5.09486800669331,12.8524107911648,50.600686353879,4.82095979962012,16.8024031197999,6.83411197462451,13.2144893296382,2.1196787402145,6.51351501522356,14.3632402901454,6.95904299990235,1.3619816084483,2.15964139188684,79.311751193309,163.699540197691,384.632815266099,151.344445607321,11.6935173496854,0.0664697998713079,8.52416830403184,43.1594430162698,3.50566171716453,35.1125689797607,286.139026486874,68.0336673433539,78.0674762603357,87.677915964223,19.7896549925588,2.63042566051555,137.640748073218,16.1644002829169,0.0,14.322044028007,48.0925230206896,567.226267613117,16.0462420523434,139.411861536948,9.95134350393188,8.95439016485535,108.579801641683,28.4422251392847,96.2410111287026,14.110550320186,30.4061253782227,26.864548751311,12.9613677429318,21.9073776950071,3.12827654309417,15.1212361364854,0.0
59-60,0.18419325268329,0.0,0.0,0.000301518486408626,137.479129772443,18.7629706589348,13.0824625382118,0.35684479866956,0.000162653069690418,1.97262966641061,12.121602060199,2.95383970750965,1.71762520380864,7.07553029020484,6.21803960373794e-08,6.96668048547433,0.791955735986998,1.82529170992258,3.23589359129009,3.24237586640587,0.382167613646064,20.9664905530294,0.622902311166128,0.00201988705935311,0.0,0.626691769660692,24.4709046341934,188.806959995629,110.484838953839,106.850903990124,3.29261291171694,0.0,8.13713197870352,0.462111046127288,2.18679529610212,14.8785353370441,46.2544430756536,866.884482684155,114.521378799915,34.8317698429513,0.0555921120860019,0.0,0.0138772116116606,19.0056976481085,0.0,1.87124957563896,2.98342839520696,861.413865443471,8.52492678137912,15.3918356116644,4.75303349800123,1.44943920378291,23.1402643535705,3.95199707918062,20.0736427636315,0.144989171204642,2.87819879420275,47.1604209311852,3.4444298042914,0.63702275786706,0.0,3.44106387309487,0.0
61,0.739452433633054,0.0,0.0,1.3297974573969,11.0429558340285,4.33151821737711,2.03506913010627,3.01966422060697,3.26337429300334,9.38299629476698,20.6681895152614,6.04139187375633,7.80111854401394,8.94753270622774,10.5253764639328,15.1262442181917,2.1077315511272,4.84835299929815,9.40178073954047,1.06848847876032,1.05793964359041,4.30053256357605,12.7039956794597,30.4478372553019,1.36228300324113,23.5563265958095,101.020290367739,51.1076742185481,187.325751456215,59.0420193629864,63.8882348489346,1.24281623992744,9.14809106798646,58.0092008171564,7.9966795771231,51.6103034976119,9.65088332167591,62.1693263664562,2954.93630508654,376.091920084537,321.848114489195,48.2847581816603,798.115792340153,66.3909382824351,0.0,62.7057112615412,58.6000750034815,10.7210227445868,8.9838245776139,37.5807426100059,15.3165940867438,10.930809479423,60.7736113009687,130.974751416246,46.2342036746599,151.014992448145,69.0329684931684,28.9505144870899,11.915927088163,32.9055427864839,2.61974626289749,11.5002723348522,0.0
62-63,0.622670705767018,0.0,0.0,8.06748374974452,18.3589277260932,5.25426998129519,3.73963830676025e-08,15.4802305668423,0.0157804010923525,41.3645657991169,60.9146950948365,1.11059802498645,1.9317436688252,4.98404982286554,31.5328956681493,53.8018259202918,18.7468005993387,3.44440822880246,17.2746157535515,36.4515377953294,1.14892087411601,7.80736145316387,16.2082892280494,139.440073624293,3.02950333266256,6.28109592889681,48.0659225524036,18.6434789846546,417.786833187154,59.5861300175374,145.744389800917,0.356615337479538,7.66042415024377,114.439918885611,14.6905968037064,14.4803464643214,65.8629681221526,7.38896768824003,619.98364780141,4606.70793836363,771.397015197729,113.704351160106,837.140707784934,38.6620603363625,0.0,122.339814741455,199.147098354261,104.155991348651,21.5521592713757,136.079307061284,28.9712759550244,13.5934686199494,399.827814821172,520.614702465978,13.9223032354809,301.894103394109,13.6675945820166,85.7956535526132,4.17827964623759,48.9864983937377,1.01216065616773,0.0,0.0
64,161.405263185883,4.98811186743901,1.02106785719024,24.7628121724974,304.105342603235,36.2366294752806,34.4584886206851,31.6159887545264,21.8172444984055,199.462560399366,215.307418016451,73.9851140995222,43.9548285365409,48.3170936794873,130.269189903089,77.2775820991546,16.5459655139439,23.2615503738925,76.5761467505832,80.8336119092292,11.0290885981603,26.794196009744,49.2011816519517,226.760472139727,6.23554807703362,79.4645520023369,599.456981356591,110.449341313239,314.455598909368,250.041088286321,132.020793039795,36.8097682545213,26.5470612946273,164.251995888316,24.9930265899758,192.685031567566,21.3364817070418,22.0965132603169,128.958343952017,187.467714404502,1237.48380704922,749.973915380955,1187.2751694857,1564.52451831708,2955.35013557326,94.809580896681,181.26523611503,48.8776834831888,31.7128518762556,309.260810630837,53.4163680912089,22.9894827604077,135.061144958257,366.981525768049,11.4342011169409,290.54052551413,129.220532737027,50.0288077750533,28.0158023186171,51.1507514689772,11.8452575450451,58.245060879658,0.0
65,41.8335773102589,8.65759527677674,0.609870090582485,25.7791288135295,100.760238652706,23.5989601290582,19.1821595845795,12.4565170963714,15.4028652509566,44.6799309832136,107.983776120513,72.2595695237736,22.6949352030448,24.1832648265776,54.5381397147285,55.0839824116685,7.69548346497771,14.1816843958576,34.2286272751249,43.374766238283,3.91983077361384,19.9541486318596,30.765194783824,66.059250063897,6.87835311558599,48.8710139609555,385.455046260927,61.0898522810034,261.128136759057,133.463826149577,150.10438156521,15.8924441783723,23.0724357913688,70.5325992702064,27.2175075743167,76.5602324556651,5.16511966616603,9.10629789613319,39.5677203224913,68.9089177164009,55.4712946912332,541.739292747597,73.1705460754643,131.454387105507,221.968869043038,87.9592003855544,83.0022693688954,7.26690611427892,19.2346413113972,203.800798090244,16.7080473739948,10.5125554200966,78.6131169740508,44.4784407008182,67.1429572123907,135.905363617252,50.5116763536187,11.0908414786352,18.344715101999,11.5706291403296,6.76061347891429,16.9684065980981,0.0
66,19.4009261343401,1.53682770049549,0.528358604575236,44.337478854409,192.433289968167,17.0110392347795,42.7022780891992,11.7235765536716,7.30829160411152,81.2620024538039,142.049668270179,3.05910127875352,13.5352663918544,30.9134548082069,54.7684417987109,31.8612744818856,3.21872143273433,11.9339174695913,48.4571685622396,4.26827030239464,2.72003219905625,6.67326975871922,12.1499371704461,476.918841608514,0.0,94.3567624605919,235.563228055161,82.2442476827895,282.620512609853,168.904982477984,74.2932323331111,52.3400241413095,4.45254675120461,126.030857816321,1.98415740491569,57.6627245436138,12.4981498257433,8.41998193166186,168.916693339782,191.500929577614,1878.19178544281,2927.05557549334,1137.4952801477,580.198529417526,0.0,31.1243599133438,77.2966356084795,24.5885921598691,8.98076658530735,182.625849009263,17.400087054172,3.94631869164433,69.7548718348714,0.0,1.60101285361968,139.550293926838,52.1922479474542,6.6571052009742,17.8294778210946,1.58231410723819,8.29103570251488,11.0481280872715,0.0
68,17.6093276808056,0.0,0.0,2.31921769253274,120.429718876878,25.220919338887,9.50398563613548,17.540963569387,19.6411887912001,1.50711360671688,8.15500425828295,1.38708683169381e-10,14.8443957214431,14.1747334762898,9.22975874613311,60.0663893650275,3.3659479312099,5.25092209135281,35.7091681868853,43.5533902189362,6.27976926194068,31.6743747599787,46.2615108610669,29.2828363702742,2.04932443199218,86.1353964039811,692.352623671317,106.354429969473,693.516086714052,1833.86439406268,135.958251073276,0.0493890928681702,9.29107040022796,952.427450648454,45.2067760336993,784.693058358725,14.4310552434329,36.2470717472444,123.183533482698,210.473291310724,222.865102231442,45.3137265101252,463.650535288826,1034.68281818817,347.529025772105,136.128454227703,192.057655150411,52.9525479723304,63.1386204348979,154.488772518607,64.181211697562,31.4944355267904,295.880686608549,465.152129408937,282.199076229682,464.969631957852,335.264578180788,131.457761194906,170.317982406736,247.638659069912,19.5561794232405,69.7128512752063,0.0
69-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,9.51944880029789,0.970253325268931,0.0,3.24448596526836,40.8687314584169,0.783885924016128,2.20225125001657,0.427212430624204,0.00276579752223833,600.868859539172,404.546778314579,7.19777483457359,1.55479249495511,10.7992275474306,54.3408804089497,412.450291122284,31.4336037218856,7.34990328218502,38.5032660607859,30.8731055373197,1.06875102586389,1.93210932665061,167.469893942795,33.3604237012121,0.0,216.494238984035,493.810106933074,16.4154104098116,281.316909467341,4.65087318536419,14.4274570252036,10.39123147597,45.6736159159901,37.0534900125646,0.0,5.77314930251269,1.75895961075738,3.99417114170261,6.74116808234767,299.202847609205,135.211740074978,8.83474072031288,124.005979436176,257.875808220769,0.0,3187.30218130268,66.479385084422,10.0715687472463,39.4413303906505,56.6738537636322,15.9743744537492,0.589468939990629,54.2472669288093,3.34629672792129,4.70632169270529,29.737696646346,5.89352794786381,349.553115946466,25.671115300532,0.858066928866222,0.478931118602003,5.34563326800299,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.5681929399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.329425616285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4.00643700198515,0.312059957849987,0.0,4.96361458330871,265.76206488225,13.1438836028587,1.08684936763298,0.0684164388402542,6.70223337322516,83.4341265874678,22.2557263334056,839.699172588868,12.4464915630337,20.4197142059682,0.0926339070293468,7.81349736116489,1.74084083374622,3.51744399304328,6.72764662085796,3.34550648266079,0.0,6.63251769291247,2.04683361851746,15.4553930650389,0.677125523367197,18.2909147590127,58.3113892366872,364.967313750532,1082.25441704587,161.500192576991,29.3371659292417,0.0,6.21138331425871,3.56541987121726,6.88217277172275,45.8514064080184,58.1056126317135,78.1265367894888,27.7173576081566,149.981876509417,239.82841933846,64.4536412827028,179.031120518622,39.0441699596866,0.0,28.9307598632247,55.5693916477457,1557.80790933212,15.5053625026075,191.24939545533,23.0948830981876,17.1866980557052,47.6036775189895,12.3111139565704,14.0499541336803,16.3658735396454,4.59519634804183,50.6041534281765,60.7750086783422,30.3652953713663,0.868913795765033,0.0,0.0
74-75,265.16314411211,0.433468476727903,0.030806908685147,0.627362190775586,18.5243868133571,10.3745223114689,2.67700691074075,3.0097395339732,2.06247774755543,0.670443292567198,12.2221069459,1.48345783183859e-06,1.02745756790954,3.34049996304431,13.4209161975999,3.82604122846345,4.12750029214533,20.6574165683207,19.3250974523616,6.06160007556994,0.487840098454474,6.01557907942229,2.10708808554711,16.3527741695867,0.067526223467641,4.46523610937237,72.6348991573558,10.1977825522225,103.631567089885,35.0067246727569,9.77328679970208,0.00185603613981233,0.297360655572838,10.4469789507253,0.846532656029262,11.0916326858792,56.9642603436059,26.655580552948,3.69083412728997,53.5551891637655,5.39863656085528,52.834575761783,6.92744246482202,13.635066129808,0.0,72.2602596634706,68.6768462313088,33.591516993227,565.028187450743,12.9343716400826,6.95270130281909,3.18017488646237,56.0423890640342,112.213897852608,138.768319763424,7.23783933166808,1.67942242045859,45.8683699271868,9.93451521496161,29.7555935389422,1.26079629308416,3.72716686147806,0.0
77,15.4484049887934,0.0,0.0,25.716110968593,182.409042430304,48.4208826166434,13.4122150937819,27.5995541112525,14.2419456132347,36.323077063706,189.694260670071,1610.37746591492,57.0781322651826,68.0597626231693,84.3343574376291,72.6647606563188,21.9606842140789,28.0321110718733,72.6025751951763,30.2260672678815,3.34546348671849,12.2045136688419,130.702811022913,23.9159152439599,0.154152229295755,88.4799833462987,728.794454135952,215.120830009109,1279.65724403446,192.036204262751,183.387351725416,121.339644032729,419.355091551373,74.8780946202295,29.5419502389603,256.420823228713,128.658291799798,266.559003689626,480.966482719972,315.574734625564,106.058051277828,8.57584316123252,198.101541189259,183.959025915165,0.0,267.913920186913,172.731053251291,23.1007157799608,7.97046674022755,1943.625679399,40.8942787956498,18.7595402617718,291.025223551515,113.39438032105,64.8064303493533,120.322892988931,49.7967708890523,54.1263348447939,19.5257939064402,45.7538146155097,4.61010040068131,21.3912911843704,0.0
78,25.7962847731921,0.497185106280994,0.0,14.1580688084563,561.791566070674,50.4840462317576,38.7809747976188,54.5855823642064,23.9101768891038,1.65949138143727,90.3611511250545,596.274963606324,99.5758877881966,90.88456298168,64.0474310073068,138.604894116704,22.927202065327,42.1270797248053,75.8990877328595,129.630589678922,6.10329561579347,41.5085440979891,190.31952637363,27.8380700968469,0.364218687652914,107.418745295441,383.84486766891,133.154116053395,594.106980939425,196.932544441541,138.457220448752,20.6934163364867,4.52260724159099,818.533892986864,60.6650962351752,404.790576833138,25.0140774689754,61.5129735425286,37.218992312986,163.457017932024,74.8111595204046,21.8233169834414,102.300513951935,31.6450298107975,0.0,428.722896759217,152.155722564067,40.538915724669,12.5247011866702,58.7236069548622,354.319141574434,7.36043859554512,424.060369834568,2.9062466091664,50.1748582341073,187.861133692387,14.86714965775,36.2665865526547,30.185360470703,10.6623558150385,6.00181548708153,25.5042576005394,0.0
79,0.389147635643742,0.0,0.0,0.00600072998892279,2.73541861766372,1.72304791025138,2.99878113510858,9.62718088187898e-11,1.26678322224854,1.95836558438598,6.79728561365034,33.2577914602001,0.474016371014931,0.94878674089822,0.0,1.33374647888315,3.60643202712277,0.697137991402378,13.2342144207602,3.72126061058223,1.73102042641946,0.0,5.48936404668132,0.183367227707389,0.0,0.485270490881878,2.23747808853545,17.6936661757223,90.1506310590042,0.149441532107925,20.2332030584179,0.453630706053664,0.0,31.4718966597573,0.0668952171073407,3.41414850426049,0.842354286036535,0.108412872797956,0.172367217685989,2.74378824657865,4.99836992592774,0.27123357160735,6.05958112745167,0.19812396670851,0.0,35.198708450503,77.9965926681115,4.32890076780914,15.6050680032326,1.93675546147259,0.753589753950067,9.41055652475069,0.637877699097609,0.0,2.62223224561712,0.0,5.16928226514724,5.68139227404717,0.532914936309078,13.6588533962364,0.0,0.7185266876032,0.0
80-82,75.1761007491413,0.0,0.0,10.1055682453812,203.936312136021,9.57273231454594,2.23025059785907,16.2580495549518,5.93816786588551,214.545882928998,217.318953372712,12.2119290985346,10.7994579730004,59.6416110801411,94.8149841135316,25.3401286374213,12.8827802938041,19.0942503593173,93.8170866585172,54.1855630811342,4.27696325775395,29.8346746975788,13.3769568082559,19.7266293955509,1.47296344156621,35.7096848150537,569.315202906012,232.045954149332,494.320728375347,458.328486906836,72.2796695771653,3.09476377619131,24.1892646270493,735.285373005117,19.4366809939463,200.975553251568,90.7515231409707,55.3288295927421,171.324595134821,355.666216350941,127.00381062348,29.7548111581044,579.999281070512,481.421153882854,176.525061602016,145.007975876215,358.736270731923,94.1484414321577,53.0935458046968,149.855256806108,59.0476510124681,21.3503964042066,1531.8624791967,143.367107286122,51.3591913946352,790.200427605403,179.745088573778,46.3585243220228,26.8791053934997,112.485430504962,5.78066404954073,21.3629507052535,0.0
84,2.15377976791521,0.0551882003672099,0.0139416228473375,3.44011144354144,22.3171543401198,2.67855603570506,4.05262427116358,1.6884026087251,1.67072372292554,26.7602610371108,17.8631596394523,19.6536201792404,2.44909788401289,4.17391502698572,7.00111403659319,7.74055224442257,1.55474604343518,1.20635682228178,7.27845328572078,2.48811725969455,0.616632984318988,1.33231947106128,1.579189976068,37.6540002105432,0.0,7.96786634605102,31.8537495194,17.3704275321147,132.304671403033,33.8552863117682,6.69397306313943,3.52074923995298,3.86717266834271,36.3426059586416,0.997966456029265,13.7529231728153,4.1462562755625,4.4465299390301,13.3371591894781,28.5660871910294,18.7499708510505,0.0,28.1630506236565,35.7928947901847,0.0,16.664275176463,14.5557490661162,14.4394177397425,2.84735977195465,27.6476365035514,7.96177076679732,2.49465414605296,30.7109036873541,5.51591247318818,5.22079506854242,27.7670148217391,7.76716129940215,2.48082341989445,3.90663917912126,13.1004886664419,0.53928564657726,3.32733739871483,0.0
85,0.137911807569419,0.0,0.0,2.36687374252457,7.10163611458509,0.731357304552752,0.0,2.1351400066507,2.33701291580393,1.16492564332281,6.60351245174163,20.2701134452866,2.20804952882783,5.37369079984839,3.08405101089906,5.6947164245346,1.80534925831125,0.68773215322405,4.91777819158076,2.65589020841538,1.22965620928353,4.61447414038553,15.4999273191787,5.20766764187877,0.540179855387922,4.96091928012764,19.5836891477352,11.7486864994813,51.9973784205033,18.7380763497502,13.3243042362469,0.328209032102712,5.80273660174824,10.4997999264659,0.0,3.76255695288559,0.142719756558897,2.50447489287203,8.84246203662967,104.679994254844,31.3994366663927,7.98897926008616,94.2899286096387,8.51244746289854,0.0,34.121215691968,44.3717820743828,4.79642721209461,1.80443860095398,9.67147611476256,6.35527280726549,3.33199686282379,33.5954760810238,21.4887476700211,990.264352802793,15.6463449049145,30.6264708158595,14.5612040942956,6.91935895196436,9.38383536488972,3.97936213745267,4.77145951793493,0.0
86,0.168443226880886,0.0,0.0,0.00409223204254303,1.25695460402074,0.311773994150637,0.0493610110272809,0.0643264348911811,0.607007306482943,0.235205780036061,2.05820163007673,0.0,1.25100558176187,1.41778669442204,3.58680463478997,0.913030868594169,0.92029257696511,0.223249721670225,1.86241804673403,0.977687294694391,0.527124801609367,0.635582368005007,3.13194873535689,0.0,0.471178929179071,0.571587380139787,9.43668946413666,0.189584965669406,6.84244087777726,2.36365612099556,7.36206942697993,0.0,0.0,2.03241509261982,0.163368544854569,2.77866548602261,0.00300236097209432,0.0,2.14049980723665,0.362988718770146,0.00796472792594183,0.0,0.0945213534184065,0.0,0.0,3.21160841273037,2.11578124459161,0.0,0.0875884068235296,4.53089804882124,0.0,0.0,5.81255124227179,53.1046648877136,0.0557385117861708,3527.83761659155,91.3461813862542,0.58157226549161,0.0,0.781990471942215,0.0,5.65000841362955,0.0
87-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
