NIS,11001,11002,11004,11005,11007,11008,11009,11013,11016,11018,11021,11022,11023,11024,11025,11029,11030,11035,11037,11038,11039,11040,11044,11050,11052,11053,11054,11055,11056,11057,12002,12005,12007,12009,12014,12021,12025,12026,12029,12035,12040,12041,13001,13002,13003,13004,13006,13008,13010,13011,13012,13013,13014,13016,13017,13019,13021,13023,13025,13029,13031,13035,13036,13037,13040,13044,13046,13049,13053,21001,21002,21003,21004,21005,21006,21007,21008,21009,21010,21011,21012,21013,21014,21015,21016,21017,21018,21019,23002,23003,23009,23016,23023,23024,23025,23027,23032,23033,23038,23039,23044,23045,23047,23050,23052,23060,23062,23064,23077,23081,23086,23088,23094,23096,23097,23098,23099,23100,23101,23102,23103,23104,23105,24001,24007,24008,24009,24011,24014,24016,24020,24028,24033,24038,24041,24043,24045,24048,24054,24055,24059,24062,24066,24086,24094,24104,24107,24109,24130,24133,24134,24135,24137,25005,25014,25015,25018,25023,25031,25037,25043,25044,25048,25050,25068,25072,25084,25091,25105,25107,25110,25112,25117,25118,25119,25120,25121,25122,25123,25124,31003,31004,31005,31006,31012,31022,31033,31040,31042,31043,32003,32006,32010,32011,32030,33011,33016,33021,33029,33037,33039,33040,33041,34002,34003,34009,34013,34022,34023,34025,34027,34040,34041,34042,34043,35002,35005,35006,35011,35013,35014,35029,36006,36007,36008,36010,36011,36012,36015,36019,37002,37007,37010,37011,37012,37015,37017,37018,37020,38002,38008,38014,38016,38025,41002,41011,41018,41024,41027,41034,41048,41063,41081,41082,42003,42004,42006,42008,42010,42011,42023,42025,42026,42028,43002,43005,43007,43010,43014,43018,44012,44013,44019,44020,44021,44034,44040,44043,44045,44048,44052,44064,44073,44081,44083,44084,44085,45035,45041,45059,45060,45061,45062,45063,45064,45065,45068,46003,46013,46014,46020,46021,46024,46025,51004,51008,51009,51012,51014,51017,51019,51065,51067,51068,51069,52010,52011,52012,52015,52018,52021,52022,52025,52048,52055,52074,52075,53014,53020,53028,53039,53044,53046,53053,53065,53068,53070,53082,53083,53084,55004,55035,55040,55050,55085,55086,56001,56005,56016,56022,56029,56044,56049,56051,56078,56086,56088,57003,57018,57027,57062,57064,57072,57081,57093,57094,57095,57096,57097,58001,58002,58003,58004,61003,61010,61012,61019,61024,61028,61031,61039,61041,61043,61048,61063,61068,61072,61079,61080,61081,62003,62006,62009,62011,62015,62022,62026,62027,62032,62038,62051,62060,62063,62079,62093,62096,62099,62100,62108,62118,62119,62120,62121,62122,63001,63003,63004,63012,63013,63020,63023,63035,63038,63040,63045,63046,63048,63049,63057,63058,63061,63067,63072,63073,63075,63076,63079,63080,63084,63086,63087,63088,63089,64008,64015,64021,64023,64025,64029,64034,64047,64056,64063,64065,64074,64075,64076,71002,71004,71011,71016,71017,71020,71022,71024,71034,71037,71045,71053,71057,71066,71067,71069,71070,72003,72004,72018,72020,72021,72030,72037,72038,72039,72041,72042,72043,73001,73006,73009,73022,73028,73032,73040,73042,73066,73083,73098,73107,73109,81001,81003,81004,81013,81015,82003,82005,82009,82014,82032,82036,82037,82038,83012,83013,83028,83031,83034,83040,83044,83049,83055,84009,84010,84016,84029,84033,84035,84043,84050,84059,84068,84075,84077,85007,85009,85011,85024,85026,85034,85039,85045,85046,85047,91005,91013,91015,91030,91034,91054,91059,91064,91072,91103,91114,91120,91141,91142,91143,92003,92006,92035,92045,92048,92054,92087,92094,92097,92101,92114,92137,92138,92140,92141,92142,93010,93014,93018,93022,93056,93088,93090
23003,10,105,1,2,0,1,2,2,0,0,1,0,0,14,0,5,0,1,2,3,1,3,0,1,1,0,1,0,4,1,0,1,6,1,0,2,47,0,0,1,6,6,1,0,1,3,0,3,2,4,2,1,4,1,1,0,0,0,0,0,2,1,0,0,6,0,0,1,0,507,97,39,1288,151,74,217,22,279,78,35,154,213,115,166,608,91,111,64,70,2018,0,104,6,13,37,787,5,12,3,1,5,8,71,12,4,2,22,20,323,12,35,103,153,4,7,113,5,64,326,18,7,27,2,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,6,0,81,0,1,2,5,9,1,0,0,1,1,0,2,82,18,3,2,4,3,0,8,1,25,2,37,1,6,33,2,68,35,1,0,14,1,23,0,3,0,0,1,9,0,0,1,3,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,5,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,32,0,5,1,3,2,16,0,0,1,0,0,5,0,0,3,0,2,1,3,1,1,0,1,0,1,1,1,2,0,64,0,1,15,0,1,0,2,0,1,5,2,0,4,3,0,0,1,0,0,0,0,1,1,1,5,0,8,0,4,12,0,0,0,1,0,0,0,9,2,4,1,32,1,2,0,6,1,1,1,2,0,2,2,0,2,0,0,0,14,0,0,0,1,0,0,1,3,3,0,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,1,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,16,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,9,1,0,4,0,1,1,1,0,0,6,0,0,0,1,1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,1,1,20,0,1,0,1,1,0,0,5,0,1,0,3,0,0,0
23009,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,3,3,85,11,5,10,0,15,3,0,9,21,14,11,8,8,4,2,7,7,247,7,11,10,4,57,23,1,1,0,0,1,5,0,0,0,1,4,9,0,4,4,14,0,3,3,0,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0,3,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,0,43,0,1,0,10,4,9,3,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,3,0,0,0,1,1,0,0,0,0,1,24,0,0,1,1,0,2,0,21,7,21,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23016,17,249,0,14,0,9,3,7,0,1,1,0,3,14,0,8,1,0,2,3,5,0,2,3,6,0,1,0,11,1,1,2,11,2,3,5,108,1,0,0,8,13,3,0,0,1,0,7,1,8,0,0,5,0,6,1,0,0,1,1,1,0,0,0,10,3,0,1,0,1471,127,267,2731,259,220,142,125,299,352,109,709,259,243,361,282,99,200,118,498,113,1,3541,2,20,102,283,13,7,8,5,29,22,204,28,36,15,11,16,193,24,217,251,325,15,52,98,8,11,25,84,5,144,18,3,1,0,1,2,7,0,3,1,2,3,0,2,2,2,0,15,2,130,1,1,3,3,5,2,0,0,3,0,0,1,43,16,1,1,2,4,0,5,2,14,5,34,2,17,23,1,28,35,1,0,8,0,26,0,1,0,1,0,19,0,0,4,6,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,14,5,0,2,7,4,1,1,0,1,0,2,6,0,1,0,2,2,0,0,0,17,0,0,1,1,0,0,2,1,1,1,0,1,3,0,2,108,12,8,5,4,1,71,1,8,10,1,6,16,3,1,9,0,7,2,4,0,4,0,1,0,1,1,1,1,1,162,1,2,18,1,4,0,5,0,0,9,6,3,4,3,0,0,2,0,2,1,0,0,6,0,9,1,11,0,7,6,0,0,0,0,0,0,1,7,0,6,0,40,1,4,1,8,0,0,0,1,2,1,0,0,0,0,1,0,18,1,0,0,0,1,0,1,1,9,1,18,7,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,1,0,3,0,9,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,3,0,1,2,0,0,0,0,5,1,25,1,2,1,3,0,2,1,0,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,0,3,18,1,2,5,0,6,2,0,0,0,4,2,1,0,1,0,1,0,0,2,0,3,3,0,4,0,0,0,0,0,2,0,0,0,7,2,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,2,0,9,0,0,1,1,0,0,1,13,0,0,0,4,0,0,0
23023,6,33,0,1,1,0,0,2,0,0,0,0,1,6,1,1,1,0,0,0,3,0,1,0,1,0,1,0,2,2,0,1,1,0,1,2,20,1,0,0,1,1,0,0,0,0,1,4,0,3,0,0,3,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,143,12,14,468,32,33,29,8,51,19,11,48,76,51,78,22,16,16,14,50,69,19,57,738,68,9,374,89,1,1,2,8,1,28,0,2,1,1,37,84,2,40,38,46,1,18,23,1,4,8,4,0,58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,2,0,0,1,4,1,0,0,5,2,0,0,6,2,0,0,1,1,0,1,1,0,2,6,1,1,7,0,3,6,0,0,0,0,1,0,1,0,0,1,11,0,0,0,2,0,0,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,3,4,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,88,11,154,16,2,1,149,4,8,5,0,1,7,1,1,1,0,5,0,2,1,5,1,1,0,2,2,5,2,1,74,0,2,5,0,3,0,1,0,1,2,1,0,14,3,9,1,1,0,17,0,0,1,1,1,0,1,6,1,2,11,0,0,0,0,0,0,0,20,3,13,0,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,1,8,0,0,0,0,1,0,2,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0
23024,6,54,0,2,0,0,1,0,0,0,0,0,1,6,0,1,0,0,1,0,0,5,0,1,1,0,0,2,1,3,0,0,1,0,2,2,26,0,0,0,1,5,0,0,1,0,0,3,1,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,4,0,0,1,0,210,5,12,346,26,22,25,11,30,28,14,64,45,64,60,41,11,17,11,92,103,1,108,12,915,19,527,60,0,1,1,9,3,32,5,3,2,1,73,151,4,64,42,37,1,38,14,1,3,13,11,0,153,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44,3,0,0,1,0,0,0,0,1,0,0,2,7,3,0,0,0,1,0,3,0,3,1,4,0,3,6,0,7,3,0,0,0,0,2,0,4,0,0,1,16,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,1,5,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,60,10,19,1,1,2,108,3,3,5,0,3,5,3,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,1,31,0,3,4,0,4,2,2,0,0,3,2,1,3,2,2,0,3,0,2,0,0,1,4,2,1,1,3,0,2,12,0,0,0,0,0,0,0,8,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,8,0,0,2,0,2,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
23025,37,298,1,18,0,12,3,9,1,1,0,1,3,24,0,9,2,2,4,8,6,6,1,9,8,1,4,1,20,2,0,7,17,6,8,10,253,0,4,11,32,33,1,0,0,5,3,10,3,4,1,2,3,0,1,1,0,1,3,2,0,0,1,0,10,0,0,1,0,392,111,68,2702,168,233,97,64,275,344,40,275,155,205,446,142,84,223,101,146,33,0,105,0,3,3068,56,5,0,21,62,3,89,413,199,61,11,31,3,37,211,39,1033,643,83,3,40,22,8,11,165,9,9,5,4,2,0,2,4,10,3,9,2,4,5,1,3,7,3,0,32,1,179,2,1,5,10,6,4,0,0,1,0,0,1,21,5,1,2,1,2,0,3,1,25,6,22,2,20,7,0,24,41,1,0,4,0,21,2,0,0,0,0,24,1,2,1,3,0,0,11,1,0,1,1,0,2,0,0,5,0,0,0,0,1,1,1,4,14,0,1,2,2,2,1,2,1,1,1,0,7,0,2,1,0,2,0,0,0,8,0,0,0,0,0,0,3,0,2,0,1,0,1,2,1,54,0,4,0,0,2,7,1,1,9,1,16,16,4,2,4,0,4,0,8,0,1,2,0,0,2,0,0,1,1,103,2,3,14,0,2,2,2,0,1,8,3,2,4,1,0,0,0,0,0,0,0,0,10,2,5,0,22,3,11,1,0,0,0,0,0,0,0,4,2,5,0,38,1,6,0,4,0,0,0,2,0,0,0,0,2,0,0,1,13,1,0,0,0,0,0,1,1,1,0,13,4,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,6,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,4,3,1,0,0,1,0,1,0,0,6,1,18,3,1,3,0,0,0,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,4,7,0,4,20,1,2,5,0,3,6,0,0,0,5,1,2,0,2,0,1,1,0,3,2,1,2,3,2,2,0,0,2,1,1,0,2,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,3,0,0,2,23,0,0,0,1,0,0,0,7,0,1,0,2,1,0,0
23027,29,171,1,8,1,6,3,1,0,1,0,0,2,23,1,4,1,0,2,5,1,4,1,3,3,1,0,0,8,2,0,0,5,0,4,10,101,1,1,3,14,6,1,0,1,4,2,5,0,11,2,1,2,0,6,0,0,1,1,4,5,0,0,0,12,0,0,3,0,738,91,46,1641,182,135,206,29,247,136,45,228,249,212,247,348,73,107,70,171,809,2,193,18,30,48,5196,31,16,4,2,7,13,114,16,10,4,16,105,760,24,72,178,212,10,18,141,5,37,272,38,7,121,3,2,2,0,0,0,3,0,4,0,2,8,2,2,3,1,0,7,2,121,1,1,1,6,5,1,0,0,5,1,2,1,116,50,0,2,1,1,0,19,0,11,5,60,1,21,92,0,44,25,0,0,9,0,18,0,12,0,0,1,37,1,0,2,2,2,0,3,0,0,0,0,0,5,0,2,1,0,0,0,0,0,1,1,2,16,10,0,4,4,2,2,1,0,2,0,1,13,0,0,0,0,1,0,0,0,15,4,0,0,0,0,0,3,0,0,0,0,2,1,1,1,58,5,14,3,0,1,48,1,2,4,3,5,7,3,0,6,0,7,0,1,0,9,1,3,0,1,3,5,4,0,113,3,3,18,0,2,0,0,0,1,13,3,1,5,1,2,0,4,0,0,1,0,0,0,0,9,1,14,0,7,27,0,1,1,0,0,0,0,19,2,7,1,33,1,11,0,11,0,3,1,1,0,0,0,2,1,0,0,1,13,0,0,0,0,1,0,11,0,16,2,20,5,0,0,1,1,0,2,0,1,1,1,0,1,1,0,0,0,0,6,0,1,0,1,0,13,1,1,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,4,2,0,0,0,0,0,0,1,4,1,11,0,0,4,1,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,6,0,0,24,0,2,8,0,6,1,1,1,0,1,0,3,0,3,0,2,0,0,2,0,1,2,0,3,0,0,0,0,0,2,0,6,0,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,25,0,1,4,1,0,0,0,4,0,1,0,0,3,1,0
23032,0,25,0,1,0,0,0,1,0,0,0,0,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,15,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,101,15,7,314,20,11,29,5,41,20,6,43,56,43,49,37,10,13,5,45,53,10,41,34,30,6,331,678,3,1,1,6,1,23,3,4,0,3,31,56,1,20,24,30,2,7,11,0,4,7,6,0,47,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,18,2,0,0,2,0,0,0,0,1,0,0,0,11,3,0,0,0,0,0,1,1,1,2,2,0,5,20,0,10,2,0,0,0,0,3,0,9,0,1,0,5,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25,4,47,4,1,3,52,1,6,5,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,23,0,3,6,0,0,0,0,0,0,0,4,0,5,5,2,0,2,0,3,0,0,0,1,1,0,0,1,0,3,17,0,0,1,0,0,4,0,59,10,10,0,7,2,1,0,2,0,0,0,0,0,1,0,1,1,0,1,3,8,0,0,0,0,0,0,1,0,8,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
23033,6,69,0,3,0,2,0,1,0,0,0,0,1,9,1,3,0,0,1,0,1,2,0,2,1,0,2,0,1,0,0,2,2,0,3,4,35,0,0,1,3,3,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,1,67,98,12,522,81,62,18,6,139,22,3,26,54,48,90,102,120,117,49,8,18,0,13,0,0,19,26,2,919,3,0,1,2,56,2,2,0,288,1,7,11,2,58,160,3,2,16,16,2,10,4,14,1,0,4,0,0,3,1,5,0,3,0,2,2,0,0,26,1,0,13,0,104,1,1,1,35,3,1,1,1,2,0,1,1,23,1,2,2,0,3,2,0,1,51,6,12,0,35,1,0,26,81,1,0,13,0,25,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,2,0,0,0,0,0,0,0,1,0,1,0,10,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,2,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,5,0,1,2,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0
23038,15,142,0,3,0,0,2,8,0,0,1,1,0,9,1,3,1,0,3,1,1,4,0,1,4,0,1,1,5,0,4,31,6,6,11,9,186,1,3,12,13,10,0,0,0,2,1,9,0,2,1,1,1,0,1,0,0,0,1,2,0,0,0,0,8,0,0,3,0,61,25,8,467,18,112,12,4,50,23,10,41,20,40,105,23,22,77,37,29,10,0,21,0,0,76,6,0,6,1021,7,0,6,196,8,5,0,15,1,9,165,10,301,503,36,2,3,9,2,2,7,8,0,0,11,0,2,5,13,81,0,4,0,81,47,2,5,5,20,0,123,0,323,16,6,17,19,8,15,0,0,3,1,0,0,10,2,0,0,0,1,0,0,0,6,1,5,0,3,0,0,4,10,0,0,6,0,1,0,0,0,0,0,4,0,0,1,0,1,0,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,1,8,0,0,1,1,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,40,3,0,2,0,0,0,2,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,4,0,1,1,8,0,2,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,1,0,9,1,3,3,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
