date,NIS,age,e_s,e_i,e_h
2020-12-28,57000,"[25, 35)",0.0,0.0,0.0
2020-12-28,57000,"[35, 45)",0.0,0.0,0.0
2020-12-28,57000,"[45, 55)",0.0,0.0,0.0
2020-12-28,57000,"[55, 65)",0.0,0.0,0.0
2020-12-28,57000,"[65, 75)",0.0,0.0,0.0
2020-12-28,57000,"[75, 85)",0.0,0.0,0.0
2020-12-28,57000,"[85, 120)",0.0,0.0,0.0
2020-12-28,58000,"[0, 12)",0.0,0.0,0.0
2020-12-28,58000,"[12, 18)",0.0,0.0,0.0
2020-12-28,58000,"[18, 25)",0.0,0.0,0.0
2020-12-28,58000,"[25, 35)",0.0,0.0,0.0
2020-12-28,58000,"[35, 45)",0.0,0.0,0.0
2020-12-28,58000,"[45, 55)",0.0,0.0,0.0
2020-12-28,58000,"[55, 65)",0.0,0.0,0.0
2020-12-28,58000,"[65, 75)",0.0,0.0,0.0
2020-12-28,58000,"[75, 85)",0.0,0.0,0.0
2020-12-28,58000,"[85, 120)",0.0,0.0,0.0
2020-12-28,61000,"[0, 12)",0.0,0.0,0.0
2020-12-28,61000,"[12, 18)",0.0,0.0,0.0
2020-12-28,61000,"[18, 25)",0.0,0.0,0.0
2020-12-28,61000,"[25, 35)",0.0,0.0,0.0
2020-12-28,61000,"[35, 45)",0.0,0.0,0.0
2020-12-28,61000,"[45, 55)",0.0,0.0,0.0
2020-12-28,61000,"[55, 65)",0.0,0.0,0.0
2020-12-28,61000,"[65, 75)",0.0,0.0,0.0
2020-12-28,61000,"[75, 85)",0.0,0.0,0.0
2020-12-28,61000,"[85, 120)",0.0,0.0,0.0
2020-12-28,62000,"[0, 12)",0.0,0.0,0.0
2020-12-28,62000,"[12, 18)",0.0,0.0,0.0
2020-12-28,62000,"[18, 25)",0.0,0.0,0.0
2020-12-28,62000,"[25, 35)",0.0,0.0,0.0
2020-12-28,62000,"[35, 45)",0.0,0.0,0.0
2020-12-28,62000,"[45, 55)",0.0,0.0,0.0
2020-12-28,62000,"[55, 65)",0.0,0.0,0.0
2020-12-28,62000,"[65, 75)",0.0,0.0,0.0
2020-12-28,62000,"[75, 85)",0.0,0.0,0.0
2020-12-28,62000,"[85, 120)",0.0,0.0,0.0
2020-12-28,63000,"[0, 12)",0.0,0.0,0.0
2020-12-28,63000,"[12, 18)",0.0,0.0,0.0
2020-12-28,63000,"[18, 25)",0.0,0.0,0.0
2020-12-28,63000,"[25, 35)",0.0,0.0,0.0
2020-12-28,63000,"[35, 45)",0.0,0.0,0.0
2020-12-28,63000,"[45, 55)",0.0,0.0,0.0
2020-12-28,63000,"[55, 65)",0.0,0.0,0.0
2020-12-28,63000,"[65, 75)",0.0,0.0,0.0
2020-12-28,63000,"[75, 85)",0.0,0.0,0.0
2020-12-28,63000,"[85, 120)",0.0,0.0,0.0
2020-12-28,64000,"[0, 12)",0.0,0.0,0.0
2020-12-28,64000,"[12, 18)",0.0,0.0,0.0
