date,NIS,age,e_s,e_i,e_h
2021-07-19,20002,"[12, 18)",0.043743080704192326,0.021778719260211986,0.015247677502492157
2021-07-19,20002,"[18, 25)",0.1910774002068977,0.09489742672812986,0.10743745858150529
2021-07-19,20002,"[25, 35)",0.2370883971630333,0.11758125317894323,0.16183403561567253
2021-07-19,20002,"[35, 45)",0.3889609706882567,0.19292225098020852,0.314553150913326
2021-07-19,20002,"[45, 55)",0.4455272309584135,0.220427325105278,0.37979359800807055
2021-07-19,20002,"[55, 65)",0.5256127706307375,0.2594389690211797,0.4656473306801675
2021-07-19,20002,"[65, 75)",0.5876487270618712,0.2896783579323172,0.5376956614429831
2021-07-19,20002,"[75, 85)",0.5726460790902574,0.2812969870376829,0.5346390739712591
2021-07-19,20002,"[85, 120)",0.4617121764425573,0.2260169156887567,0.43697089962113544
2021-07-19,21000,"[0, 12)",0.0,0.0,0.0
2021-07-19,21000,"[12, 18)",0.004976586785105192,0.0024773686096200166,0.0018075988703314958
2021-07-19,21000,"[18, 25)",0.04943338666059319,0.024537647261141188,0.030016682832911867
2021-07-19,21000,"[25, 35)",0.11587920063095061,0.05747736618817708,0.0766642779527046
2021-07-19,21000,"[35, 45)",0.20050820776617906,0.09948338244771184,0.15708470895525525
2021-07-19,21000,"[45, 55)",0.32482210470197803,0.16058720013735533,0.28051732638838744
2021-07-19,21000,"[55, 65)",0.38769225553347775,0.19131861025231794,0.34297158316779336
2021-07-19,21000,"[65, 75)",0.4403212521727575,0.21675556216987843,0.4035890854854871
2021-07-19,21000,"[75, 85)",0.4424543268085369,0.21777292838887222,0.4075448548396128
2021-07-19,21000,"[85, 120)",0.395260967628771,0.19351916083763454,0.3745867337748327
2021-07-19,30000,"[0, 12)",0.0,0.0,0.0
2021-07-19,30000,"[12, 18)",0.04548963468503931,0.02264635510823848,0.014200954514716927
2021-07-19,30000,"[18, 25)",0.20806725245668856,0.10323031870288557,0.11198518227993769
2021-07-19,30000,"[25, 35)",0.28725924845719075,0.14235875561998196,0.16880897315987076
2021-07-19,30000,"[35, 45)",0.41144714560827716,0.20391350909175973,0.28896565866681456
2021-07-19,30000,"[45, 55)",0.4615712390930122,0.22876255459591285,0.3671766399342243
2021-07-19,30000,"[55, 65)",0.6055281363104333,0.29973541459930597,0.5158211061085549
2021-07-19,30000,"[65, 75)",0.6601264489163557,0.32626155305571286,0.5841814259138784
2021-07-19,30000,"[75, 85)",0.6472654399748458,0.3178517581191674,0.6083611548544663
2021-07-19,30000,"[85, 120)",0.5679451476682322,0.2780804488889294,0.5401988282836523
2021-07-19,40000,"[0, 12)",0.0,0.0,0.0
2021-07-19,40000,"[12, 18)",0.045883062781832816,0.02284137053739677,0.014555724256710334
2021-07-19,40000,"[18, 25)",0.20447464946371768,0.10148561944931875,0.10775337704206868
2021-07-19,40000,"[25, 35)",0.270480625257549,0.1341211752012551,0.15617192608099542
2021-07-19,40000,"[35, 45)",0.4107179213572219,0.20367353050672796,0.28612215817925435
2021-07-19,40000,"[45, 55)",0.4686319518197523,0.23226651026257752,0.3732657840974287
2021-07-19,40000,"[55, 65)",0.5686858316121649,0.281563657059548,0.47509419708102196
2021-07-19,40000,"[65, 75)",0.6580773727195128,0.3251311434376836,0.5847144659501757
2021-07-19,40000,"[75, 85)",0.647281663230141,0.3178711074974754,0.6086674077567729
2021-07-19,40000,"[85, 120)",0.5681244196630686,0.27832366131549574,0.5390350319744142
2021-07-19,50000,"[0, 12)",0.0,0.0,0.0
2021-07-19,50000,"[12, 18)",0.04518071568431828,0.02249339005616181,0.015401310358985131
2021-07-19,50000,"[18, 25)",0.17551707479879727,0.08715149017492776,0.1015799644455058
2021-07-19,50000,"[25, 35)",0.18716298612993568,0.09275937729573715,0.12595748202226928
2021-07-19,50000,"[35, 45)",0.2896249820674955,0.14349998233532024,0.22403445860159077
2021-07-19,50000,"[45, 55)",0.378429083653639,0.1873462164059756,0.3117876340079794
2021-07-19,50000,"[55, 65)",0.4542195368192972,0.22461909854856388,0.3869773616693671
2021-07-19,50000,"[65, 75)",0.5388708065603709,0.2659343552715685,0.48171393006068447
2021-07-19,50000,"[75, 85)",0.5203876079529236,0.25613277834527143,0.4778166843869893
2021-07-19,50000,"[85, 120)",0.40100499965554937,0.1961503775929114,0.37992509902261973
2021-07-19,60000,"[0, 12)",0.0,0.0,0.0
2021-07-19,60000,"[12, 18)",0.030709218293544588,0.015289038548977086,0.010715834096410894
2021-07-19,60000,"[18, 25)",0.16285929100633165,0.0808499892341472,0.09861210113989798
2021-07-19,60000,"[25, 35)",0.1853348941705842,0.09185771205295623,0.13129595443507489
2021-07-19,60000,"[35, 45)",0.2893840412061338,0.1433423732937852,0.22894023784059842
2021-07-19,60000,"[45, 55)",0.37340014667972904,0.18480256337347553,0.31390194573851515
2021-07-19,60000,"[55, 65)",0.45573666638591687,0.22522479103291665,0.3963108792430133
2021-07-19,60000,"[65, 75)",0.5492124942834582,0.2709109770609093,0.49663157428374016
2021-07-19,60000,"[75, 85)",0.5176070178862298,0.25479878779450604,0.4764609041931019
2021-07-19,60000,"[85, 120)",0.4123236735616624,0.20189040293520807,0.3897071976193757
2021-07-19,70000,"[0, 12)",0.0,0.0,0.0
2021-07-19,70000,"[12, 18)",0.04997082439008713,0.024878616385928212,0.015536328801864497
2021-07-19,70000,"[18, 25)",0.19379845812831023,0.09618664530145346,0.10497913759821494
2021-07-19,70000,"[25, 35)",0.24824973005287532,0.12309518461504676,0.14269531699899807
2021-07-19,70000,"[35, 45)",0.38802680849772864,0.1924205066738073,0.26746519627714077
2021-07-19,70000,"[45, 55)",0.4399062786939486,0.2181092482219266,0.3446887140649588
2021-07-19,70000,"[55, 65)",0.5422395452130468,0.26860367686217057,0.44423336081035825
2021-07-19,70000,"[65, 75)",0.6768523199813916,0.3345861620626593,0.5935655683403758
2021-07-19,70000,"[75, 85)",0.6572144409155658,0.32312327730651697,0.6143788738699796
2021-07-19,70000,"[85, 120)",0.6008367928556879,0.2944653912913888,0.5689283653086248
2021-07-19,80000,"[0, 12)",0.0,0.0,0.0
2021-07-19,80000,"[12, 18)",0.04825945829020017,0.024026876902821445,0.017160154472239238
2021-07-19,80000,"[18, 25)",0.22616106708243383,0.11231622681341359,0.14570984922856112
2021-07-19,80000,"[25, 35)",0.2728733314181286,0.13532449274396724,0.21768910635440852
2021-07-19,80000,"[35, 45)",0.38291345224928014,0.18949302621236305,0.3357964280435089
2021-07-19,80000,"[45, 55)",0.4521537667514756,0.22336391890394525,0.40590112448984195
2021-07-19,80000,"[55, 65)",0.5178829553765396,0.2557108137959853,0.4640248295816857
2021-07-19,80000,"[65, 75)",0.5904680087935421,0.29136572555359197,0.5356916200619132
2021-07-19,80000,"[75, 85)",0.5200584815346397,0.25507787814215316,0.488281195558417
2021-07-19,80000,"[85, 120)",0.4232895635016534,0.20629291710808983,0.40978245519334267
2021-07-19,90000,"[0, 12)",0.0,0.0,0.0
2021-07-19,90000,"[12, 18)",0.04592042434051841,0.022862022151536265,0.015968607894728717
2021-07-19,90000,"[18, 25)",0.23289267604266117,0.11563138234361373,0.1546294767305597
2021-07-19,90000,"[25, 35)",0.2722941561431506,0.134986557386928,0.20868909590258386
2021-07-19,90000,"[35, 45)",0.37973949092869297,0.1880607539099859,0.31920277247608686
2021-07-19,90000,"[45, 55)",0.4138673385517303,0.20464548607462055,0.3535005219285211
2021-07-19,90000,"[55, 65)",0.4930884740244615,0.24352928455543002,0.43130944069768007
2021-07-19,90000,"[65, 75)",0.5825517584364636,0.2874692666300554,0.5261009791318617
2021-07-19,90000,"[75, 85)",0.5491254423513803,0.27016385847890184,0.5065923074042633
2021-07-19,90000,"[85, 120)",0.44721691675764164,0.21922687341404645,0.4198416819558327
2021-07-26,10000,"[0, 12)",0.0,0.0,0.0
2021-07-26,10000,"[12, 18)",0.07040070977917846,0.03442996732269381,0.02380429962139779
2021-07-26,10000,"[18, 25)",0.2294649869202284,0.11180806924389611,0.14403460713978888
2021-07-26,10000,"[25, 35)",0.3298466200880965,0.16069202910054925,0.2237497090735276
2021-07-26,10000,"[35, 45)",0.4423520472332139,0.21556059440108097,0.34718134406541407
2021-07-26,10000,"[45, 55)",0.4715704565211898,0.22957732459952634,0.3966714727958255
2021-07-26,10000,"[55, 65)",0.5993242561068313,0.29125985043873104,0.533413121880435
2021-07-26,10000,"[65, 75)",0.6646349593627943,0.3223975195095407,0.6101162097421221
2021-07-26,10000,"[75, 85)",0.6202556026504911,0.2988047604749734,0.5953138884832438
2021-07-26,10000,"[85, 120)",0.5615928316154549,0.26965895583924765,0.547099691892287
2021-07-26,20001,"[0, 12)",0.0,0.0,0.0
2021-07-26,20001,"[12, 18)",0.07212495878606286,0.03527652341561935,0.02410735695700608
2021-07-26,20001,"[18, 25)",0.23221230200115991,0.11315466113195054,0.149031514022474
2021-07-26,20001,"[25, 35)",0.35040466460217007,0.17063461725298487,0.2468834174313393
2021-07-26,20001,"[35, 45)",0.4482273364756576,0.2183093950964962,0.3586569326999879
2021-07-26,20001,"[45, 55)",0.49219445831744635,0.23953300442285444,0.4208370164453432
2021-07-26,20001,"[55, 65)",0.6011710416102068,0.29196601643700615,0.5383457677274006
2021-07-26,20001,"[65, 75)",0.6625880819263114,0.3210126605965564,0.6143076693930467
2021-07-26,20001,"[75, 85)",0.6260165974227985,0.30160054676062825,0.6007438558886943
2021-07-26,20001,"[85, 120)",0.5534430236635716,0.2657937152494408,0.5387611066246901
2021-07-26,20002,"[0, 12)",0.0,0.0,0.0
2021-07-26,20002,"[12, 18)",0.07118780802268851,0.03481988981132297,0.030143059542115592
2021-07-26,20002,"[18, 25)",0.2577439160811934,0.12574766234256007,0.17447960797319767
2021-07-26,20002,"[25, 35)",0.2872616738669326,0.13995266889932767,0.2217885060986602
2021-07-26,20002,"[35, 45)",0.42516711002428437,0.20703173048872525,0.366371224507314
2021-07-26,20002,"[45, 55)",0.4736770455451617,0.2299728564759689,0.4183619581216505
2021-07-26,20002,"[55, 65)",0.5387322509433637,0.26091250563025614,0.4920832038847849
2021-07-26,20002,"[65, 75)",0.5855880124821125,0.2831460406479005,0.5483146483165058
2021-07-26,20002,"[75, 85)",0.5682017984354757,0.27376869109293606,0.5419566401112529
2021-07-26,20002,"[85, 120)",0.4592162962891026,0.22050281458435095,0.4438307073851759
2021-07-26,21000,"[0, 12)",0.0,0.0,0.0
2021-07-26,21000,"[12, 18)",0.008429857427081572,0.00412246437080086,0.0034047590996964605
2021-07-26,21000,"[18, 25)",0.0652869080729668,0.03182864127443264,0.04452510496556787
2021-07-26,21000,"[25, 35)",0.143012926013386,0.06967739385326534,0.10625302574263563
2021-07-26,21000,"[35, 45)",0.22178973867896706,0.1080343474017195,0.1855838441255357
2021-07-26,21000,"[45, 55)",0.33589504780950785,0.16295529985212984,0.3004587435257874
2021-07-26,21000,"[55, 65)",0.3959690921190876,0.19174035147243623,0.36184171800948134
2021-07-26,21000,"[65, 75)",0.43944861903602705,0.21220703873771185,0.41255493099343654
2021-07-26,21000,"[75, 85)",0.4399713137426326,0.21241421833744364,0.41459199054215445
2021-07-26,21000,"[85, 120)",0.39096271943505134,0.18776068822777311,0.3789233200984102
2021-07-26,30000,"[0, 12)",0.0,0.0,0.0
2021-07-26,30000,"[12, 18)",0.09664988800057318,0.04726998096493593,0.03130877378396801
2021-07-26,30000,"[18, 25)",0.25723739376437627,0.125276018809886,0.15838994122254801
2021-07-26,30000,"[25, 35)",0.38678814768048647,0.18827907759602433,0.26734855576088595
2021-07-26,30000,"[35, 45)",0.46500437361857666,0.22638029417951064,0.3681064730811928
2021-07-26,30000,"[45, 55)",0.5036882377612846,0.24512303621452255,0.430499979911449
2021-07-26,30000,"[55, 65)",0.6338476584069376,0.3079523061328489,0.566353706397099
2021-07-26,30000,"[65, 75)",0.6716053943211732,0.325739195839938,0.6180451159311857
2021-07-26,30000,"[75, 85)",0.6356277321964675,0.30613537908295424,0.610787266867336
2021-07-26,30000,"[85, 120)",0.5576444318112282,0.26779519773769883,0.5423872703884461
2021-07-26,40000,"[0, 12)",0.0,0.0,0.0
2021-07-26,40000,"[12, 18)",0.09415066940105954,0.04604595290529293,0.031503177360881984
2021-07-26,40000,"[18, 25)",0.25986105805321225,0.12660597692014994,0.15999617891141452
2021-07-26,40000,"[25, 35)",0.3818179185883624,0.18592678034448681,0.2598157898436781
2021-07-26,40000,"[35, 45)",0.47119684816172097,0.22952199973137957,0.3713467072557432
2021-07-26,40000,"[45, 55)",0.5127744199544761,0.24952993681009633,0.43720000864053815
2021-07-26,40000,"[55, 65)",0.6020856349227266,0.2926198280916393,0.5303376016672051
2021-07-26,40000,"[65, 75)",0.6677498899525849,0.3237374893480834,0.6157801641000453
2021-07-26,40000,"[75, 85)",0.6349667107763567,0.3058208052770234,0.6102254931764636
2021-07-26,40000,"[85, 120)",0.5580796774794229,0.26815585230719013,0.5415010051194011
2021-07-26,50000,"[0, 12)",0.0,0.0,0.0
2021-07-26,50000,"[12, 18)",0.07292616080048671,0.03566772820489256,0.030135635033514414
2021-07-26,50000,"[18, 25)",0.23456182584696916,0.11441582417116819,0.1612823410257022
2021-07-26,50000,"[25, 35)",0.23088271707885752,0.1124101109571716,0.17492438291566337
2021-07-26,50000,"[35, 45)",0.33047536956845985,0.1607950700711837,0.2754327771737382
2021-07-26,50000,"[45, 55)",0.41924737440749926,0.20374126270513296,0.362225163311282
2021-07-26,50000,"[55, 65)",0.48595645217698047,0.23585632109414917,0.4305244179715308
2021-07-26,50000,"[65, 75)",0.5487577819083336,0.26569689476633834,0.504414954769832
2021-07-26,50000,"[75, 85)",0.5208476940823016,0.25147549196868735,0.4894834253085731
2021-07-26,50000,"[85, 120)",0.4000547113273876,0.19196679129055244,0.3874512627903467
2021-07-26,60000,"[0, 12)",0.0,0.0,0.0
2021-07-26,60000,"[12, 18)",0.04973116256662849,0.024324037644175314,0.021272153854282105
2021-07-26,60000,"[18, 25)",0.20734527499374042,0.10111334370668187,0.14673220043050664
2021-07-26,60000,"[25, 35)",0.2191081690181698,0.10666683216969479,0.17189263157589382
2021-07-26,60000,"[35, 45)",0.32215418248731137,0.1566827325537756,0.2721935054565873
2021-07-26,60000,"[45, 55)",0.4004448264470636,0.1945210210800785,0.3515452788961458
2021-07-26,60000,"[55, 65)",0.4758360340745194,0.2307605145261512,0.42808763530404714
2021-07-26,60000,"[65, 75)",0.5531801092390535,0.26768548525500246,0.5132253168526513
2021-07-26,60000,"[75, 85)",0.5152178876201657,0.24877730801552422,0.4852808434825032
2021-07-26,60000,"[85, 120)",0.4094980502373477,0.19668182002517015,0.3955978312159738
2021-07-26,70000,"[0, 12)",0.0,0.0,0.0
2021-07-26,70000,"[12, 18)",0.09107229938375849,0.04454326883796747,0.030170956948631922
2021-07-26,70000,"[18, 25)",0.24936136290016206,0.12147918072387995,0.1564921437803638
2021-07-26,70000,"[25, 35)",0.3474507388070717,0.1692002438077516,0.23602142993321878
2021-07-26,70000,"[35, 45)",0.44400915707481164,0.21627647410945716,0.34692804958798135
2021-07-26,70000,"[45, 55)",0.47395247628478915,0.23072811256799358,0.3999796735211039
2021-07-26,70000,"[55, 65)",0.5741876328274945,0.2792092299006841,0.4983512659936023
2021-07-26,70000,"[65, 75)",0.6893045973411158,0.33438121576343116,0.6293257900982152
2021-07-26,70000,"[75, 85)",0.645072468227168,0.31105117680526795,0.6164125480378877
2021-07-26,70000,"[85, 120)",0.5904966583991387,0.28384287051686136,0.5716698630159873
2021-07-26,80000,"[0, 12)",0.0,0.0,0.0
2021-07-26,80000,"[12, 18)",0.07624033021463869,0.03728981430033299,0.033073628219238774
2021-07-26,80000,"[18, 25)",0.27662160793670654,0.13492990731368731,0.20393110388052468
2021-07-26,80000,"[25, 35)",0.29786060241952866,0.14501484150552088,0.25243264052788994
2021-07-26,80000,"[35, 45)",0.39143265264808663,0.19004325435215605,0.3529079925233451
2021-07-26,80000,"[45, 55)",0.4561441936919707,0.22104190452960987,0.41924738557334373
2021-07-26,80000,"[55, 65)",0.5251373679179976,0.2543976718015961,0.4841661663904307
2021-07-26,80000,"[65, 75)",0.5908984051281579,0.2860444142627323,0.5509928333436969
2021-07-26,80000,"[75, 85)",0.5160656524914925,0.24829293680177472,0.4960452786626444
2021-07-26,80000,"[85, 120)",0.4184537519709678,0.20004519547976582,0.4141094841190311
2021-07-26,90000,"[0, 12)",0.0,0.0,0.0
2021-07-26,90000,"[12, 18)",0.07572687208787054,0.037038232042559835,0.031966169605381685
2021-07-26,90000,"[18, 25)",0.29105804026689586,0.1419389725220254,0.21901922448686087
2021-07-26,90000,"[25, 35)",0.3105404079473395,0.15118568567043067,0.2579108990742
2021-07-26,90000,"[35, 45)",0.40844513231733326,0.19854181123333572,0.35907269948399645
2021-07-26,90000,"[45, 55)",0.4525664306401526,0.2196146222663982,0.3990318648623351
2021-07-26,90000,"[55, 65)",0.5170390119182127,0.2505846265371438,0.46693256455243526
2021-07-26,90000,"[65, 75)",0.5877546565046772,0.2845415292952337,0.545408452409384
2021-07-26,90000,"[75, 85)",0.5475507581366268,0.26426460881091307,0.5178281078152638
2021-07-26,90000,"[85, 120)",0.4439529923134954,0.21348018042030145,0.42658338401126605
2021-08-02,10000,"[0, 12)",0.0,0.0,0.0
2021-08-02,10000,"[12, 18)",0.1129016679006632,0.054728781514097304,0.04130486345083562
2021-08-02,10000,"[18, 25)",0.292726328684398,0.14133695785515993,0.20804875672205017
2021-08-02,10000,"[25, 35)",0.38639159470315954,0.18658661837292814,0.29982920168161087
2021-08-02,10000,"[35, 45)",0.49301441542470903,0.23804461640252356,0.4194450861956354
2021-08-02,10000,"[45, 55)",0.5285868667546335,0.2548472979188552,0.46247703270496965
2021-08-02,10000,"[55, 65)",0.6290978775056959,0.30265253923013447,0.573365489426146
2021-08-02,10000,"[65, 75)",0.6637038487316653,0.31862898677276597,0.621403513205803
2021-08-02,10000,"[75, 85)",0.6101638520632116,0.2908527435687487,0.5943177263431284
2021-08-02,10000,"[85, 120)",0.552448557469943,0.262484500261678,0.546274018770162
2021-08-02,20001,"[0, 12)",0.0,0.0,0.0
2021-08-02,20001,"[12, 18)",0.11576226080550006,0.05612060538370739,0.04102391397447814
2021-08-02,20001,"[18, 25)",0.2989013365067954,0.14430967918716142,0.21433463228854469
2021-08-02,20001,"[25, 35)",0.40183666645269245,0.19394821244386154,0.3191436196314683
2021-08-02,20001,"[35, 45)",0.4996135508200624,0.24110761722137225,0.43087850453099846
2021-08-02,20001,"[45, 55)",0.5466340200508791,0.26346238042072884,0.48545123531284157
2021-08-02,20001,"[55, 65)",0.6283748313138804,0.30210379208019394,0.575525798996659
2021-08-02,20001,"[65, 75)",0.6576506820889821,0.31531441528977255,0.6206209601461284
2021-08-02,20001,"[75, 85)",0.6155304421900527,0.2934297896557261,0.5993470092063662
2021-08-02,20001,"[85, 120)",0.5454644573493053,0.2592182778626738,0.538778108529496
2021-08-02,20002,"[0, 12)",0.0,0.0,0.0
2021-08-02,20002,"[12, 18)",0.10083172867538512,0.04888362635516831,0.05190377910559941
2021-08-02,20002,"[18, 25)",0.3070764385285675,0.14848758256320282,0.23757746508464928
2021-08-02,20002,"[25, 35)",0.32414944259563316,0.1564851616656851,0.2716317242033819
2021-08-02,20002,"[35, 45)",0.4410321390338762,0.2126247809928943,0.3934092098971559
2021-08-02,20002,"[45, 55)",0.48499139439547345,0.23310831562436227,0.44083632069449435
2021-08-02,20002,"[55, 65)",0.5434215088787115,0.26051802910519906,0.5078070524854124
2021-08-02,20002,"[65, 75)",0.5796352246090467,0.27735120479596553,0.5519396437452662
2021-08-02,20002,"[75, 85)",0.5615001593453264,0.2677208342386264,0.544189512038303
2021-08-02,20002,"[85, 120)",0.4536573092141076,0.21557085087721692,0.44569009893681855
2021-08-02,21000,"[0, 12)",0.0,0.0,0.0
2021-08-02,21000,"[12, 18)",0.01208212172828249,0.005856189770857663,0.005449833815193775
2021-08-02,21000,"[18, 25)",0.08087562177004419,0.03907198939121097,0.060591400231868264
2021-08-02,21000,"[25, 35)",0.16620650050070773,0.08024024869007912,0.1341499427975424
2021-08-02,21000,"[35, 45)",0.23805313475965373,0.11482504940398441,0.2073258244280673
2021-08-02,21000,"[45, 55)",0.3441871059933225,0.16530103857271292,0.3153612890592146
2021-08-02,21000,"[55, 65)",0.40056804232673887,0.1920024875366847,0.3739739192845135
2021-08-02,21000,"[65, 75)",0.43794310777358797,0.2092954279288648,0.418002375208441
2021-08-02,21000,"[75, 85)",0.4364373311224493,0.20852067645493,0.4180041672873132
2021-08-02,21000,"[85, 120)",0.38690052442659284,0.18388160682914928,0.38086537434002465
2021-08-02,30000,"[0, 12)",0.0,0.0,0.0
2021-08-02,30000,"[12, 18)",0.16045690364995513,0.07778544774007265,0.05498802554651205
2021-08-02,30000,"[18, 25)",0.338886356970512,0.16350206198590328,0.23623216530460014
2021-08-02,30000,"[25, 35)",0.4502965767889868,0.2172790761684324,0.35402125105070753
2021-08-02,30000,"[35, 45)",0.5355757694714589,0.2583820873655399,0.45808929946114246
2021-08-02,30000,"[45, 55)",0.5690305032873452,0.27424432252638853,0.5036850435426281
2021-08-02,30000,"[55, 65)",0.6547213802790257,0.31488920588896047,0.5999896100886175
2021-08-02,30000,"[65, 75)",0.6687554093760046,0.32101157339207687,0.6277879443010184
2021-08-02,30000,"[75, 85)",0.6245361301581481,0.29762833377480163,0.6091220277570237
2021-08-02,30000,"[85, 120)",0.5486474113431121,0.2607122799889064,0.5417186089820941
2021-08-02,40000,"[0, 12)",0.0,0.0,0.0
2021-08-02,40000,"[12, 18)",0.14926997209116094,0.0723614220151119,0.053175642957821366
2021-08-02,40000,"[18, 25)",0.3352810525701394,0.16185329588409728,0.2350575267203831
2021-08-02,40000,"[25, 35)",0.4413779062180777,0.2130416008302833,0.343549070559596
2021-08-02,40000,"[35, 45)",0.5275604475778438,0.254633432401428,0.4507267925764796
2021-08-02,40000,"[45, 55)",0.5724595751989463,0.2758829467868469,0.5061992178292727
2021-08-02,40000,"[55, 65)",0.6389013271039885,0.30741138762999454,0.5777749513586964
2021-08-02,40000,"[65, 75)",0.6643699188270983,0.3187763182646826,0.6248280076842521
2021-08-02,40000,"[75, 85)",0.6237427485327824,0.29725288666821925,0.6084103033422212
2021-08-02,40000,"[85, 120)",0.5490612327454814,0.26105736865263723,0.540852837334123
2021-08-02,50000,"[0, 12)",0.0,0.0,0.0
2021-08-02,50000,"[12, 18)",0.10666968925959082,0.05171038450278007,0.05450694430668952
2021-08-02,50000,"[18, 25)",0.27812173328896334,0.13445517509780983,0.2162990064345403
2021-08-02,50000,"[25, 35)",0.2627983971821568,0.12679773145229006,0.21696228976465043
2021-08-02,50000,"[35, 45)",0.35504028612722893,0.17110761935303945,0.3113680433415592
2021-08-02,50000,"[45, 55)",0.4395256951184184,0.21150406708861894,0.3938210266552769
2021-08-02,50000,"[55, 65)",0.4997045519343626,0.24011878778857143,0.45624892668118366
2021-08-02,50000,"[65, 75)",0.551063695863341,0.2640895403855353,0.5171382334236558
2021-08-02,50000,"[75, 85)",0.5183951830570319,0.24770463228437445,0.4954827574151258
2021-08-02,50000,"[85, 120)",0.397530543262429,0.18879205985920183,0.3912614846654741
2021-08-02,60000,"[0, 12)",0.0,0.0,0.0
2021-08-02,60000,"[12, 18)",0.07228096795068048,0.03504114244584451,0.037602306794368594
2021-08-02,60000,"[18, 25)",0.24090784500089937,0.11642568434536268,0.19054926381624554
2021-08-02,60000,"[25, 35)",0.2434209080667777,0.11741202683803567,0.20497681843539747
2021-08-02,60000,"[35, 45)",0.3421907408023424,0.16482682653026665,0.3021244635627584
2021-08-02,60000,"[45, 55)",0.4156217678931438,0.1998846261506096,0.37570760852700513
2021-08-02,60000,"[55, 65)",0.48529591934939936,0.2329769324877147,0.44739234788621385
2021-08-02,60000,"[65, 75)",0.5513806362479216,0.2640592591315895,0.5209035202173863
2021-08-02,60000,"[75, 85)",0.5102689847469197,0.24382541160089347,0.48857743877274096
2021-08-02,60000,"[85, 120)",0.40539333879759926,0.19269175245708905,0.39796337854515784
2021-08-02,70000,"[0, 12)",0.0,0.0,0.0
2021-08-02,70000,"[12, 18)",0.13702439153669946,0.06642731402109436,0.05042294502657335
2021-08-02,70000,"[18, 25)",0.3240848188934454,0.15642920188014076,0.2295174098606016
2021-08-02,70000,"[25, 35)",0.40126154582382406,0.19368492851509525,0.3112926183534772
2021-08-02,70000,"[35, 45)",0.5033361077622216,0.24294451063449674,0.4267437205066796
2021-08-02,70000,"[45, 55)",0.5446012216150863,0.26257361119246986,0.47693257643022113
2021-08-02,70000,"[55, 65)",0.6250181344368517,0.300925096584586,0.5587069934609118
2021-08-02,70000,"[65, 75)",0.6904905150593649,0.33153239681720387,0.6447195109583143
2021-08-02,70000,"[75, 85)",0.6338515279297394,0.302424668112627,0.6147799046413437
2021-08-02,70000,"[85, 120)",0.5813785012614254,0.276532304996056,0.5714400763064968
2021-08-02,80000,"[0, 12)",0.0,0.0,0.0
2021-08-02,80000,"[12, 18)",0.11242634485136821,0.05450205241371943,0.05942731445302011
2021-08-02,80000,"[18, 25)",0.3194834906665152,0.15441912123564652,0.2590705896870588
2021-08-02,80000,"[25, 35)",0.3152168737967384,0.15196320760775978,0.2771212173471201
2021-08-02,80000,"[35, 45)",0.3954584485995171,0.19003430123035245,0.3636379422093445
2021-08-02,80000,"[45, 55)",0.45650852142814236,0.21893552696396618,0.4270473805698879
2021-08-02,80000,"[55, 65)",0.5247656797050497,0.2516002363220437,0.49301510618640343
2021-08-02,80000,"[65, 75)",0.5851988756753702,0.2803343506195188,0.5547357387487366
2021-08-02,80000,"[75, 85)",0.5091086062603513,0.24239193123705682,0.49728218957367526
2021-08-02,80000,"[85, 120)",0.41334360982509105,0.1955492092670023,0.41531712012087313
2021-08-02,90000,"[0, 12)",0.0,0.0,0.0
2021-08-02,90000,"[12, 18)",0.11363408110033926,0.055086265428717945,0.05907804731000175
2021-08-02,90000,"[18, 25)",0.3318356110316556,0.16033292988701273,0.27182339046325077
2021-08-02,90000,"[25, 35)",0.33497980922894294,0.16152808159187035,0.29226195732007054
2021-08-02,90000,"[35, 45)",0.42358266624865576,0.20384650797788217,0.3832614738201823
2021-08-02,90000,"[45, 55)",0.46912655302524037,0.22538540560875817,0.4256669412961149
2021-08-02,90000,"[55, 65)",0.526701786480986,0.25270614302584904,0.4880237165011287
2021-08-02,90000,"[65, 75)",0.5849389340764626,0.28024820781427917,0.5526069665191737
2021-08-02,90000,"[75, 85)",0.5425687538638921,0.2591347546905888,0.5213410257568056
2021-08-02,90000,"[85, 120)",0.4400064659660844,0.20938942814845202,0.4294260685884214
2021-08-09,10000,"[0, 12)",0.0,0.0,0.0
2021-08-09,10000,"[12, 18)",0.1581732659125017,0.07634214259174671,0.06808769939208889
2021-08-09,10000,"[18, 25)",0.3536522301345636,0.1700038068846233,0.2776967171334084
2021-08-09,10000,"[25, 35)",0.4345936740735182,0.20893489929215897,0.3680035234816791
2021-08-09,10000,"[35, 45)",0.5245031765312861,0.25198482331876315,0.468509854076196
2021-08-09,10000,"[45, 55)",0.5445958737971833,0.26113822034556783,0.4906534507008737
2021-08-09,10000,"[55, 65)",0.6300714533285858,0.30139613927699277,0.5856243352372605
2021-08-09,10000,"[65, 75)",0.6569235164671783,0.31352686413158376,0.6238119432123568
2021-08-09,10000,"[75, 85)",0.5998543633448983,0.28423161630186417,0.5911804901293429
2021-08-09,10000,"[85, 120)",0.5432544047443569,0.2565794385345372,0.5435488758522264
2021-08-09,20001,"[0, 12)",0.0,0.0,0.0
2021-08-09,20001,"[12, 18)",0.16287918502233828,0.07861886438379773,0.0678949301090519
2021-08-09,20001,"[18, 25)",0.3669487544168006,0.17636438937033472,0.2879016575592777
