date,NIS,age,dose,CUMULATIVE,INCIDENCE
2021-01-18,35000,"[55, 65)",B,0,26
2021-01-18,35000,"[55, 65)",C,0,0
2021-01-18,35000,"[55, 65)",E,0,0
2021-01-18,35000,"[65, 75)",A,287,109
2021-01-18,35000,"[65, 75)",B,0,31
2021-01-18,35000,"[65, 75)",C,0,0
2021-01-18,35000,"[65, 75)",E,0,0
2021-01-18,35000,"[75, 85)",A,642,84
2021-01-18,35000,"[75, 85)",B,0,88
2021-01-18,35000,"[75, 85)",C,0,0
2021-01-18,35000,"[75, 85)",E,0,0
2021-01-18,35000,"[85, 120)",A,1514,115
2021-01-18,35000,"[85, 120)",B,0,232
2021-01-18,35000,"[85, 120)",C,0,0
2021-01-18,35000,"[85, 120)",E,0,0
2021-01-18,36000,"[0, 12)",A,0,0
2021-01-18,36000,"[0, 12)",B,0,0
2021-01-18,36000,"[0, 12)",C,0,0
2021-01-18,36000,"[0, 12)",E,0,0
2021-01-18,36000,"[12, 18)",A,20,7
2021-01-18,36000,"[12, 18)",B,0,0
2021-01-18,36000,"[12, 18)",C,0,0
2021-01-18,36000,"[12, 18)",E,0,0
2021-01-18,36000,"[18, 25)",A,284,102
2021-01-18,36000,"[18, 25)",B,0,0
2021-01-18,36000,"[18, 25)",C,0,0
2021-01-18,36000,"[18, 25)",E,0,0
2021-01-18,36000,"[25, 35)",A,580,104
2021-01-18,36000,"[25, 35)",B,0,0
2021-01-18,36000,"[25, 35)",C,0,0
2021-01-18,36000,"[25, 35)",E,0,0
2021-01-18,36000,"[35, 45)",A,555,113
2021-01-18,36000,"[35, 45)",B,0,0
2021-01-18,36000,"[35, 45)",C,0,0
2021-01-18,36000,"[35, 45)",E,0,0
2021-01-18,36000,"[45, 55)",A,625,100
2021-01-18,36000,"[45, 55)",B,0,10
2021-01-18,36000,"[45, 55)",C,0,0
2021-01-18,36000,"[45, 55)",E,0,0
2021-01-18,36000,"[55, 65)",A,665,103
2021-01-18,36000,"[55, 65)",B,0,24
2021-01-18,36000,"[55, 65)",C,0,0
2021-01-18,36000,"[55, 65)",E,0,0
2021-01-18,36000,"[65, 75)",A,354,72
2021-01-18,36000,"[65, 75)",B,0,14
2021-01-18,36000,"[65, 75)",C,0,0
2021-01-18,36000,"[65, 75)",E,0,0
2021-01-18,36000,"[75, 85)",A,659,33
2021-01-18,36000,"[75, 85)",B,0,35
2021-01-18,36000,"[75, 85)",C,0,0
2021-01-18,36000,"[75, 85)",E,0,0
2021-01-18,36000,"[85, 120)",A,1288,17
2021-01-18,36000,"[85, 120)",B,0,80
2021-01-18,36000,"[85, 120)",C,0,0
2021-01-18,36000,"[85, 120)",E,0,0
2021-01-18,37000,"[0, 12)",A,0,0
2021-01-18,37000,"[0, 12)",B,0,0
2021-01-18,37000,"[0, 12)",C,0,0
2021-01-18,37000,"[0, 12)",E,0,0
2021-01-18,37000,"[12, 18)",A,0,25
2021-01-18,37000,"[12, 18)",B,0,0
2021-01-18,37000,"[12, 18)",C,0,0
2021-01-18,37000,"[12, 18)",E,0,0
2021-01-18,37000,"[18, 25)",A,150,94
2021-01-18,37000,"[18, 25)",B,0,0
2021-01-18,37000,"[18, 25)",C,0,0
2021-01-18,37000,"[18, 25)",E,0,0
2021-01-18,37000,"[25, 35)",A,275,129
2021-01-18,37000,"[25, 35)",B,0,0
2021-01-18,37000,"[25, 35)",C,0,0
2021-01-18,37000,"[25, 35)",E,0,0
2021-01-18,37000,"[35, 45)",A,272,123
2021-01-18,37000,"[35, 45)",B,0,0
2021-01-18,37000,"[35, 45)",C,0,0
2021-01-18,37000,"[35, 45)",E,0,0
2021-01-18,37000,"[45, 55)",A,308,134
2021-01-18,37000,"[45, 55)",B,0,11
2021-01-18,37000,"[45, 55)",C,0,0
2021-01-18,37000,"[45, 55)",E,0,0
2021-01-18,37000,"[55, 65)",A,352,157
2021-01-18,37000,"[55, 65)",B,0,0
2021-01-18,37000,"[55, 65)",C,0,0
2021-01-18,37000,"[55, 65)",E,0,0
2021-01-18,37000,"[65, 75)",A,179,101
2021-01-18,37000,"[65, 75)",B,0,0
2021-01-18,37000,"[65, 75)",C,0,0
2021-01-18,37000,"[65, 75)",E,0,0
2021-01-18,37000,"[75, 85)",A,374,79
2021-01-18,37000,"[75, 85)",B,0,30
2021-01-18,37000,"[75, 85)",C,0,0
2021-01-18,37000,"[75, 85)",E,0,0
2021-01-18,37000,"[85, 120)",A,805,114
2021-01-18,37000,"[85, 120)",B,0,88
2021-01-18,37000,"[85, 120)",C,0,0
2021-01-18,37000,"[85, 120)",E,0,0
2021-01-18,38000,"[0, 12)",A,0,0
2021-01-18,38000,"[0, 12)",B,0,0
2021-01-18,38000,"[0, 12)",C,0,0
2021-01-18,38000,"[0, 12)",E,0,0
2021-01-18,38000,"[12, 18)",A,0,0
2021-01-18,38000,"[12, 18)",B,0,0
2021-01-18,38000,"[12, 18)",C,0,0
2021-01-18,38000,"[12, 18)",E,0,0
2021-01-18,38000,"[18, 25)",A,63,40
2021-01-18,38000,"[18, 25)",B,0,0
2021-01-18,38000,"[18, 25)",C,0,0
2021-01-18,38000,"[18, 25)",E,0,0
2021-01-18,38000,"[25, 35)",A,116,88
2021-01-18,38000,"[25, 35)",B,0,0
2021-01-18,38000,"[25, 35)",C,0,0
2021-01-18,38000,"[25, 35)",E,0,0
2021-01-18,38000,"[35, 45)",A,123,72
2021-01-18,38000,"[35, 45)",B,0,0
2021-01-18,38000,"[35, 45)",C,0,0
2021-01-18,38000,"[35, 45)",E,0,0
2021-01-18,38000,"[45, 55)",A,152,100
2021-01-18,38000,"[45, 55)",B,0,0
2021-01-18,38000,"[45, 55)",C,0,0
2021-01-18,38000,"[45, 55)",E,0,0
2021-01-18,38000,"[55, 65)",A,186,107
2021-01-18,38000,"[55, 65)",B,0,0
2021-01-18,38000,"[55, 65)",C,0,0
2021-01-18,38000,"[55, 65)",E,0,0
2021-01-18,38000,"[65, 75)",A,124,34
2021-01-18,38000,"[65, 75)",B,0,0
2021-01-18,38000,"[65, 75)",C,0,0
2021-01-18,38000,"[65, 75)",E,0,0
2021-01-18,38000,"[75, 85)",A,210,30
2021-01-18,38000,"[75, 85)",B,0,16
2021-01-18,38000,"[75, 85)",C,0,0
2021-01-18,38000,"[75, 85)",E,0,0
2021-01-18,38000,"[85, 120)",A,532,66
2021-01-18,38000,"[85, 120)",B,0,66
2021-01-18,38000,"[85, 120)",C,0,0
2021-01-18,38000,"[85, 120)",E,0,0
2021-01-18,41000,"[0, 12)",A,0,0
2021-01-18,41000,"[0, 12)",B,0,0
2021-01-18,41000,"[0, 12)",C,0,0
2021-01-18,41000,"[0, 12)",E,0,0
2021-01-18,41000,"[12, 18)",A,15,14
2021-01-18,41000,"[12, 18)",B,0,0
2021-01-18,41000,"[12, 18)",C,0,0
2021-01-18,41000,"[12, 18)",E,0,0
2021-01-18,41000,"[18, 25)",A,330,192
2021-01-18,41000,"[18, 25)",B,0,0
2021-01-18,41000,"[18, 25)",C,0,0
2021-01-18,41000,"[18, 25)",E,0,0
2021-01-18,41000,"[25, 35)",A,646,288
2021-01-18,41000,"[25, 35)",B,0,0
2021-01-18,41000,"[25, 35)",C,0,0
2021-01-18,41000,"[25, 35)",E,0,0
2021-01-18,41000,"[35, 45)",A,738,314
2021-01-18,41000,"[35, 45)",B,0,0
2021-01-18,41000,"[35, 45)",C,0,0
2021-01-18,41000,"[35, 45)",E,0,0
2021-01-18,41000,"[45, 55)",A,832,404
2021-01-18,41000,"[45, 55)",B,0,0
2021-01-18,41000,"[45, 55)",C,0,0
2021-01-18,41000,"[45, 55)",E,0,0
2021-01-18,41000,"[55, 65)",A,804,362
2021-01-18,41000,"[55, 65)",B,0,0
2021-01-18,41000,"[55, 65)",C,0,0
2021-01-18,41000,"[55, 65)",E,0,0
2021-01-18,41000,"[65, 75)",A,469,111
2021-01-18,41000,"[65, 75)",B,0,0
2021-01-18,41000,"[65, 75)",C,0,0
2021-01-18,41000,"[65, 75)",E,0,0
2021-01-18,41000,"[75, 85)",A,1022,109
2021-01-18,41000,"[75, 85)",B,0,0
2021-01-18,41000,"[75, 85)",C,0,0
2021-01-18,41000,"[75, 85)",E,0,0
2021-01-18,41000,"[85, 120)",A,2200,187
2021-01-18,41000,"[85, 120)",B,0,0
2021-01-18,41000,"[85, 120)",C,0,0
2021-01-18,41000,"[85, 120)",E,0,0
2021-01-18,42000,"[0, 12)",A,0,0
2021-01-18,42000,"[0, 12)",B,0,0
2021-01-18,42000,"[0, 12)",C,0,0
2021-01-18,42000,"[0, 12)",E,0,0
2021-01-18,42000,"[12, 18)",A,34,14
2021-01-18,42000,"[12, 18)",B,0,0
2021-01-18,42000,"[12, 18)",C,0,0
2021-01-18,42000,"[12, 18)",E,0,0
2021-01-18,42000,"[18, 25)",A,314,94
2021-01-18,42000,"[18, 25)",B,0,0
2021-01-18,42000,"[18, 25)",C,0,0
2021-01-18,42000,"[18, 25)",E,0,0
2021-01-18,42000,"[25, 35)",A,508,201
2021-01-18,42000,"[25, 35)",B,0,0
2021-01-18,42000,"[25, 35)",C,0,0
2021-01-18,42000,"[25, 35)",E,0,0
2021-01-18,42000,"[35, 45)",A,584,168
2021-01-18,42000,"[35, 45)",B,0,0
2021-01-18,42000,"[35, 45)",C,0,0
2021-01-18,42000,"[35, 45)",E,0,0
2021-01-18,42000,"[45, 55)",A,648,209
2021-01-18,42000,"[45, 55)",B,0,0
2021-01-18,42000,"[45, 55)",C,0,0
2021-01-18,42000,"[45, 55)",E,0,0
2021-01-18,42000,"[55, 65)",A,629,166
2021-01-18,42000,"[55, 65)",B,0,14
2021-01-18,42000,"[55, 65)",C,0,0
2021-01-18,42000,"[55, 65)",E,0,0
2021-01-18,42000,"[65, 75)",A,378,73
2021-01-18,42000,"[65, 75)",B,0,13
2021-01-18,42000,"[65, 75)",C,0,0
2021-01-18,42000,"[65, 75)",E,0,0
2021-01-18,42000,"[75, 85)",A,771,64
2021-01-18,42000,"[75, 85)",B,0,93
2021-01-18,42000,"[75, 85)",C,0,0
2021-01-18,42000,"[75, 85)",E,0,0
2021-01-18,42000,"[85, 120)",A,1411,60
2021-01-18,42000,"[85, 120)",B,0,210
2021-01-18,42000,"[85, 120)",C,0,0
2021-01-18,42000,"[85, 120)",E,0,0
2021-01-18,43000,"[0, 12)",A,0,0
2021-01-18,43000,"[0, 12)",B,0,0
2021-01-18,43000,"[0, 12)",C,0,0
2021-01-18,43000,"[0, 12)",E,0,0
2021-01-18,43000,"[12, 18)",A,0,12
2021-01-18,43000,"[12, 18)",B,0,0
2021-01-18,43000,"[12, 18)",C,0,0
2021-01-18,43000,"[12, 18)",E,0,0
2021-01-18,43000,"[18, 25)",A,97,98
2021-01-18,43000,"[18, 25)",B,0,0
2021-01-18,43000,"[18, 25)",C,0,0
2021-01-18,43000,"[18, 25)",E,0,0
2021-01-18,43000,"[25, 35)",A,178,104
2021-01-18,43000,"[25, 35)",B,0,0
2021-01-18,43000,"[25, 35)",C,0,0
2021-01-18,43000,"[25, 35)",E,0,0
2021-01-18,43000,"[35, 45)",A,243,81
2021-01-18,43000,"[35, 45)",B,0,0
2021-01-18,43000,"[35, 45)",C,0,0
2021-01-18,43000,"[35, 45)",E,0,0
2021-01-18,43000,"[45, 55)",A,286,113
2021-01-18,43000,"[45, 55)",B,0,0
2021-01-18,43000,"[45, 55)",C,0,0
2021-01-18,43000,"[45, 55)",E,0,0
2021-01-18,43000,"[55, 65)",A,328,106
2021-01-18,43000,"[55, 65)",B,0,0
2021-01-18,43000,"[55, 65)",C,0,0
2021-01-18,43000,"[55, 65)",E,0,0
2021-01-18,43000,"[65, 75)",A,179,63
2021-01-18,43000,"[65, 75)",B,0,0
2021-01-18,43000,"[65, 75)",C,0,0
2021-01-18,43000,"[65, 75)",E,0,0
2021-01-18,43000,"[75, 85)",A,350,26
2021-01-18,43000,"[75, 85)",B,0,0
2021-01-18,43000,"[75, 85)",C,0,0
2021-01-18,43000,"[75, 85)",E,0,0
2021-01-18,43000,"[85, 120)",A,854,13
2021-01-18,43000,"[85, 120)",B,0,0
2021-01-18,43000,"[85, 120)",C,0,0
2021-01-18,43000,"[85, 120)",E,0,0
2021-01-18,44000,"[0, 12)",A,0,0
2021-01-18,44000,"[0, 12)",B,0,0
2021-01-18,44000,"[0, 12)",C,0,0
2021-01-18,44000,"[0, 12)",E,0,0
2021-01-18,44000,"[12, 18)",A,16,33
2021-01-18,44000,"[12, 18)",B,0,0
2021-01-18,44000,"[12, 18)",C,0,0
2021-01-18,44000,"[12, 18)",E,0,0
2021-01-18,44000,"[18, 25)",A,480,344
2021-01-18,44000,"[18, 25)",B,0,0
2021-01-18,44000,"[18, 25)",C,0,0
2021-01-18,44000,"[18, 25)",E,0,0
2021-01-18,44000,"[25, 35)",A,1218,607
2021-01-18,44000,"[25, 35)",B,0,11
2021-01-18,44000,"[25, 35)",C,0,0
2021-01-18,44000,"[25, 35)",E,0,0
2021-01-18,44000,"[35, 45)",A,1107,556
2021-01-18,44000,"[35, 45)",B,0,13
2021-01-18,44000,"[35, 45)",C,0,0
2021-01-18,44000,"[35, 45)",E,0,0
2021-01-18,44000,"[45, 55)",A,1338,611
2021-01-18,44000,"[45, 55)",B,0,0
2021-01-18,44000,"[45, 55)",C,0,0
2021-01-18,44000,"[45, 55)",E,0,0
2021-01-18,44000,"[55, 65)",A,1479,602
2021-01-18,44000,"[55, 65)",B,0,20
2021-01-18,44000,"[55, 65)",C,0,10
2021-01-18,44000,"[55, 65)",E,0,0
2021-01-18,44000,"[65, 75)",A,1026,286
2021-01-18,44000,"[65, 75)",B,0,49
2021-01-18,44000,"[65, 75)",C,0,0
2021-01-18,44000,"[65, 75)",E,0,0
2021-01-18,44000,"[75, 85)",A,2145,215
2021-01-18,44000,"[75, 85)",B,0,242
2021-01-18,44000,"[75, 85)",C,0,0
2021-01-18,44000,"[75, 85)",E,0,0
2021-01-18,44000,"[85, 120)",A,4427,296
2021-01-18,44000,"[85, 120)",B,0,464
2021-01-18,44000,"[85, 120)",C,0,0
2021-01-18,44000,"[85, 120)",E,0,0
2021-01-18,45000,"[0, 12)",A,0,0
2021-01-18,45000,"[0, 12)",B,0,0
2021-01-18,45000,"[0, 12)",C,0,0
2021-01-18,45000,"[0, 12)",E,0,0
2021-01-18,45000,"[12, 18)",A,0,0
2021-01-18,45000,"[12, 18)",B,0,0
2021-01-18,45000,"[12, 18)",C,0,0
2021-01-18,45000,"[12, 18)",E,0,0
2021-01-18,45000,"[18, 25)",A,42,81
2021-01-18,45000,"[18, 25)",B,0,0
2021-01-18,45000,"[18, 25)",C,0,0
2021-01-18,45000,"[18, 25)",E,0,0
2021-01-18,45000,"[25, 35)",A,215,127
2021-01-18,45000,"[25, 35)",B,0,0
2021-01-18,45000,"[25, 35)",C,0,0
2021-01-18,45000,"[25, 35)",E,0,0
2021-01-18,45000,"[35, 45)",A,228,135
2021-01-18,45000,"[35, 45)",B,0,0
2021-01-18,45000,"[35, 45)",C,0,0
2021-01-18,45000,"[35, 45)",E,0,0
2021-01-18,45000,"[45, 55)",A,270,194
2021-01-18,45000,"[45, 55)",B,0,0
2021-01-18,45000,"[45, 55)",C,0,0
2021-01-18,45000,"[45, 55)",E,0,0
2021-01-18,45000,"[55, 65)",A,305,228
2021-01-18,45000,"[55, 65)",B,0,11
2021-01-18,45000,"[55, 65)",C,0,0
2021-01-18,45000,"[55, 65)",E,0,0
2021-01-18,45000,"[65, 75)",A,164,87
2021-01-18,45000,"[65, 75)",B,0,16
2021-01-18,45000,"[65, 75)",C,0,0
2021-01-18,45000,"[65, 75)",E,0,0
2021-01-18,45000,"[75, 85)",A,464,37
2021-01-18,45000,"[75, 85)",B,0,46
2021-01-18,45000,"[75, 85)",C,0,0
2021-01-18,45000,"[75, 85)",E,0,0
2021-01-18,45000,"[85, 120)",A,1062,32
2021-01-18,45000,"[85, 120)",B,0,84
2021-01-18,45000,"[85, 120)",C,0,0
2021-01-18,45000,"[85, 120)",E,0,0
2021-01-18,46000,"[0, 12)",A,0,0
2021-01-18,46000,"[0, 12)",B,0,0
2021-01-18,46000,"[0, 12)",C,0,0
2021-01-18,46000,"[0, 12)",E,0,0
2021-01-18,46000,"[12, 18)",A,24,32
2021-01-18,46000,"[12, 18)",B,0,0
2021-01-18,46000,"[12, 18)",C,0,0
2021-01-18,46000,"[12, 18)",E,0,0
2021-01-18,46000,"[18, 25)",A,213,229
2021-01-18,46000,"[18, 25)",B,0,0
2021-01-18,46000,"[18, 25)",C,0,0
2021-01-18,46000,"[18, 25)",E,0,0
2021-01-18,46000,"[25, 35)",A,425,304
2021-01-18,46000,"[25, 35)",B,0,0
2021-01-18,46000,"[25, 35)",C,0,0
2021-01-18,46000,"[25, 35)",E,0,0
2021-01-18,46000,"[35, 45)",A,485,277
2021-01-18,46000,"[35, 45)",B,0,0
2021-01-18,46000,"[35, 45)",C,0,0
2021-01-18,46000,"[35, 45)",E,0,0
2021-01-18,46000,"[45, 55)",A,600,394
2021-01-18,46000,"[45, 55)",B,0,0
2021-01-18,46000,"[45, 55)",C,0,0
2021-01-18,46000,"[45, 55)",E,0,0
2021-01-18,46000,"[55, 65)",A,602,353
2021-01-18,46000,"[55, 65)",B,0,0
2021-01-18,46000,"[55, 65)",C,0,0
2021-01-18,46000,"[55, 65)",E,0,0
2021-01-18,46000,"[65, 75)",A,307,139
2021-01-18,46000,"[65, 75)",B,0,11
2021-01-18,46000,"[65, 75)",C,0,0
2021-01-18,46000,"[65, 75)",E,0,0
2021-01-18,46000,"[75, 85)",A,738,218
2021-01-18,46000,"[75, 85)",B,0,57
2021-01-18,46000,"[75, 85)",C,0,0
2021-01-18,46000,"[75, 85)",E,0,0
2021-01-18,46000,"[85, 120)",A,1453,305
2021-01-18,46000,"[85, 120)",B,0,152
2021-01-18,46000,"[85, 120)",C,0,0
2021-01-18,46000,"[85, 120)",E,0,0
2021-01-18,51000,"[0, 12)",A,0,0
2021-01-18,51000,"[0, 12)",B,0,0
2021-01-18,51000,"[0, 12)",C,0,0
2021-01-18,51000,"[0, 12)",E,0,0
2021-01-18,51000,"[12, 18)",A,0,0
2021-01-18,51000,"[12, 18)",B,0,0
2021-01-18,51000,"[12, 18)",C,0,0
2021-01-18,51000,"[12, 18)",E,0,0
2021-01-18,51000,"[18, 25)",A,54,17
2021-01-18,51000,"[18, 25)",B,0,0
2021-01-18,51000,"[18, 25)",C,0,0
2021-01-18,51000,"[18, 25)",E,0,0
2021-01-18,51000,"[25, 35)",A,252,61
2021-01-18,51000,"[25, 35)",B,0,15
2021-01-18,51000,"[25, 35)",C,0,0
2021-01-18,51000,"[25, 35)",E,0,0
2021-01-18,51000,"[35, 45)",A,340,68
2021-01-18,51000,"[35, 45)",B,0,0
2021-01-18,51000,"[35, 45)",C,0,0
2021-01-18,51000,"[35, 45)",E,0,0
2021-01-18,51000,"[45, 55)",A,408,67
2021-01-18,51000,"[45, 55)",B,0,19
2021-01-18,51000,"[45, 55)",C,0,0
2021-01-18,51000,"[45, 55)",E,0,0
2021-01-18,51000,"[55, 65)",A,347,74
2021-01-18,51000,"[55, 65)",B,0,17
2021-01-18,51000,"[55, 65)",C,0,0
2021-01-18,51000,"[55, 65)",E,0,0
2021-01-18,51000,"[65, 75)",A,245,6
2021-01-18,51000,"[65, 75)",B,0,0
2021-01-18,51000,"[65, 75)",C,0,0
2021-01-18,51000,"[65, 75)",E,0,0
2021-01-18,51000,"[75, 85)",A,462,11
2021-01-18,51000,"[75, 85)",B,0,41
2021-01-18,51000,"[75, 85)",C,0,0
2021-01-18,51000,"[75, 85)",E,0,0
2021-01-18,51000,"[85, 120)",A,765,11
2021-01-18,51000,"[85, 120)",B,0,56
2021-01-18,51000,"[85, 120)",C,0,0
2021-01-18,51000,"[85, 120)",E,0,0
2021-01-18,52000,"[0, 12)",A,0,0
2021-01-18,52000,"[0, 12)",B,0,0
2021-01-18,52000,"[0, 12)",C,0,0
2021-01-18,52000,"[0, 12)",E,0,0
2021-01-18,52000,"[12, 18)",A,0,0
2021-01-18,52000,"[12, 18)",B,0,0
2021-01-18,52000,"[12, 18)",C,0,0
2021-01-18,52000,"[12, 18)",E,0,0
2021-01-18,52000,"[18, 25)",A,126,54
2021-01-18,52000,"[18, 25)",B,0,10
2021-01-18,52000,"[18, 25)",C,0,0
2021-01-18,52000,"[18, 25)",E,0,0
2021-01-18,52000,"[25, 35)",A,597,215
2021-01-18,52000,"[25, 35)",B,0,57
2021-01-18,52000,"[25, 35)",C,0,0
2021-01-18,52000,"[25, 35)",E,0,0
2021-01-18,52000,"[35, 45)",A,748,242
2021-01-18,52000,"[35, 45)",B,0,83
2021-01-18,52000,"[35, 45)",C,0,0
2021-01-18,52000,"[35, 45)",E,0,0
2021-01-18,52000,"[45, 55)",A,824,213
2021-01-18,52000,"[45, 55)",B,0,115
2021-01-18,52000,"[45, 55)",C,0,0
2021-01-18,52000,"[45, 55)",E,0,0
2021-01-18,52000,"[55, 65)",A,852,218
2021-01-18,52000,"[55, 65)",B,0,111
2021-01-18,52000,"[55, 65)",C,0,0
2021-01-18,52000,"[55, 65)",E,0,0
2021-01-18,52000,"[65, 75)",A,717,68
2021-01-18,52000,"[65, 75)",B,0,138
2021-01-18,52000,"[65, 75)",C,0,0
2021-01-18,52000,"[65, 75)",E,0,0
2021-01-18,52000,"[75, 85)",A,1055,68
2021-01-18,52000,"[75, 85)",B,0,230
2021-01-18,52000,"[75, 85)",C,0,0
2021-01-18,52000,"[75, 85)",E,0,0
2021-01-18,52000,"[85, 120)",A,2003,89
2021-01-18,52000,"[85, 120)",B,0,498
2021-01-18,52000,"[85, 120)",C,0,0
2021-01-18,52000,"[85, 120)",E,0,0
2021-01-18,53000,"[0, 12)",A,0,0
2021-01-18,53000,"[0, 12)",B,0,0
2021-01-18,53000,"[0, 12)",C,0,0
2021-01-18,53000,"[0, 12)",E,0,0
2021-01-18,53000,"[12, 18)",A,0,0
2021-01-18,53000,"[12, 18)",B,0,0
2021-01-18,53000,"[12, 18)",C,0,0
2021-01-18,53000,"[12, 18)",E,0,0
2021-01-18,53000,"[18, 25)",A,102,46
2021-01-18,53000,"[18, 25)",B,0,0
2021-01-18,53000,"[18, 25)",C,0,0
2021-01-18,53000,"[18, 25)",E,0,0
2021-01-18,53000,"[25, 35)",A,512,144
2021-01-18,53000,"[25, 35)",B,0,35
2021-01-18,53000,"[25, 35)",C,0,0
2021-01-18,53000,"[25, 35)",E,0,0
2021-01-18,53000,"[35, 45)",A,674,131
2021-01-18,53000,"[35, 45)",B,12,78
2021-01-18,53000,"[35, 45)",C,0,0
2021-01-18,53000,"[35, 45)",E,0,0
2021-01-18,53000,"[45, 55)",A,766,133
2021-01-18,53000,"[45, 55)",B,12,59
2021-01-18,53000,"[45, 55)",C,0,0
2021-01-18,53000,"[45, 55)",E,0,0
2021-01-18,53000,"[55, 65)",A,680,94
2021-01-18,53000,"[55, 65)",B,15,74
2021-01-18,53000,"[55, 65)",C,0,0
2021-01-18,53000,"[55, 65)",E,0,0
2021-01-18,53000,"[65, 75)",A,619,42
2021-01-18,53000,"[65, 75)",B,10,114
2021-01-18,53000,"[65, 75)",C,0,0
2021-01-18,53000,"[65, 75)",E,0,0
2021-01-18,53000,"[75, 85)",A,794,47
2021-01-18,53000,"[75, 85)",B,11,168
2021-01-18,53000,"[75, 85)",C,0,0
2021-01-18,53000,"[75, 85)",E,0,0
2021-01-18,53000,"[85, 120)",A,1535,45
2021-01-18,53000,"[85, 120)",B,18,366
2021-01-18,53000,"[85, 120)",C,0,0
2021-01-18,53000,"[85, 120)",E,0,0
2021-01-18,55000,"[0, 12)",A,0,0
2021-01-18,55000,"[0, 12)",B,0,0
2021-01-18,55000,"[0, 12)",C,0,0
2021-01-18,55000,"[0, 12)",E,0,0
2021-01-18,55000,"[12, 18)",A,0,0
2021-01-18,55000,"[12, 18)",B,0,0
2021-01-18,55000,"[12, 18)",C,0,0
2021-01-18,55000,"[12, 18)",E,0,0
2021-01-18,55000,"[18, 25)",A,47,21
2021-01-18,55000,"[18, 25)",B,0,0
2021-01-18,55000,"[18, 25)",C,0,0
2021-01-18,55000,"[18, 25)",E,0,0
2021-01-18,55000,"[25, 35)",A,268,50
2021-01-18,55000,"[25, 35)",B,0,11
2021-01-18,55000,"[25, 35)",C,0,0
2021-01-18,55000,"[25, 35)",E,0,0
2021-01-18,55000,"[35, 45)",A,338,82
2021-01-18,55000,"[35, 45)",B,0,0
2021-01-18,55000,"[35, 45)",C,0,0
2021-01-18,55000,"[35, 45)",E,0,0
2021-01-18,55000,"[45, 55)",A,373,63
2021-01-18,55000,"[45, 55)",B,0,27
2021-01-18,55000,"[45, 55)",C,0,0
2021-01-18,55000,"[45, 55)",E,0,0
2021-01-18,55000,"[55, 65)",A,348,65
2021-01-18,55000,"[55, 65)",B,0,13
2021-01-18,55000,"[55, 65)",C,0,0
2021-01-18,55000,"[55, 65)",E,0,0
2021-01-18,55000,"[65, 75)",A,247,8
2021-01-18,55000,"[65, 75)",B,0,13
2021-01-18,55000,"[65, 75)",C,0,0
2021-01-18,55000,"[65, 75)",E,0,0
2021-01-18,55000,"[75, 85)",A,363,8
2021-01-18,55000,"[75, 85)",B,0,12
2021-01-18,55000,"[75, 85)",C,0,0
2021-01-18,55000,"[75, 85)",E,0,0
2021-01-18,55000,"[85, 120)",A,699,6
2021-01-18,55000,"[85, 120)",B,0,14
2021-01-18,55000,"[85, 120)",C,0,0
2021-01-18,55000,"[85, 120)",E,0,0
2021-01-18,56000,"[0, 12)",A,0,0
2021-01-18,56000,"[0, 12)",B,0,0
2021-01-18,56000,"[0, 12)",C,0,0
2021-01-18,56000,"[0, 12)",E,0,0
2021-01-18,56000,"[12, 18)",A,0,0
2021-01-18,56000,"[12, 18)",B,0,0
2021-01-18,56000,"[12, 18)",C,0,0
2021-01-18,56000,"[12, 18)",E,0,0
2021-01-18,56000,"[18, 25)",A,12,13
2021-01-18,56000,"[18, 25)",B,0,0
2021-01-18,56000,"[18, 25)",C,0,0
2021-01-18,56000,"[18, 25)",E,0,0
2021-01-18,56000,"[25, 35)",A,236,55
2021-01-18,56000,"[25, 35)",B,0,0
2021-01-18,56000,"[25, 35)",C,0,0
2021-01-18,56000,"[25, 35)",E,0,0
2021-01-18,56000,"[35, 45)",A,253,45
2021-01-18,56000,"[35, 45)",B,0,0
2021-01-18,56000,"[35, 45)",C,0,0
2021-01-18,56000,"[35, 45)",E,0,0
2021-01-18,56000,"[45, 55)",A,334,56
2021-01-18,56000,"[45, 55)",B,0,0
2021-01-18,56000,"[45, 55)",C,0,0
2021-01-18,56000,"[45, 55)",E,0,0
2021-01-18,56000,"[55, 65)",A,274,66
2021-01-18,56000,"[55, 65)",B,0,10
2021-01-18,56000,"[55, 65)",C,0,0
2021-01-18,56000,"[55, 65)",E,0,0
2021-01-18,56000,"[65, 75)",A,106,11
2021-01-18,56000,"[65, 75)",B,0,0
2021-01-18,56000,"[65, 75)",C,0,0
2021-01-18,56000,"[65, 75)",E,0,0
2021-01-18,56000,"[75, 85)",A,260,12
2021-01-18,56000,"[75, 85)",B,0,11
2021-01-18,56000,"[75, 85)",C,0,0
2021-01-18,56000,"[75, 85)",E,0,0
2021-01-18,56000,"[85, 120)",A,564,16
2021-01-18,56000,"[85, 120)",B,0,38
2021-01-18,56000,"[85, 120)",C,0,0
2021-01-18,56000,"[85, 120)",E,0,0
2021-01-18,57000,"[0, 12)",A,0,0
2021-01-18,57000,"[0, 12)",B,0,0
2021-01-18,57000,"[0, 12)",C,0,0
2021-01-18,57000,"[0, 12)",E,0,0
2021-01-18,57000,"[12, 18)",A,0,0
2021-01-18,57000,"[12, 18)",B,0,0
