date,NIS,age,dose,fraction,E_susc,E_inf,E_hosp
2021-01-11,10000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,10000,"[55, 65)",first,0.021334737959358255,0.0,0.0,0.0
2021-01-11,10000,"[55, 65)",full,4.752494069283443e-05,0.0,0.0,0.0
2021-01-11,10000,"[55, 65)",none,0.9786177370999489,1.0,1.0,1.0
2021-01-11,10000,"[55, 65)",weighted_sum,1.0,0.9989965566945178,0.9992998004816608,0.9981185438022209
2021-01-11,10000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,10000,"[65, 75)",first,0.015369193025034948,0.0,0.0,0.0
2021-01-11,10000,"[65, 75)",full,0.00014245390033503047,0.0,0.0,0.0
2021-01-11,10000,"[65, 75)",none,0.98448835307463,1.0,1.0,1.0
2021-01-11,10000,"[65, 75)",weighted_sum,1.0,0.9988755544046304,0.9992251034755845,0.9979088117374261
2021-01-11,10000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,10000,"[75, 85)",first,0.05055369924423595,0.0,0.0,0.0
2021-01-11,10000,"[75, 85)",full,0.000191649098832607,0.0,0.0,0.0
2021-01-11,10000,"[75, 85)",none,0.9492546516569315,1.0,1.0,1.0
2021-01-11,10000,"[75, 85)",weighted_sum,1.0,0.9940042660840382,0.995805810113958,0.9887579989075714
2021-01-11,10000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,10000,"[85, 120)",first,0.2153299162575801,0.0,0.0,0.0
2021-01-11,10000,"[85, 120)",full,0.0010828761189719894,0.0,0.0,0.0
2021-01-11,10000,"[85, 120)",none,0.7835872076234479,1.0,1.0,1.0
2021-01-11,10000,"[85, 120)",weighted_sum,1.0,0.9720208514745863,0.9804489847564528,0.9475390965148494
2021-01-11,20001,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,20001,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,20001,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,20001,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,20001,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[12, 18)",first,0.0,0.0,0.0,0.0
2021-01-11,20001,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,20001,"[12, 18)",none,1.0,1.0,1.0,1.0
2021-01-11,20001,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,20001,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[18, 25)",first,0.008468068768397253,0.0,0.0,0.0
2021-01-11,20001,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,20001,"[18, 25)",none,0.9915319312316028,1.0,1.0,1.0
2021-01-11,20001,"[18, 25)",weighted_sum,1.0,0.9999812294697326,0.9999868019709057,0.9999648052557485
2021-01-11,20001,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[25, 35)",first,0.015158599126280259,0.0,0.0,0.0
2021-01-11,20001,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,20001,"[25, 35)",none,0.9848414008737197,1.0,1.0,1.0
2021-01-11,20001,"[25, 35)",weighted_sum,1.0,0.99979778794033,0.9998578196455444,0.9996208523881186
2021-01-11,20001,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[35, 45)",first,0.015034465169037056,0.0,0.0,0.0
2021-01-11,20001,"[35, 45)",full,7.382996288366412e-05,0.0,0.0,0.0
2021-01-11,20001,"[35, 45)",none,0.9848917048680793,1.0,1.0,1.0
2021-01-11,20001,"[35, 45)",weighted_sum,1.0,0.9995908477693284,0.9997206207086335,0.9992328395674908
2021-01-11,20001,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[45, 55)",first,0.018109598840383274,0.0,0.0,0.0
2021-01-11,20001,"[45, 55)",full,0.0,0.0,0.0,0.0
2021-01-11,20001,"[45, 55)",none,0.9818904011596167,1.0,1.0,1.0
2021-01-11,20001,"[45, 55)",weighted_sum,1.0,0.9993112579456963,0.9995157282430677,0.9987086086481807
2021-01-11,20001,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[55, 65)",first,0.02071927687672287,0.0,0.0,0.0
2021-01-11,20001,"[55, 65)",full,0.00010257067760753894,0.0,0.0,0.0
2021-01-11,20001,"[55, 65)",none,0.9791781524456696,1.0,1.0,1.0
2021-01-11,20001,"[55, 65)",weighted_sum,1.0,0.999062797065746,0.9993525683880835,0.9982427444982739
2021-01-11,20001,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[65, 75)",first,0.01495042480663079,0.0,0.0,0.0
2021-01-11,20001,"[65, 75)",full,0.0002336003876036061,0.0,0.0,0.0
2021-01-11,20001,"[65, 75)",none,0.9848159748057657,1.0,1.0,1.0
2021-01-11,20001,"[65, 75)",weighted_sum,1.0,0.9988928805789563,0.9992478367006841,0.997924151085543
2021-01-11,20001,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[75, 85)",first,0.04948609017404413,0.0,0.0,0.0
2021-01-11,20001,"[75, 85)",full,0.0007948471974784158,0.0,0.0,0.0
2021-01-11,20001,"[75, 85)",none,0.9497190626284774,1.0,1.0,1.0
2021-01-11,20001,"[75, 85)",weighted_sum,1.0,0.9944305938890794,0.9961734316379752,0.9895573635420238
2021-01-11,20001,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,20001,"[85, 120)",first,0.21065207123607368,0.0,0.0,0.0
2021-01-11,20001,"[85, 120)",full,0.0062789986941905376,0.0,0.0,0.0
2021-01-11,20001,"[85, 120)",none,0.7830689300697358,1.0,1.0,1.0
2021-01-11,20001,"[85, 120)",weighted_sum,1.0,0.9727999422018763,0.9815813467137906,0.948999891628518
2021-01-11,20002,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,20002,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,20002,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,20002,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[12, 18)",first,0.0,0.0,0.0,0.0
2021-01-11,20002,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[12, 18)",none,1.0,1.0,1.0,1.0
2021-01-11,20002,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,20002,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[18, 25)",first,0.0017464788732394364,0.0,0.0,0.0
2021-01-11,20002,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[18, 25)",none,0.9982535211267606,1.0,1.0,1.0
2021-01-11,20002,"[18, 25)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,20002,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[25, 35)",first,0.01252300467497303,0.0,0.0,0.0
2021-01-11,20002,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[25, 35)",none,0.987476995325027,1.0,1.0,1.0
2021-01-11,20002,"[25, 35)",weighted_sum,1.0,0.999495695217143,0.9996454106995537,0.9990544285321431
2021-01-11,20002,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[35, 45)",first,0.014456304334910984,0.0,0.0,0.0
2021-01-11,20002,"[35, 45)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[35, 45)",none,0.985543695665089,1.0,1.0,1.0
2021-01-11,20002,"[35, 45)",weighted_sum,1.0,0.9994233320791335,0.9995945303681408,0.9989187476483752
2021-01-11,20002,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[45, 55)",first,0.015929110185136347,0.0,0.0,0.0
2021-01-11,20002,"[45, 55)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[45, 55)",none,0.9840708898148637,1.0,1.0,1.0
2021-01-11,20002,"[45, 55)",weighted_sum,1.0,0.9993107934666035,0.9995154016562057,0.9987077377498813
2021-01-11,20002,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[55, 65)",first,0.017172856165776292,0.0,0.0,0.0
2021-01-11,20002,"[55, 65)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[55, 65)",none,0.9828271438342238,1.0,1.0,1.0
2021-01-11,20002,"[55, 65)",weighted_sum,1.0,0.9988790505943029,0.9992118324491193,0.9978982198643178
2021-01-11,20002,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[65, 75)",first,0.012690296339337595,0.0,0.0,0.0
2021-01-11,20002,"[65, 75)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[65, 75)",none,0.9873097036606624,1.0,1.0,1.0
2021-01-11,20002,"[65, 75)",weighted_sum,1.0,0.9987319000581057,0.9991083672283556,0.9976223126089483
2021-01-11,20002,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[75, 85)",first,0.03865957976912217,0.0,0.0,0.0
2021-01-11,20002,"[75, 85)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[75, 85)",none,0.9613404202308778,1.0,1.0,1.0
2021-01-11,20002,"[75, 85)",weighted_sum,1.0,0.9952761398554938,0.996678535835894,0.9911427622290507
2021-01-11,20002,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,20002,"[85, 120)",first,0.19780412823891086,0.0,0.0,0.0
2021-01-11,20002,"[85, 120)",full,0.0,0.0,0.0,0.0
2021-01-11,20002,"[85, 120)",none,0.8021958717610891,1.0,1.0,1.0
2021-01-11,20002,"[85, 120)",weighted_sum,1.0,0.9742960035133947,0.9819268774703558,0.9518050065876154
2021-01-11,21000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,21000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,21000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,21000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[12, 18)",first,0.0,0.0,0.0,0.0
2021-01-11,21000,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[12, 18)",none,1.0,1.0,1.0,1.0
2021-01-11,21000,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,21000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[18, 25)",first,0.0012830333205668327,0.0,0.0,0.0
2021-01-11,21000,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[18, 25)",none,0.9987169666794332,1.0,1.0,1.0
2021-01-11,21000,"[18, 25)",weighted_sum,1.0,0.9999831482190732,0.9999881510915358,0.9999684029107622
2021-01-11,21000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[25, 35)",first,0.005228250764350135,0.0,0.0,0.0
2021-01-11,21000,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[25, 35)",none,0.9947717492356498,1.0,1.0,1.0
2021-01-11,21000,"[25, 35)",weighted_sum,1.0,0.9997454402560932,0.9998210126800655,0.9995227004801748
2021-01-11,21000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[35, 45)",first,0.0048930713680212035,0.0,0.0,0.0
2021-01-11,21000,"[35, 45)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[35, 45)",none,0.9951069286319788,1.0,1.0,1.0
2021-01-11,21000,"[35, 45)",weighted_sum,1.0,0.9997184337879454,0.9998020237571491,0.9994720633523977
2021-01-11,21000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[45, 55)",first,0.006949375121739732,0.0,0.0,0.0
2021-01-11,21000,"[45, 55)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[45, 55)",none,0.9930506248782602,1.0,1.0,1.0
2021-01-11,21000,"[45, 55)",weighted_sum,1.0,0.9993656338948546,0.9995539613323197,0.9988105635528522
2021-01-11,21000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[55, 65)",first,0.012814779278436857,0.0,0.0,0.0
2021-01-11,21000,"[55, 65)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[55, 65)",none,0.9871852207215631,1.0,1.0,1.0
2021-01-11,21000,"[55, 65)",weighted_sum,1.0,0.9982410577071629,0.9987632437003489,0.9967019832009303
2021-01-11,21000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[65, 75)",first,0.022184548316783726,0.0,0.0,0.0
2021-01-11,21000,"[65, 75)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[65, 75)",none,0.9778154516832163,1.0,1.0,1.0
2021-01-11,21000,"[65, 75)",weighted_sum,1.0,0.9961443448776944,0.997288992492129,0.9927706466456769
2021-01-11,21000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[75, 85)",first,0.059584515565785034,0.0,0.0,0.0
2021-01-11,21000,"[75, 85)",full,0.0,0.0,0.0,0.0
2021-01-11,21000,"[75, 85)",none,0.940415484434215,1.0,1.0,1.0
2021-01-11,21000,"[75, 85)",weighted_sum,1.0,0.989193436377706,0.9924016349530744,0.9797376932081987
2021-01-11,21000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,21000,"[85, 120)",first,0.2273239648305403,0.0,0.0,0.0
2021-01-11,21000,"[85, 120)",full,0.0014653941534530709,0.0,0.0,0.0
2021-01-11,21000,"[85, 120)",none,0.7712106410160067,1.0,1.0,1.0
2021-01-11,21000,"[85, 120)",weighted_sum,1.0,0.9578772809423921,0.970547320004883,0.9210199017669851
2021-01-11,30000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,30000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,30000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,30000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[12, 18)",first,0.0005797501552902202,0.0,0.0,0.0
2021-01-11,30000,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[12, 18)",none,0.9994202498447098,1.0,1.0,1.0
2021-01-11,30000,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,30000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[18, 25)",first,0.01864288638350132,0.0,0.0,0.0
2021-01-11,30000,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[18, 25)",none,0.9813571136164987,1.0,1.0,1.0
2021-01-11,30000,"[18, 25)",weighted_sum,1.0,0.999798192137902,0.9998581038469624,0.9996216102585663
2021-01-11,30000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[25, 35)",first,0.023600896345667664,0.0,0.0,0.0
2021-01-11,30000,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[25, 35)",none,0.9763991036543324,1.0,1.0,1.0
2021-01-11,30000,"[25, 35)",weighted_sum,1.0,0.9991772006435302,0.9994214692024822,0.9984572512066193
2021-01-11,30000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[35, 45)",first,0.024218555969487316,0.0,0.0,0.0
2021-01-11,30000,"[35, 45)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[35, 45)",none,0.9757814440305127,1.0,1.0,1.0
2021-01-11,30000,"[35, 45)",weighted_sum,1.0,0.9990531133581693,0.9993342203299628,0.9982245875465673
2021-01-11,30000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[45, 55)",first,0.025056523143432135,0.0,0.0,0.0
2021-01-11,30000,"[45, 55)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[45, 55)",none,0.9749434768565679,1.0,1.0,1.0
2021-01-11,30000,"[45, 55)",weighted_sum,1.0,0.9987338815871202,0.999109760490944,0.9976260279758504
2021-01-11,30000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[55, 65)",first,0.025238244842391875,0.0,0.0,0.0
2021-01-11,30000,"[55, 65)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[55, 65)",none,0.9747617551576081,1.0,1.0,1.0
2021-01-11,30000,"[55, 65)",weighted_sum,1.0,0.9986055549737611,0.9990195308409259,0.997385415575802
2021-01-11,30000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[65, 75)",first,0.01695699739123117,0.0,0.0,0.0
2021-01-11,30000,"[65, 75)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[65, 75)",none,0.9830430026087689,1.0,1.0,1.0
2021-01-11,30000,"[65, 75)",weighted_sum,1.0,0.9988442873572891,0.999187389548094,0.9978330387949171
2021-01-11,30000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[75, 85)",first,0.052889231191247374,0.0,0.0,0.0
2021-01-11,30000,"[75, 85)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[75, 85)",none,0.9471107688087527,1.0,1.0,1.0
2021-01-11,30000,"[75, 85)",weighted_sum,1.0,0.9927379382378698,0.9948938628235021,0.9863836341960056
2021-01-11,30000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,30000,"[85, 120)",first,0.23577882342545345,0.0,0.0,0.0
2021-01-11,30000,"[85, 120)",full,0.0,0.0,0.0,0.0
2021-01-11,30000,"[85, 120)",none,0.7642211765745466,1.0,1.0,1.0
2021-01-11,30000,"[85, 120)",weighted_sum,1.0,0.9641769942783927,0.9748119491019949,0.9328318642719862
2021-01-11,40000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,40000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,40000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,40000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[12, 18)",first,0.0008895628001010865,0.0,0.0,0.0
2021-01-11,40000,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[12, 18)",none,0.9991104371998989,1.0,1.0,1.0
2021-01-11,40000,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,40000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[18, 25)",first,0.012460848789794936,0.0,0.0,0.0
2021-01-11,40000,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[18, 25)",none,0.9875391512102051,1.0,1.0,1.0
2021-01-11,40000,"[18, 25)",weighted_sum,1.0,0.9998568184312501,0.9998993254594727,0.9997315345585939
2021-01-11,40000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[25, 35)",first,0.01637307402025969,0.0,0.0,0.0
2021-01-11,40000,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[25, 35)",none,0.9836269259797403,1.0,1.0,1.0
2021-01-11,40000,"[25, 35)",weighted_sum,1.0,0.9995235430325871,0.9996649911947877,0.9991066431861008
2021-01-11,40000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[35, 45)",first,0.01701355555667248,0.0,0.0,0.0
2021-01-11,40000,"[35, 45)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[35, 45)",none,0.9829864444433275,1.0,1.0,1.0
2021-01-11,40000,"[35, 45)",weighted_sum,1.0,0.9993864062445026,0.9995685668906659,0.9988495117084424
2021-01-11,40000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[45, 55)",first,0.018968973747016706,0.0,0.0,0.0
2021-01-11,40000,"[45, 55)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[45, 55)",none,0.9810310262529833,1.0,1.0,1.0
2021-01-11,40000,"[45, 55)",weighted_sum,1.0,0.9992981384248211,0.9995065035799524,0.9986840095465396
2021-01-11,40000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[55, 65)",first,0.020345685311563236,0.0,0.0,0.0
2021-01-11,40000,"[55, 65)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[55, 65)",none,0.9796543146884368,1.0,1.0,1.0
2021-01-11,40000,"[55, 65)",weighted_sum,1.0,0.9991145432155701,0.9993774131984478,0.9983397685291939
2021-01-11,40000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[65, 75)",first,0.016078051516039818,0.0,0.0,0.0
2021-01-11,40000,"[65, 75)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[65, 75)",none,0.9839219484839602,1.0,1.0,1.0
2021-01-11,40000,"[65, 75)",weighted_sum,1.0,0.9989620320923771,0.9992701788149527,0.998053810173207
2021-01-11,40000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[75, 85)",first,0.05528979304093862,0.0,0.0,0.0
2021-01-11,40000,"[75, 85)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[75, 85)",none,0.9447102069590614,1.0,1.0,1.0
2021-01-11,40000,"[75, 85)",weighted_sum,1.0,0.994571327861423,0.9961829649025631,0.9898212397401682
2021-01-11,40000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,40000,"[85, 120)",first,0.23865419622120393,0.0,0.0,0.0
2021-01-11,40000,"[85, 120)",full,0.0,0.0,0.0,0.0
2021-01-11,40000,"[85, 120)",none,0.7613458037787961,1.0,1.0,1.0
2021-01-11,40000,"[85, 120)",weighted_sum,1.0,0.9752198020630637,0.9825764233255917,0.9535371288682444
2021-01-11,50000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,50000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,50000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,50000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,50000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[12, 18)",first,0.0,0.0,0.0,0.0
2021-01-11,50000,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,50000,"[12, 18)",none,1.0,1.0,1.0,1.0
2021-01-11,50000,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,50000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[18, 25)",first,0.005058483165013046,0.0,0.0,0.0
2021-01-11,50000,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,50000,"[18, 25)",none,0.994941516834987,1.0,1.0,1.0
2021-01-11,50000,"[18, 25)",weighted_sum,1.0,0.9997472533323868,0.9998222874993345,0.9995260999982253
2021-01-11,50000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[25, 35)",first,0.016448647323057414,0.0,0.0,0.0
2021-01-11,50000,"[25, 35)",full,0.0,0.0,0.0,0.0
2021-01-11,50000,"[25, 35)",none,0.9835513526769426,1.0,1.0,1.0
2021-01-11,50000,"[25, 35)",weighted_sum,1.0,0.9987176036414315,0.9990983150603815,0.9975955068276839
2021-01-11,50000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[35, 45)",first,0.020129785699932626,0.0,0.0,0.0
2021-01-11,50000,"[35, 45)",full,7.092114750416662e-05,0.0,0.0,0.0
2021-01-11,50000,"[35, 45)",none,0.9797992931525632,1.0,1.0,1.0
2021-01-11,50000,"[35, 45)",weighted_sum,1.0,0.99833767138041,0.998839153818445,0.9968831338382689
2021-01-11,50000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[45, 55)",first,0.021088526703004592,0.0,0.0,0.0
2021-01-11,50000,"[45, 55)",full,6.444164003973901e-05,0.0,0.0,0.0
2021-01-11,50000,"[45, 55)",none,0.9788470316569557,1.0,1.0,1.0
2021-01-11,50000,"[45, 55)",weighted_sum,1.0,0.9981145197391276,0.9986815213760786,0.9964647245108642
2021-01-11,50000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[55, 65)",first,0.020334079828436435,0.0,0.0,0.0
2021-01-11,50000,"[55, 65)",full,8.377127092187491e-05,0.0,0.0,0.0
2021-01-11,50000,"[55, 65)",none,0.9795821489006418,1.0,1.0,1.0
2021-01-11,50000,"[55, 65)",weighted_sum,1.0,0.9980269398386507,0.99862211634203,0.99630051219747
2021-01-11,50000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[65, 75)",first,0.01993548655046862,0.0,0.0,0.0
2021-01-11,50000,"[65, 75)",full,6.922043941134938e-05,0.0,0.0,0.0
2021-01-11,50000,"[65, 75)",none,0.97999529301012,1.0,1.0,1.0
2021-01-11,50000,"[65, 75)",weighted_sum,1.0,0.9976744001785456,0.9983725999249736,0.9956395003347731
2021-01-11,50000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[75, 85)",first,0.05858851216375229,0.0,0.0,0.0
2021-01-11,50000,"[75, 85)",full,0.00015050762115863503,0.0,0.0,0.0
2021-01-11,50000,"[75, 85)",none,0.9412609802150891,1.0,1.0,1.0
2021-01-11,50000,"[75, 85)",weighted_sum,1.0,0.9924271166294752,0.9946922484874803,0.9858008436802662
2021-01-11,50000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-01-11,50000,"[85, 120)",first,0.22374453854037435,0.0,0.0,0.0
2021-01-11,50000,"[85, 120)",full,0.0004854630778359136,0.0,0.0,0.0
2021-01-11,50000,"[85, 120)",none,0.7757699983817897,1.0,1.0,1.0
2021-01-11,50000,"[85, 120)",weighted_sum,1.0,0.9697764901415233,0.9788037092270152,0.9433309190153564
2021-01-11,60000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-01-11,60000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-01-11,60000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-01-11,60000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-01-11,60000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,60000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-01-11,60000,"[12, 18)",first,0.0,0.0,0.0,0.0
2021-01-11,60000,"[12, 18)",full,0.0,0.0,0.0,0.0
2021-01-11,60000,"[12, 18)",none,1.0,1.0,1.0,1.0
2021-01-11,60000,"[12, 18)",weighted_sum,1.0,1.0,1.0,1.0
2021-01-11,60000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-01-11,60000,"[18, 25)",first,0.004313784699005673,0.0,0.0,0.0
2021-01-11,60000,"[18, 25)",full,0.0,0.0,0.0,0.0
2021-01-11,60000,"[18, 25)",none,0.9956862153009943,1.0,1.0,1.0
2021-01-11,60000,"[18, 25)",weighted_sum,1.0,0.999839527209197,0.9998871675689667,0.9996991135172444
2021-01-11,60000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-01-11,60000,"[25, 35)",first,0.01581497521741246,0.0,0.0,0.0
