time,F1,F1_LL,F1_UL,F4a,F4a_LL,F4a_UL,F4b,F4b_LL,F4b_UL,F4c,F4c_LL,F4c_UL,F4d,F4d_LL,F4d_UL,F5a,F5a_LL,F5a_UL,F5b,F5b_LL,F5b_UL,F5c,F5c_LL,F5c_UL,F5d,F5d_LL,F5d_UL
2020-09-11,3222.5844148685296,3222.57892493912,3222.5900067764305,3222.5709613678346,3222.5680880263535,3222.5749134334483,3221.9982618271097,3221.9966045648334,3222.000757359284,3221.850026268945,3221.849521644937,3221.850636706073,3221.787528711201,3221.7873689192957,3221.7877447507813,3222.5838271818284,3222.5795667249567,3222.589070421287,3222.5718213696036,3222.567070929115,3222.577161228224,3222.5377011156056,3222.534435364968,3222.5431017366923,3222.4668801514367,3222.463665928546,3222.47026072711
2020-09-12,3224.5275129128886,3224.518914894974,3224.5362742329644,3224.5058590320436,3224.5014012111624,3224.511845993212,3223.701021932819,3223.698428971993,3223.7049277600345,3223.480817457161,3223.4800273022356,3223.481773571052,3223.3896393848936,3223.389394931807,3223.389970034368,3224.5265000074237,3224.519829316307,3224.5347126876068,3224.505254525133,3224.4978780315464,3224.5135555559746,3224.4470215558426,3224.442040121145,3224.455261590416,3224.3361756639115,3224.3313701504867,3224.3412305807165
2020-09-13,3226.4661927213356,3226.453307696596,3226.4793274708977,3226.432944306139,3226.4263669769744,3226.441642974929,3225.34244869994,3225.3385722189896,3225.3482909162117,3225.0287566003917,3225.027573951698,3225.0301880686816,3224.9007920213135,3224.900434501941,3224.9012757334526,3226.464517945975,3226.454524291287,3226.4768259997913,3226.4290375631017,3226.4180768390643,3226.44138028708,3226.3349073367863,3226.3276469623233,3226.346920217543,3226.1689973710563,3226.1621368404676,3226.1762149493047
2020-09-14,3228.4107931394055,3228.3921680837348,3228.4297891056804,3228.3616681266953,3228.3523137685233,3228.373867181468,3226.9277165414987,3226.9221304475163,3226.9361404619776,3226.496109289338,3226.4944043102305,3226.49817361843,3226.3221941994443,3226.321690600867,3226.3228757379866,3228.408119472482,3228.393679277381,3228.4259130449655,3228.351600468954,3228.3358985791665,3228.3692934465535,3228.2060901545256,3228.1959058268076,3228.2229464355023,3227.9669345996795,3227.957509660733,3227.976851506569
2020-09-15,3230.3720673259004,3230.3459564644363,3230.3987123456463,3230.3018263758913,3230.2889493732955,3230.318520943389,3228.462785238034,3228.454977304269,3228.4745584700827,3227.8859597980872,3227.883576380904,3227.888846507756,3227.655881397301,3227.6551939451915,3227.6568120632983,3230.3679290071486,3230.34769370061,3230.392876275779,3230.2814233723425,3230.259616203575,3230.306012581607,3230.0649424448593,3230.0511032276163,3230.0878562607118,3229.7312077273473,3229.718669769318,3229.7444021655247
2020-09-16,3232.361492391763,3232.3257897485364,3232.397940625219,3232.2638515895846,3232.2465830003566,3232.2861938511564,3229.954392352962,3229.943753506662,3229.970387673956,3229.2020840720365,3229.1988365419147,3229.206018757016,3228.904585027991,3228.9036706370193,3228.9058233425585,3232.3552477721178,3232.327592165302,3232.3893559230623,3232.22730385073,3232.1977699469116,3232.260609828378,3231.91561016999,3231.89730372026,3231.9459320552205,3231.4625693272865,3231.4463434000945,3231.479647540167
2020-09-17,3234.39141138409,3234.343625993635,3234.4402092891683,3234.2589379496394,3234.236259640948,3234.288327353379,3231.4099558036687,3231.395769714168,3231.431089725663,3230.448931065852,3230.4445981781137,3230.454182812704,3230.0715917943103,3230.0704013054974,3230.073204572746,3234.382200288695,3234.3452045869767,3234.42783802919,3234.198290062741,3234.1591571974486,3234.2424151450946,3233.761805886496,3233.738140845381,3233.8010194514,3233.1614726566468,3233.1409618730004,3233.1830643771636
2020-09-18,3236.4748754972143,3236.4120873382058,3236.5390099448787,3236.2988427895752,3236.2695115238603,3236.3369748170126,3232.8374059359276,3232.8188394828426,3232.8644128189644,3231.6314392686527,3231.6257604560296,3231.638325160041,3231.160606399035,3231.159084904507,3231.1626684719204,3236.461561256934,3236.4129764240724,3236.521496681299,3236.2036404303426,3236.1527487490744,3236.2609998434855,3235.6070666182186,3235.5770723327905,3235.6567888518416,3234.828134929616,3234.8027305907444,3234.8548827061886
2020-09-19,3238.6257167185113,3238.5444991904483,3238.7086763203965,3238.3960178121115,3238.358592496079,3238.444966404414,3234.245011339055,3234.2211051050795,3234.278825662431,3232.754874901235,3232.7475474291173,3232.7637636584477,3232.1756134086413,3232.1736998092247,3232.1782079962354,3238.606811398544,3238.5440053815687,3238.684279302747,3238.2527786249957,3238.187680174616,3238.3261103616087,3237.454535606804,3237.417168984009,3237.516505700699,3236.462534703458,3236.431624030427,3236.4950857114345
2020-09-20,3240.8585171753466,3240.7548796039255,3240.9643495642035,3240.563460756728,3240.516323173365,3240.625957140184,3235.641281817033,3235.610936932961,3235.68268430052,3233.824709106334,3233.8153843030336,3233.8360256764026,3233.1207640620305,3233.118391366039,3233.1239826233705,3240.832101046255,3240.752221622815,3240.9308485252022,3240.3552628013754,3240.2731825187466,3240.4476621195317,3239.3070070129565,3239.261153373937,3239.383085197728,3238.0644853360322,3238.0274581899757,3238.10348456142
2020-09-21,3243.1887671194027,3243.058252564579,3243.3220797751032,3242.814785810791,3242.7560474226766,3242.894018025763,3237.034817440151,3236.9967806717113,3237.0848348172044,3234.8464890676023,3234.8347695933367,3234.8607180707077,3234.0002985898423,3233.997393682271,3234.004240935616,3243.1524389084234,3243.0531195882236,3243.276678972646,3242.520858034775,3242.4186887065352,3242.635795945299,3241.166898678338,3241.1113801076717,3241.259052110987,3239.6336508876825,3239.58990713961,3239.6797327832364
2020-09-22,3245.6325073989333,3245.4699715407646,3245.798623550182,3245.164145584805,3245.0915668240687,3245.264466803189,3238.434325568401,3238.387163766818,3238.49444806601,3235.8258304865835,3235.8112647589746,3235.843523170427,3234.8184619129897,3234.8149457709824,3234.823236125565,3245.5832316948763,3245.4613037022236,3245.7378235038796,3244.7591900030366,3244.633474254309,3244.900546030836,3243.036267067134,3242.9698420743216,3243.146571048448,3241.1695934044933,3241.118549000713,3241.2233752350576
2020-09-23,3248.206975704621,3248.0064423003587,3248.4122771282036,3247.6267087207157,3247.5368158361107,3247.7539956680794,3239.848832799439,3239.7909048221327,3239.920742836912,3236.768416125961,3236.7504913217167,3236.7901990404216,3235.579460580157,3235.5752477087467,3235.5851836085913,3248.1408784948862,3247.99143639021,3248.3316304323807,3247.0801759513524,3246.9269869139134,3247.2522646933126,3244.916801990852,3244.838174612729,3245.0474247180964,3242.6718468347663,3242.6129371645393,3242.73392545795
2020-09-24,3250.9309346212203,3250.6854497363106,3251.1830978037096,3250.2188376867607,3250.105639237815,3250.3789264640122,3241.28777558253,3241.2172043827222,3241.373427328309,3237.680022343395,3237.658155767017,3237.7066079639008,3236.287426673313,3236.282424560186,3236.2942252185344,3250.8431037212304,3250.660538327062,3251.0769893831794,3249.494154250734,3249.308907224603,3249.7018217058276,3246.8100610200527,3246.7178732011375,3246.9632767600283,3244.1399391508858,3244.07262232513,3244.2108874202695
2020-09-25,3253.8247378150595,3253.5262044443234,3254.132971242621,3252.9583536248756,3252.816189301104,3253.1582086438584,3242.7608784523018,3242.6755244725614,3242.8627111714595,3238.566461342099,3238.539992914898,3238.598657528133,3236.946365421657,3236.940474636896,3236.9543757474185,3253.708997137254,3253.487630715558,3253.994370612797,3252.011903712648,3251.7891482585205,3252.26061095694,3248.717457888625,3248.6102976490156,3248.895633260224,3245.573476264167,3245.4972349474588,3245.6538411807687
2020-09-26,3256.910393198329,3256.5494575444304,3257.2855929616226,3255.8642619952643,3255.6866510316872,3256.111955697039,3244.2782232374016,3244.1756682837863,3244.3990068357393,3239.433552531271,3239.4017377014197,3239.472271089035,3237.5601274120763,3237.5532417198074,3237.569495373359,3256.7590923204452,3256.4924650199537,3257.105832507107,3254.6446275213807,3254.3779057937513,3254.940609325987,3250.6401516715223,3250.5165549621024,3250.84574274283,3246.972120741736,3246.886463251424,3247.0624228824227
2020-09-27,3260.211055122759,3259.777019135272,3260.6658369822017,3258.9564505990347,3258.7358135716204,3259.26045738004,3245.8498953850253,3245.7274208708254,3245.9929294852313,3240.286968188114,3240.2489731786945,3240.333231045621,3238.132382739039,3238.1243889011294,3238.14326384845,3260.0148777743393,3259.695677658728,3260.434400521144,3257.40377816402,3257.0856077254484,3257.754029906757,3252.5790828783183,3252.437539011158,3252.8146263345643,3248.335608181019,3248.240068957152,3248.436345929538
2020-09-28,3263.7516995070496,3263.2323489354026,3264.3006014277935,3262.255926567861,3261.9837940850807,3262.6257826080328,3247.486293084854,3247.3408334596174,3247.655408904401,3241.1323690703057,3241.0872592026562,3241.1873228117483,3238.666606414824,3238.6573844688346,3238.679165738051,3263.4993503888018,3263.1192954892604,3264.0047758596943,3260.301153597551,3259.9227571911115,3260.7134653541207,3254.534909731433,3254.3738659360447,3254.8030157132403,3249.6637493683747,3249.557889575265,3249.775397808376
2020-09-29,3267.5591306760143,3266.94069350861,3268.2185500685455,3265.785099967142,3265.4521254823094,3266.2313341314684,3249.1982314993165,3249.026379101239,3249.397499674875,3241.9754269688615,3241.922154793134,3242.0403575893606,3239.166089602794,3239.1555120663124,3239.180502651676,3267.2371467297057,3266.786934122011,3267.843237184262,3263.3487159246833,3262.900837375247,3263.8321431933973,3256.5080454773847,3256.325912294561,3256.811387371966,3250.956432857515,3250.8398407327836,3251.079444901073
2020-09-30,3271.6609661827224,3270.928039215309,3272.4491061367016,3269.567068767795,3269.1629286265425,3270.10127489417,3250.9969037675683,3250.794868289546,3251.2315048342352,3242.821903583709,3242.759295208462,3242.8982534567394,3239.633937177966,3239.6218687351347,3239.650390376889,3271.2534572476925,3270.7226844956576,3271.976548743706,3266.558554861179,3266.031211253734,3267.1233367687946,3258.498607077562,3258.293765594085,3258.839910047819,3252.213620875038,3252.0859123956616,3252.348425700667
2020-10-01,3276.0878241524474,3275.2230172983213,3277.025274703819,3273.6269989964785,3273.140503247034,3274.262453414419,3252.8942304915977,3252.6577987898027,3253.1708562683307,3243.6776641573365,3243.6044007541104,3243.767055194189,3240.073076264808,3240.059372795729,3240.0917685426034,3275.5758780605074,3274.952845021575,3276.4342850352205,3269.9432197504984,3269.323332208627,3270.600764483271,3260.5064575584797,3260.277264159475,3260.8884924174818,3253.435334320532,3253.296153335993,3253.5823402384167
2020-10-02,3280.8729703351582,3279.8569810325353,3281.98202686763,3277.992001025633,3277.4113111028228,3278.742730468394,3254.9028345220954,3254.6273355389876,3255.227877405099,3244.548675112753,3244.4632885807496,3244.6529137010752,3240.4862532905026,3240.470762415437,3240.507395066922,3280.2344905777873,3279.5061091750713,3281.2481967685662,3273.515812645576,3272.7950805329624,3274.2791330480654,3262.5313165356188,3262.2761056541253,3262.9568942660526,3254.621702245795,3254.4707226527926,3254.7812784503135
2020-10-03,3286.051566520747,3284.863856341168,3287.3538880139886,3282.6910258501584,3282.003909961836,3283.5710527870733,3257.0362609659824,3256.7165301837144,3257.4167083097,3245.440634254706,3245.3414982552667,3245.5617237094207,3240.87600777938,3240.858569375212,3240.8998201612567,3285.2614767679124,3284.4132450804323,3286.449530526498,3277.290140876241,3276.4552733266582,3278.1740722413774,3264.5728269120696,3264.2899111167203,3265.0448011529006,3255.7729668552183,3255.609887299354,3255.945464511572
2020-10-04,3291.663773635303,3290.2815361739617,3293.1827471153815,3287.7563097663283,3286.9499042990724,3288.7806695796444,3259.3086852516476,3258.9389993112736,3259.7464944442463,3246.3594469634063,3246.244754023318,3246.4996151261676,3241.244715358586,3241.225159626696,3241.271433702923,3290.6927348219738,3289.70841314522,3292.0755593555746,3281.2811312254457,3280.32029442588,3282.302342240825,3266.6305697955804,3266.318242057465,3267.151830048336,3256.8894908078,3256.7140368631567,3257.075222447753
2020-10-05,3297.753043408339,3296.1514232677864,3299.5129738506066,3293.2228442326905,3292.283488511089,3294.40735456513,3261.735247252776,3261.3092598139856,3262.2262092910664,3247.3109822309266,3247.178742153498,3247.472690705503,3241.594572309279,3241.5727214818808,3241.6244428259197,3296.567231510654,3295.428716240971,3298.165709473452,3285.504963891658,3284.4030546138883,3286.6825391927287,3268.7042092185484,3268.36073756156,3269.277695222374,3257.9717753929963,3257.7836942461317,3258.171031169638
2020-10-06,3304.3670008634754,3302.519115219491,3306.3936574783006,3299.129009566207,3298.041784212197,3300.4905495929243,3264.3321754294843,3263.8428209861513,3264.8788634238017,3248.301235258824,3248.149252354465,3248.48720756614,3241.927614997481,3241.9032818223877,3241.9608976570607,3302.927635521561,3301.6147394335662,3304.763135203525,3289.978926580241,3288.7147719651593,3291.334095088817,3270.793517022442,3270.4171457922375,3271.42221013766,3259.0204394809616,3258.819498771936,3259.2334822356083
2020-10-07,3311.558032717605,3309.4348560484887,3313.8790333794095,3305.5166407945626,3304.2653748511775,3307.0734622899995,3267.117155282611,3266.5564190019886,3267.722573043746,3249.336497132757,3249.162320634621,3249.5497974640957,3242.245740111369,3242.2187265084594,3242.282708300785,3309.8208452536414,3308.311091714627,3311.915144825389,3294.7215263987296,3293.275928337754,3296.2780968037023,3272.8981222490397,3272.487074571965,3273.5850428575727,3260.0362080617942,3259.8221931441058,3260.2632787698694
2020-10-08,3319.3833768059944,3316.9532082570768,3322.0291936806652,3312.4319781507975,3310.998103478042,3314.203988838754,3270.1092276889603,3269.4684245716817,3270.7855507440117,3250.4234266836224,3250.224392685497,3250.6674362590034,3242.550721530063,3242.52081824151,3242.591666571234,3317.297505322882,3315.565814718855,3319.673554789456,3299.7530458676893,3298.104936810345,3301.5375256561547,3275.0177539858278,3274.5702283479154,3275.765968750312,3261.019897477266,3260.79260777077,3261.2612223682763
2020-10-09,3327.9063258115566,3325.1352520553933,3330.9101582020403,3319.9256823102114,3318.288529310974,3321.934395723305,3273.3292142745577,3272.5983243347655,3274.0856427097033,3251.5691061100247,3251.342256667704,3251.847613036278,3242.8442104167607,3242.8111983997287,3242.889443609523,3325.413974905669,3323.432348371456,3328.095056476622,3305.0949206646533,3303.221567075959,3307.1366358232185,3277.15223138602,3276.6663991105906,3277.9648587439015,3261.972404494256,3261.731652595485,3262.2281913159927
2020-10-10,3337.194190275252,3334.0449872369136,3340.5936865121084,3328.0514916829234,3326.1873222822082,3330.3221581950675,3276.7988247800386,3275.966674256446,3277.6475831762777,3252.781084930137,3252.522976061945,3253.098456953378,3243.1277535701943,3243.091385120273,3243.177599808253,3334.2289888024534,3331.966306785493,3337.240395844914,3310.769559328037,3308.646692585201,3313.1003224057176,3279.301403101215,3278.7754153495653,3280.181592709755,3262.89468151369,3262.64028854394,3263.165136912
2020-10-11,3347.3214841472895,3343.7529356801883,3351.158504597077,3336.8680577119467,3334.7506344573158,3339.4431659268866,3280.540741665871,3279.5953097939046,3281.506574764111,3254.0669163981024,3253.7738282481605,3254.427921773312,3243.402762756833,3243.3627812140267,3243.4575685918303,3343.8064224800073,3341.2271630128016,3347.1759564854174,3316.800472055098,3314.401479159539,3319.454160188572,3281.4648803665664,3280.896867028173,3282.41582545206,3263.7877126733824,3263.5195058977583,3264.0730458577264
2020-10-12,3358.3686223402556,3354.33633115658,3362.6893788701445,3346.4383499495502,3344.038763335774,3349.3678622705047,3284.5796258190717,3283.5072771266946,3285.679246453946,3255.434387755321,3255.102156586933,3255.8443190773887,3243.670543291866,3243.6266771911633,3243.730668466239,3354.215712808493,3351.2784861030805,3357.9729541678803,3323.212261060681,3320.509090873713,3326.2250241768443,3283.64279057913,3283.0308380623583,3284.6677698870717,3264.652525159333,3264.370338048421,3264.9529393976954
2020-10-13,3370.422070750291,3365.877717452087,3375.276334500033,3356.8296274328554,3354.116680665308,3360.1592152392905,3288.9412643173728,3287.727463248937,3290.192863807146,3256.891647217005,3256.5156536340846,3257.3563837223937,3243.9323131477595,3243.884273273167,3243.9981160038606,3365.5301646357684,3362.185843645033,3369.707704939038,3330.0300838851963,3326.9912611802665,3333.4399944564925,3285.8350682912396,3285.177257229781,3286.9373566339086,3265.4901490563198,3265.1938241413955,3265.8058398525673
2020-10-14,3383.5727013267942,3378.463650345517,3389.0152015268504,3368.1131158223993,3365.0521482016934,3371.8997851534523,3293.653518115402,3292.2823598057944,3295.0816357346566,3258.447470753739,3258.022536759715,3258.9735313452034,3244.1892065367047,3244.1366922662355,3244.261048174875,3377.8263787568812,3374.0207282483843,3382.4605400953924,3337.2799781611275,3333.871565467667,3341.127684936271,3288.0412738091,3287.335661981894,3289.224195974366,3266.30159433423,3265.990970266871,3266.6327880574627
2020-10-15,3397.9223139647147,3392.190680098137,3404.0107269976706,3380.367098315278,3376.9217301432673,3384.6645909546423,3298.74698602202,3297.2016337599252,3300.379565317493,3260.111020904706,3259.6314420181643,3260.705604934772,3244.4422962333183,3244.3850008907,3244.5205269412772,3391.1888033190917,3386.8594669499453,3396.321136923851,3344.989002929672,3341.175016859347,3349.317883503963,3290.261214138408,3289.505842205007,3291.528124449562,3267.0878872021403,3266.7628049680734,3267.43482358519
2020-10-16,3413.578693411304,3407.161000548731,3420.3753273169045,3393.674717916823,3389.805755377739,3398.5392744140636,3304.254314456454,3302.5165667169867,3306.119339810767,3261.892362465337,3261.351600705024,3262.5633528549597,3244.692580980579,3244.6301948084597,3244.7775428668756,3405.7063516652097,3400.7823874269443,3411.3832030760427,3353.1853417007724,3348.9266822839486,3358.041927480588,3292.494473495369,3291.6873733104408,3293.848743445903,3267.849994795395,3267.5102910651412,3268.2129522826654
2020-10-17,3430.6578711226675,3423.4831055991,3438.229522639695,3408.1249295790767,3403.790323167094,3413.6172206103984,3310.2100351315876,3308.2604991634607,3312.3390933945566,3263.8021932033153,3263.192532311731,3264.5585511463173,3244.940992149783,3244.873201687429,3245.0330449990097,3421.4726535711698,3415.8759403497425,3427.7468893861856,3361.898098122914,3357.1526662180836,3367.3320462020624,3294.740662858356,3293.8798536678632,3296.1856910674232,3268.5889192667473,3268.2344292393595,3268.9681899691736
2020-10-18,3449.284524178649,3441.2737566241403,3457.7037132276546,3423.812202086252,3418.9670533507674,3429.9980597875406,3316.6502871692046,3314.468273868239,3319.078256968842,3265.851008669996,3265.1641285143673,3266.7024091348794,3245.188364447081,3245.114858849897,3245.287863309866,3438.5875330289864,3432.2316723750837,3445.5187020930534,3371.1573492332277,3365.8793836197538,3377.2221581033773,3296.999343962427,3296.08283477851,3298.538564367363,3269.305627921446,3268.9361851381773,3269.7015227624142
2020-10-19,3469.5932709949993,3460.658214654747,3478.9382690443517,3440.838401633307,3435.433985319709,3447.78953643594,3323.6137744635844,3321.1764790453976,3326.3786831313178,3268.0498797747414,3267.2766768252422,3269.00681871547,3245.4354549135232,3245.3559242301676,3245.5427755414785,3457.1577074196994,3449.9501824121553,3464.8137365549537,3380.9944860573523,3375.133034550783,3387.7475937854824,3299.270069379089,3298.2958565656645,3300.906954328354,3270.0011219267562,3269.6165594326194,3270.413949002783
2020-10-20,3491.7280798538677,3481.770933790807,3502.084933799384,3459.3119410848312,3453.2948560985187,3467.106188900397,3331.1412581636914,3328.4235154529033,3334.284699739631,3270.410638613174,3269.541511607151,3271.484350461936,3245.6829686141564,3245.5970981865726,3245.798498061034,3477.296701480185,3469.138651687951,3485.752772373088,3391.4419684973773,3384.942531725837,3398.9447868904263,3301.552455978993,3300.518522840858,3303.2905290267527,3270.6763410873227,3270.276497392565,3271.106403942801
2020-10-21,3515.8439725461676,3504.755581487394,3527.309931320962,3479.3484499292445,3472.660403372586,3488.074398945193,3339.277261953137,3336.250535419581,3342.8444612982466,3272.9460769048346,3271.9706651569186,3274.148700743106,3245.931551943292,3245.839033478501,3246.0557077394906,3499.1256016479974,3489.910872808613,3508.4874438844704,3402.5342561773296,3395.3402279000456,3410.8527148663634,3303.8460219695444,3302.7503437265477,3305.688841111824,3271.3321892969907,3270.916902733463,3271.779794138002
2020-10-22,3542.107224769153,3529.7652209599723,3554.7917347846387,3501.0734284063574,3493.648620356332,3510.829956210827,3348.0694365523586,3344.6984029202486,3352.1084504220407,3275.6697644652545,3274.5774796503147,3277.0141624185308,3246.181826309293,3246.082344340624,3246.3150494963525,3522.7719267747034,3512.388101776425,3533.1230512627635,3414.3068139061447,3406.3582636548936,3423.5115916672466,3306.150377385261,3304.9909172762445,3308.1015424215034,3271.969551432474,3271.5386634540264,3272.43499029132
2020-10-23,3570.68983002721,3556.957146437604,3584.7171414353957,3524.6160153360015,3516.379829126802,3535.51568620222,3357.568553946535,3353.814194724887,3362.131463840453,3278.5965752775683,3277.376762668767,3280.096266685168,3246.434352274905,3246.327575058825,3246.577121049842,3548.368265620594,3536.695679174284,3559.78297406023,3426.7954736593556,3418.0289104186922,3436.9618304886926,3308.4649557943294,3307.2396791552624,3310.528093359,3272.5892607805054,3272.142618740461,3273.072808796911
2020-10-24,3601.772085785962,3586.4969819178204,3617.2820975310224,3550.109545142953,3540.9802921171754,3562.2798503692397,3367.826194077614,3363.6447493353307,3372.9689628958213,3281.7414669845707,3280.3827338251795,3283.411111122115,3246.6896303056237,3246.575199127425,3246.8424672972105,3576.0493305646505,3562.95973253156,3588.611584828399,3440.036559631737,3430.385120432351,3451.2443063661512,3310.789079803829,3309.495961044092,3312.9678239055684,3273.1921026620435,3272.7295604469227,3273.6940152299544
2020-10-25,3635.535613043236,3618.5514591824895,3652.6831852392625,3577.6878177832923,3567.5756064496168,3591.2705571811575,3378.8935862051403,3374.2370126270775,3384.675463024934,3285.118202947401,3283.609104864247,3286.973203936199,3246.9480771851418,3246.825586735672,3247.111541077509,3605.950249477194,3591.307569118454,3619.7767755913746,3454.064017467254,3443.4583606757433,3466.397913142632,3313.1219327501603,3311.758948526939,3315.419889174571,3273.778815353659,3273.3002347411266,3274.2993286385936
2020-10-26,3672.1637704005993,3653.286397671237,3691.1221256495896,3607.485886583232,3596.28937309894,3622.638114468915,3390.8226334956353,3385.638334230647,3397.3060855696485,3288.7404277161763,3287.0691208658873,3290.79719998318,3247.2100291917955,3247.079050707789,3247.384712570799,3638.2070594221377,3621.866941860887,3653.4255028424795,3468.910713580161,3457.2788654035057,3482.4598210871736,3315.4625489296513,3314.027716295511,3317.8832893421545,3274.3500926151482,3273.8553417281573,3274.889420988836
2020-10-27,3711.848292720836,3690.876694024717,3732.8096975928083,3639.642444897359,3627.251854532413,3656.5362392311313,3403.6658003963335,3397.896477799214,3410.916166882621,3292.6213104651442,3290.775873430071,3294.8972389441938,3247.475775994166,3247.335834673593,3247.6623095217924,3672.9560581617498,3654.765223287297,3689.707759930244,3484.6087943736848,3471.8760534690027,3499.466719669708,3317.8099005649265,3316.301238527654,3320.3569531770236,3274.906593619221,3274.3955552500515,3275.4649279334444
2020-10-28,3754.784215539209,3731.5034324088733,3777.9523279372697,3674.296756933004,3660.597647711491,3693.115465148614,3417.4755658678732,3411.059493122551,3425.5617707542974,3296.773782487572,3294.7415049097526,3299.286424076475,3247.74554875784,3247.5961405783128,3247.9445923651374,3710.33392365024,3690.131358150541,3728.7709070143405,3501.189164917282,3487.278196832919,3517.453957743106,3320.1628023864664,3318.578363572395,3322.8396309119403,3275.4489316439767,3274.921493607568,3276.0264439672924
2020-10-29,3801.176030070217,3775.357070950439,3826.7710682957386,3711.5932462795076,3696.466540426284,3732.5345853788895,3432.306689780792,3425.179247356041,3441.29900817595,3301.2103795218773,3298.9788628421,3303.977769690716,3248.0195545191373,3247.860131547711,3248.2318092916803,3750.4775628551906,3728.093502604669,3770.768839795204,3518.6815833860255,3503.5099598525585,3536.454202967904,3322.5200069825933,3320.857949730749,3325.329989607859,3275.9776843423438,3275.4337409576538,3276.574505599758
2020-10-30,3851.228921879124,3822.6287242695144,3879.4840946999266,3751.6765411481606,3734.9985729986774,3774.948689628261,3448.2143028685005,3440.306614535898,3458.18546182832,3305.94430811904,3303.499855892016,3308.9863933094857,3248.2979741579197,3248.127958731123,3248.524166277986,3793.5216589568827,3768.799161431651,3815.8521217849293,3537.114006594224,3520.597567361917,3556.4990488027875,3324.880252288914,3323.138690884027,3327.82670411076,3276.4934046517,3275.932861556339,3277.1095914553935
2020-10-31,3905.155914458328,3873.516529519631,3936.3212881626564,3794.694134503313,3776.3377442617807,3820.51906322021,3465.254068892703,3456.493808566805,3476.279219373003,3310.9878571678964,3308.3163790477106,3314.3247548927275,3248.5809596266836,3248.3997542880966,3248.8218396816665,3839.6048479901074,3812.387877972972,3864.177731258148,3556.5137078119765,3538.5654614814234,3577.619306874681,3327.2421105026747,3325.419285035544,3330.3282388571733,3276.996616600699,3276.4193645025707,3277.632173414834
2020-11-01,3963.178454782743,3928.2249980418555,3997.520417089283,3840.7988821873623,3820.6309686054396,3869.409647388269,3483.4823844117172,3473.7936644101947,3495.638941863024,3316.3527610902893,3313.43962076459,3320.0047295611994,3248.8686496951186,3248.675642795618,3249.125001469015,3888.8696138855207,3859.004089114675,3915.9063998444017,3576.9091309048695,3557.438347258836,3599.8457779608834,3329.604393261914,3327.6985522967634,3332.833334003954,3277.4878428091297,3276.8937841583856,3278.142720865321
2020-11-02,4025.5317182119725,3986.9720816045365,4063.337787812354,3890.1478685462753,3868.0326523287094,3921.7899412093593,3502.956729405495,3492.2607689793067,3516.324986316679,3322.050691397779,3318.880151690575,3326.039554280296,3249.1611770191384,3248.9557577828773,3249.4337950819254,3941.468101817103,3908.7900295784134,3971.206661628912,3598.3294531730126,3577.2407864868633,3623.2140060374372,3331.9660604534665,3329.975534424958,3335.3409179190044,3277.9675999061874,3277.3566535806367,3278.6416871385654
2020-11-03,4092.4511291893446,4049.9691939121667,4134.038516045528,3942.9017617529926,3918.6909881130564,3977.8389133906876,3523.7357768518814,3511.948052896998,3538.401186115044,3328.0930246540706,3324.6485851145303,3332.441408526289,3249.4586880626625,3249.240229779598,3249.748362414265,3997.5529107938196,3961.8975471829044,4030.2509767837664,3620.804223760232,3597.9990168317354,3647.755929285103,3334.3257452463013,3332.249163632562,3337.8493835386644,3278.436366738689,3277.808406530792,3279.129528028487
2020-11-04,4164.191139204745,4117.4498118200845,4209.896489218383,3999.229220887264,3972.770441934079,4037.7415257947273,3545.8810810538666,3532.915719543298,3561.936364789045,3334.491363967908,3330.755200908241,3339.223926698391,3249.7613261037804,3249.5292123035024,3250.0688474951276,4057.2908588905857,4018.474806354331,4093.2157296778732,3644.365070939192,3619.7406746400356,3673.5135110048177,3336.682470661859,3334.5185908887242,3340.3577085636343,3278.89462978163,3278.249540362909,3279.606700508062
2020-11-05,4240.987830782443,4189.6339698840975,4291.1574476797505,4059.2862137821485,4030.4228400249967,4101.676233768439,3569.450293785517,3555.2172121225058,3586.997933914513,3341.2561493852504,3337.20864485403,3346.4000075816202,3250.069242305242,3249.8228290097113,3250.3953731342035,4120.8359096051645,4078.6512952643234,4160.25258633538,3669.038957260371,3642.488681421464,3700.5260139773254,3339.0352179930287,3336.7828118479306,3342.8649844962956,3279.342833829162,3278.6805111014182,3280.073626614064
2020-11-06,4323.044906960897,4266.715174836623,4378.024789763114,4123.199755526632,4091.7784664750716,4169.7948497180405,3594.4903665506336,3578.892871700931,3613.6444183256153,3348.3943253720454,3344.013798186629,3353.9792106198324,3250.3824924009623,3250.1210949720653,3250.7279727741975,4188.317310445228,4142.527756382894,4231.478900077841,3694.843621183675,3666.2566359387924,3728.825379903318,3341.382418473884,3339.040521576705,3345.3694090125496,3279.781338427092,3279.1016675941187,3280.5306565787178
2020-11-07,4410.520360459519,4348.849181999052,4470.637093917387,4191.061332678002,4156.93920368803,4242.215304143607,3621.032916442,3603.9641406249025,3641.9210682670055,3355.9082193903323,3351.170975804286,3361.9658228193884,3250.7010460516003,3250.423903418436,3251.0665797442675,4259.833162251966,4210.173102196608,4306.963392360562,3721.785477282995,3691.042381459438,3758.433400084657,3343.72239675977,3341.2901134242784,3347.869286460612,3280.2104502702914,3279.5133198700596,3280.978083100874
