time,F1,F1_LL,F1_UL,F4a,F4a_LL,F4a_UL,F4b,F4b_LL,F4b_UL,F4c,F4c_LL,F4c_UL,F4d,F4d_LL,F4d_UL,F5a,F5a_LL,F5a_UL,F5b,F5b_LL,F5b_UL,F5c,F5c_LL,F5c_UL,F5d,F5d_LL,F5d_UL
2021-01-13,815.8367652267398,803.9594075743569,827.4492581902166,649.6008157363024,637.7694875012172,659.8719912536075,435.6921005619106,425.8202942527159,440.3685801162537,149.15708314462086,144.8367409926697,154.28139806117707,8.04905591013002,7.194775168114456,8.884442443175962,664.3907313037914,649.6450819944902,685.542026233326,226.5951729436222,200.7608202798715,262.6946618309217,2.391623720320732,2.110453641800161,2.8785905781708925,0.22617820009205636,0.20111210718061734,0.25124017828411266
2021-01-14,787.1749018501285,776.2599239453418,798.6323103817812,625.8523325347949,613.9332991715876,636.2023490187541,419.65320803707255,409.9285453085027,424.2171416031802,144.68809716360514,140.6700363129116,149.47722459235445,7.848951018811863,7.014697603520552,8.667555097757951,643.8874907995485,630.4187618595925,664.1174933095302,221.48121222029562,196.25060890042246,256.75424270574564,2.292777423575116,2.021478820263668,2.7606982853399322,0.2145458714510786,0.19034732252657105,0.23855181900528397
2021-01-15,759.6469364486509,749.586751373699,770.8249015556964,603.0246918265035,590.5742463001062,613.3443985727683,404.41119508450026,394.5832717484488,408.7129452605557,140.41629221150032,136.73811282752632,144.8446771582559,7.666045338313454,6.849276498980936,8.468722678036064,624.0884373822762,611.6999078469789,643.3329052995539,216.50822713806855,191.84562766077997,250.96275802850238,2.1990738761227986,1.9367104495009406,2.6478595706783348,0.20367869047066936,0.1802277332585534,0.22667539218507612
2021-01-16,733.0546369087556,723.6440480813737,744.0235329840659,581.0639053694657,568.1203336304856,591.2768010952361,389.70656075599817,379.7917755828662,393.76652364429395,136.30967284709655,132.97315418631337,140.3755893476033,7.492351166216802,6.69660320737952,8.285378159485434,604.9571772719952,593.5477202232922,623.1656481984492,211.6562088513235,187.5434904534337,245.31202383710126,2.1090634706397378,1.856055598217244,2.5404314933211327,0.19344436972407772,0.17079072738699125,0.21559144613139158
2021-01-17,707.2577136039268,698.3128366578658,718.2333305844842,559.8857255647126,546.4271919119805,570.156494493323,375.38493786703964,365.5898392051808,379.44036737774263,132.32157527408455,129.23803530549125,136.09301523922068,7.318643124476014,6.546798394020064,8.105019162058094,586.3676387184171,575.8897004612904,603.7448542264802,206.99083765559027,183.42998755092216,239.89462254261434,2.0232682558386097,1.779793528925186,2.4393491955011113,0.1838889770049785,0.16208349730951668,0.2052404804917709
2021-01-18,682.5061663704157,673.9380663422871,693.429200562533,539.5325066537022,525.6945351495215,549.8979687755092,361.7633497211642,351.92909274306527,365.7757040865388,128.49538138222837,125.65901164149412,131.99972287491588,7.159144198590992,6.401127008628483,7.929878628719663,568.3806486597268,558.7966345536992,585.0540679917162,202.51403797870728,179.48471306816418,234.69422037497404,1.9429558448903017,1.7078489599489846,2.3439959942538264,0.17516120873601065,0.15404575091585257,0.19570833721538
2021-01-19,658.774220085593,650.4646761261606,669.5508853897661,520.0155414936746,505.744183074043,530.2870665572956,348.86809479144176,338.4248066553158,352.98095177392787,124.8357108998793,122.26600421162695,128.02729340287289,7.015334689350097,6.270267760909482,7.773096129671926,551.0932668936537,542.283792208578,566.8879523006661,198.1382231336462,175.5901074086628,229.58575379581893,1.867914456190279,1.6396850331993797,2.2526804564157334,0.16710770590824517,0.14651557865935078,0.18692937017052977
2021-01-20,635.7942848020857,627.705068740636,646.5694035154182,501.243548629762,486.4421259219882,511.44205983783615,336.2428719884601,325.51699815559226,340.42326110961716,121.29548752741073,118.93806699187003,124.21526561193167,6.870781807441058,6.146055863140937,7.624021239575407,534.3554432289272,526.3179296989767,549.3598731164568,193.91575754231158,171.83304769307335,224.65405177111734,1.7955395830108953,1.5749796164210648,2.166369226037718,0.15946606084637338,0.1395035770308129,0.17864640987952182
2021-01-21,613.7310039731077,605.7034268263136,624.4988804680612,483.234251826136,467.90584192398666,493.49051024751094,324.03272086982673,312.9878832364098,328.36222908183527,117.9027902234633,115.72299360228392,120.5778358521552,6.734426672595257,6.0237268329444325,7.477230934335265,518.1803140928912,510.8377246310747,532.5736378289708,189.91886966800809,168.3171380045703,220.00153597874692,1.7273564513451833,1.5142269758160847,2.085947650617639,0.1524600380850951,0.13310778590702232,0.1710291836002911
2021-01-22,592.6358170478893,584.583019350443,603.3390430259706,465.979779725705,450.106316956234,476.20766558347293,312.686546852875,301.0052216270454,317.09361212220415,114.65606837172578,112.66057393645774,117.07677533969823,6.61352001442642,5.91239577283492,7.344092829551133,502.62822444806073,495.6812340266845,516.3453998982039,186.05391427071675,164.91807687475108,215.50103686735645,1.6643970812661233,1.457081461604583,2.0095263138029282,0.14610304304291574,0.127179739018756,0.16422973238855332
2021-01-23,572.2101576303876,564.1219988739471,583.0107772730993,449.3759419977769,433.03587919538336,459.4412047407236,301.6813383341096,289.6220825702357,306.4034816448937,111.49199873691028,109.62818688661176,113.68942000066053,6.493668549681905,5.80752131081538,7.2186302876703525,487.5629819902775,481.0447018266,500.55092037312494,182.2287855011548,161.50292121329596,211.02430117532595,1.6036875678461904,1.4028260748914052,1.9369441166760328,0.14010418590144688,0.12167247223686986,0.15777130673412823
2021-01-24,552.5516700298042,544.370486542128,563.4252770384818,433.4405890335722,416.6539448483391,443.47466908518135,290.8274397072223,278.62844048427615,295.71649153071047,108.454596048383,106.72489977700658,110.44469611819738,6.374394095157856,5.703094147446667,7.093529010743227,472.9951749231048,466.8986013341638,485.4458598435936,178.62386016108655,158.3062043464918,206.80686007135918,1.5464169850121117,1.351851636143618,1.8693917023248754,0.13455128442547806,0.11662902716389413,0.15170056368118146
2021-01-25,533.822886671953,525.4509834739144,544.6584580565783,418.1896307534644,400.9980981332701,428.2312811652468,280.6678652569368,268.0559347347325,285.78473404951404,105.57417633697226,103.99387914755323,107.36669549517575,6.271557070614956,5.607922865947686,6.980003139740987,459.0119273820636,453.27849911069296,470.94255423273387,175.22418281658685,155.3172769736353,202.8377186364869,1.4937285956292736,1.3039766884323007,1.8055881710923098,0.12953675893048497,0.11195126545705289,0.14649345584453222
2021-01-26,515.7256605708978,507.2137320638338,526.5431394049125,403.5311647604868,386.0241598110851,413.39363761427245,271.04739541846874,258.06863226155093,276.4596757366606,102.7707411842767,101.23464103244609,104.36588074915184,6.176756960107559,5.521595000430218,6.877324439717599,445.50449484333166,440.10304031306606,456.7679877880259,171.81492050275406,152.29717436893284,198.858255393148,1.443012594487122,1.2585209828160984,1.7445899340875306,0.12480960365356202,0.10759757119979434,0.14147014607494843
2021-01-27,498.1847803949689,489.5302869297134,509.0674108621503,389.41949481765107,371.62620782720023,399.1867635931534,261.51484169458536,248.45184514212403,267.0886514815003,100.02646050628027,98.56695187951681,101.47722560884554,6.071242861068326,5.4325269308982715,6.770728177083873,432.35448881264,427.0244216623182,443.1212136284288,168.55133247048255,149.4090767503692,195.03221655042253,1.3944940534245336,1.2157083941065732,1.687831309097343,0.12035745610698415,0.10361376888204596,0.1364567467816511
2021-01-28,481.47125582199396,472.667470553462,492.30284244590246,375.89749761291824,357.83654099100096,385.6373675348987,252.45045018774118,239.16240303652557,258.1931891995397,97.41588564943183,96.0259999025391,98.72787444920684,5.977196468379331,5.345095521220246,6.666313566833199,419.70077898971255,414.36850031439985,430.04742642759373,165.48602829664196,146.70375376751892,191.44646525578924,1.3500432215726645,1.1756203955047142,1.6348749238362221,0.11637228752406002,0.09994233950816901,0.13226915894767968
2021-01-29,465.4372247519726,456.5080627692949,476.1521282723003,362.9270778219097,344.6602405234097,372.5339115474235,243.92555340161746,230.3636272695108,249.87281544323733,94.93084432670994,93.54734731483211,96.07910871547689,5.901275206796421,5.272428304079286,6.580452183459276,407.5453003633321,402.1034994777688,417.3228197554476,162.4641251038759,144.02005337983414,187.90258201827223,1.3085356427961397,1.1376123320590417,1.5836435930373511,0.11267519046996355,0.09646215269511822,0.1285865615145293
2021-01-30,449.8602673315865,440.8299428957981,460.63082080174445,350.43439434537225,332.0033108126382,359.9591867728876,235.54307208853524,221.90990090214518,241.59671938062192,92.50492865506693,91.13717824406253,93.55244389514124,5.816951971666351,5.206205927857511,6.502067270813238,395.71260448176355,390.3228085423176,405.02791029070346,159.53899816480958,141.44230398021267,184.46843610182046,1.2673654159525847,1.1013574297518638,1.535326803420375,0.10906357838717604,0.09324542815312743,0.12445836166140903
2021-01-31,434.8804770735905,425.7430422667381,445.73333967124665,338.42241747049474,319.83595103658854,347.8737473755958,227.4922141217319,213.75170305017295,233.87541402758634,90.12366501438763,88.82724987053714,91.08475948060466,5.7286168901035355,5.128626718991212,6.409336847607846,384.2157571784188,378.91084611688774,393.2285046034956,156.75555514212334,139.00170543303568,181.22057580555597,1.228572812006755,1.067521096868548,1.4911048225859707,0.10573882576361822,0.09032025624735675,0.12057791767968468
2021-02-01,420.56883938342685,411.314426799135,431.457013022241,326.9031839079383,308.2081779523344,336.2753955329168,219.8948574596891,205.97941431220315,226.4846356887235,87.85341559289488,86.55223479569322,88.74185786203742,5.65932397654239,5.0591471153998295,6.326951733228939,373.206599010347,367.80212920384645,381.78488359731585,154.0505247984693,136.59822334253312,178.03534010496475,1.1940751169419825,1.035842869940075,1.4487099421470224,0.10284124012320012,0.08754745046911382,0.11784424370905126
