"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0,0.00883154396312712,0.00427173872307242,0.453503074488114,0.319612934618363,0.307602582366034,0.234699627246328,0.0255377197014429,0,0.00151389814766718
0.0172053733631321,0.160583484722566,0.836551846930361,2.35964763204336,0.369636441992691,0.279107240593954,0.0697396576517602,0,0,0
0.00680135743579521,0.683685412606897,0.96093830848836,1.53628084506166,1.13790532370371,1.45957528658901,0.295097653630861,0.0297559387816041,0.00850169679474402,0.00723117430009884
0.473457088204009,1.26450361488274,1.00734929129272,2.61766839031176,2.66143211665539,2.97808708828384,1.03432601862116,0.137831573214711,0.0938214668711197,0.0212684514088165
0.309643192923886,0.183816505401363,0.692392575115303,2.46974546468417,2.77619412221933,2.77007442400047,1.08320314230434,0.286917561901301,0.116957945898179,0.0196822081848984
0.286251249866205,0.13332176404115,0.853086360369082,2.65457146107786,2.66079650632728,2.98442696718408,1.31154733099379,0.583784926483653,0.261857569227917,0.0163652011975637
0.259690053660999,0.0396091261480068,0.205077377482775,1.09622569794482,1.23713085058317,1.55944287245363,0.425841182455415,0.0324308065732221,0.0266386040085908,0.00282826130264584
0.0407512333828389,0,0.0298223168960195,0.210672072593742,0.47258353131571,1.00104616098664,0.0467706575263514,0.0475347800393923,0.0144083771702624,0
0,0,0.0109366727200362,0.184065482241891,0.247265237070705,0.576339305705679,0.0493104614972827,0.0184938337053423,0.00993452489005827,0
0.00910669060762125,0,0.0273200718228638,0.12254607520536,0.122208258473886,0.105785917934243,0.0153758997775713,0,0,0
