"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
1.03091960627648,0.175009946357099,0.0930788288719658,0.60029588389384,0.926695130989432,0.257248612088208,0.223722749710211,0.100119319173738,0.0453479117732374,0.00383712194015359
0.340949609933145,0.587682086183798,0.26661536030932,0.0921912558482395,0.74077588485745,0.650166668730972,0.056934054895035,0.134544898017806,0.0404702273353746,0.0088859478254297
0.148197824329511,0.217895678898176,0.47483144299963,0.189046316186265,0.163681340187766,0.793000624615736,0.146839397589706,0.0463131519327192,0.0359385137402111,0.0441574213071469
0.626708741875748,0.0494040613088185,0.123958892831272,0.493878144356938,0.172671765677835,0.162286164567492,0.229899241815129,0.0534363673428203,0.0408788210369407,0.0702012598735996
0.897788569067818,0.368380438102992,0.0995968137859254,0.160235276148154,0.649266584973574,0.154683633489167,0.117492631693192,0.131946797433565,0.0655284296720793,0.0783687115689233
0.239392452983279,0.310566529952819,0.463489634854537,0.144656690089242,0.148581448934354,0.597110947354335,0.215493403094294,0.0705702027008328,0.089329521337718,0.0491258673569649
0.247544376440163,0.0323360945319763,0.102045672672533,0.243657659459963,0.134188827291099,0.256223807997491,0.701274836124123,0.087040121790715,0.0663432484098135,0.0407861092104073
0.1597631186135,0.110204266773155,0.0464164650804068,0.0816761355720413,0.217330312803938,0.121010370924156,0.125526440982408,0.440806378330042,0.154548515243075,0.0124304068372384
0.0928811992966204,0.0425479557763048,0.0462316843696668,0.0801989156488092,0.1385361428273,0.19661113657551,0.122807343630385,0.198370330436105,0.285201405698901,0.0918735172389275
0.0230817921182742,0.0274372270458564,0.166830983676776,0.404490609429843,0.486597015421715,0.317553381100262,0.221734507681318,0.046858742059065,0.26982596939238,0.229060141663749
