"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0.941717647317697,0.203358454084814,0.0700170288876097,0.544582365775759,0.842061532668102,0.212248393080408,0.180842413809119,0.0537625352853473,0.0373948696490081,0
0.396177400428144,0.80420451162698,0.332816188158869,0.0755233300254081,0.814157973481618,0.763744970388073,0.0451521393147824,0.0808827441077724,0.0309420864244283,0.00117464830884074
0.111479393036127,0.271999367114652,0.552982931997761,0.178214260512912,0.148561146798609,0.856481358297104,0.155200256411985,0.0355120777824486,0.0192427494087886,0.00264533978911938
0.568543843894491,0.0404719427291828,0.11685624383264,0.538131880669725,0.156871726432474,0.199488392162542,0.260347865547219,0.0493660724714753,0.0155415005872078,0.00646749918627682
0.815794961255462,0.404872616788703,0.0903964792599525,0.145573216941811,0.571847815620864,0.150009470963121,0.110799144196139,0.0772911067786367,0.0317387245274147,0.0053652790568961
0.197515792403403,0.364819724895017,0.50059258428605,0.177817564413859,0.144091679557923,0.556692225451441,0.230867440005625,0.0742182712644185,0.0791181309737241,0.0101834151329156
0.200098213607237,0.0256444732049305,0.107856030632619,0.275928493994963,0.126544167155622,0.274503691396017,0.722371382829612,0.0858071994544183,0.0543835241320715,0.0145861235369758
0.085790338694277,0.0662501784929675,0.035591296414382,0.0754547928374696,0.127306617059965,0.127265902481968,0.123748360372006,0.467683454114605,0.124751643086082,0.00562478722577961
0.0765918474462248,0.0325306431788294,0.024754076462442,0.0304903973018952,0.0671000433901704,0.174136225309716,0.100668814024047,0.160124635442216,0.217671482052585,0.107405099894455
0,0.00362697294445751,0.00999434808723015,0.037264896556763,0.033313406890634,0.0658263778450407,0.0792977556345322,0.0212036868302925,0.315441120223352,0.24259448749752
