"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0.70948602292028,0.155241659026942,0.0251556265450128,0.397502483212652,0.642919379253723,0.156451656218754,0.0815247764460075,0.013456167296537,0.0157630326892616,0
0.302437571077302,0.530672004333598,0.182447218434761,0.0338833329694293,0.67206403411346,0.482076360504645,0.0147684969408621,0.0326162643558691,0.00499562005949614,0.00117464830884074
0.040052170496737,0.14910791515464,0.169978692710611,0.123051669330163,0.0723027991621269,0.383645951807598,0.0786709647861913,0.0102859023560722,0,0.0023061936623092
0.414992485923396,0.0181576250802398,0.0806857758401271,0.373898240015063,0.121027376857473,0.0666906762838392,0.0923940731093485,0.0120376144868123,0,0.000533712743867257
0.622864683566307,0.334210722002137,0.0439948036599088,0.112310516291508,0.440720133948904,0.096483778083519,0.0385869684505036,0.0221434609067011,0.0136369485261232,0.00292292853090309
0.145592022640968,0.230274466001828,0.224231755432588,0.0594459331560651,0.0926775459235243,0.419433757437332,0.192167019922388,0.0285395358382113,0.0320999658815486,0.00596391213844538
0.0902053992090261,0.0083878710914821,0.0546721905236612,0.0979234356061938,0.0440703384584394,0.228488505490346,0.578298072688381,0.0625637993006834,0.0193428064667293,0.00434131558727097
0.0214723718621095,0.0267156283974605,0.010308847651412,0.0183991891978966,0.0364726191087599,0.0489382159269953,0.090227482441209,0.339878263820864,0.0748742392928286,0.000271922142118225
0.0322857067388603,0.00525209358487769,0,0,0.0288303909951395,0.0706508966072512,0.0358052814336461,0.0961046281571184,0.183976885133804,0.0661399283885473
0,0.00362697294445751,0.00871302140938013,0.00307518402684005,0.0181486752934244,0.0385511862902451,0.0236016499996801,0.00102506134228002,0.194248253787553,0.109974160472263
