"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
0.998901855486597,0.226091547494639,0.0925674641044237,0.59195021584489,0.897937770377091,0.250619901050767,0.233767639915474,0.101878324329729,0.0519771362049673,0.00383712194015359
0.440465393722185,0.905489651440452,0.367639621591871,0.0938387661235428,0.8810280945843,0.848098077698459,0.056934054895035,0.12801130720875,0.0404702273353746,0.0122334242073273
0.147383641911157,0.300459376547889,0.633848501941954,0.21422825365582,0.166591969486395,1.04207220048517,0.18908524857827,0.052562238726809,0.0476097210796977,0.0131884569196227
0.617995866669703,0.0502869400362976,0.140470852180941,0.593599969001293,0.198670763365111,0.272735082997167,0.377019721705275,0.0843477879561455,0.0235233364750131,0.0444754837879633
0.869928241791948,0.438126459160403,0.101367873357669,0.184361725296584,0.654146862001093,0.179432815448581,0.181613176343158,0.169420276317462,0.0663918081314824,0.0257211956456302
0.233223854511594,0.405112857545537,0.609065930974491,0.243107318992539,0.172354289231172,0.64339629787108,0.26136323342675,0.118128453598842,0.134393907194239,0.036318765348816
0.258658829867419,0.0323360945319763,0.131404321322109,0.399582626874538,0.207421170186556,0.310763494276602,0.839089663266291,0.108912122099311,0.0913684082323656,0.0417152465716014
0.162570010946544,0.104852673400862,0.0526794920361986,0.128923459937131,0.279053090818232,0.202560959719676,0.157069530530302,0.495365967027708,0.190037748476987,0.0241518386077368
0.106459119239318,0.0425479557763048,0.061245648993595,0.0461497183598647,0.140361444031135,0.295796265854679,0.169131174244608,0.243922440156879,0.311027745884038,0.181267135394979
0.0230817921182742,0.0377732622471799,0.0498272583848398,0.256262004050525,0.159704769718388,0.234767289707068,0.226785781738618,0.0910448700827503,0.532368651999385,0.658739132035055
