"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
1.1476842640651,0.155245680956298,0.092099679511938,0.148863723539665,0.196170461654539,0.165010935809291,0.24358438151575,0.160242372805644,0.117819197425913,0.00933364192590223
0.30244540649051,0.552472059310408,0.147151401066514,0.0869797395429536,0.20242650640588,0.0742049097625979,0.0472642826419407,0.0739042571070779,0.0493494830532416,0
0.146638846776738,0.120261842374747,0.114157197016678,0.102629127165749,0.12221965727153,0.0881591196873625,0.0632507581591051,0.158792328151003,0.0313398467852211,0
0.155413687472462,0.0466112794046205,0.0672945827898146,0.198677274943347,0.148326480810516,0.170653834289943,0.224682662338059,0.0977109188722403,0.0721118432622412,0.0104897925621386
0.190051282425709,0.100664676912108,0.074368211014697,0.137643433015567,0.31847816198519,0.151550808264089,0.263607053198173,0.189708464287799,0.083139792686421,0.00672276726595247
0.153557184902935,0.0354456210057855,0.0515268676021447,0.152115362915948,0.145572211947218,0.203375180991142,0.216242856596841,0.171649135503949,0.114602651783029,0.0226090056089587
0.26952084180524,0.0268440797746363,0.043955956434992,0.238128891571325,0.301066720734411,0.25711491569537,0.531240301320488,0.288586704545106,0.192654577503072,0.0632842371204788
0.255703109297332,0.0605341754751811,0.159146554425081,0.149348667462331,0.312469879429858,0.294335636872109,0.416190386583915,0.716601293706504,0.336423334634741,0.0401518857012746
0.241316257555708,0.0518830696238141,0.0403159105365815,0.141474031989388,0.175768994494091,0.252236408347514,0.356621019749265,0.431815264953834,0.250636156407676,0.0206107390269165
0.0561455137470716,0,0,0.060440832456452,0.041742149660203,0.146146349381895,0.34404603512209,0.151360038323498,0.0605322709412363,0
