"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
1.60465667592327,0.377068174795207,0.143045629327998,0.273943291907031,0.352737447043562,0.275532910892819,0.29683241913494,0.22072994053033,0.134746552215052,0.0152759422744308
0.73459394617667,0.7588298226672,0.218391405499388,0.166904735606801,0.318882988391877,0.186654982025971,0.0646174736597141,0.13098750659783,0.0648293592764713,0
0.22775373630254,0.178483878466744,0.213050489263933,0.351117322236907,0.365172013347531,0.29962781067365,0.177906703782329,0.211043403149073,0.0577393864572357,0
0.285996723320391,0.0894420161086025,0.230229900250921,0.475344250425001,0.492103057255552,0.490887996618701,0.402389158800273,0.203966079090544,0.118897734014786,0.0251127433513964
0.341734446688796,0.158577320575164,0.222199848629562,0.456659888564607,0.753509007935149,0.474944150131572,0.555661893099982,0.337956773152333,0.149716619534125,0.0118707965263499
0.256407600728427,0.0891598921540506,0.17512518937635,0.437561840127588,0.456207863738772,0.472154276384793,0.437763339786026,0.310602240702165,0.200047615325326,0.0298215682777063
0.328438642011872,0.0366999459379841,0.123635819530859,0.426470308693666,0.634623777941637,0.52050498210655,0.734494058758572,0.446339880902259,0.241027608998705,0.0742150234439196
0.35222476502565,0.107290446042385,0.211514188603488,0.311756991657392,0.556650503475743,0.532605702106042,0.643696901675855,1.12086765328066,0.451686039088083,0.0787639630537687
0.2759867187138,0.0681576777081859,0.0742765577253796,0.233261848047661,0.316521593622707,0.440297769755601,0.446163869153197,0.579760398774156,0.34766035119292,0.0340087020923584
0.0918907789453921,0,0,0.144696389793449,0.0737066368039014,0.192768908638014,0.403471476060678,0.296915481255979,0.0998811331668398,0.0174260428187603
