,11000,12000,13000,21000,23000,24000,25000,31000,32000,33000,34000,35000,36000,37000,38000,41000,42000,43000,44000,45000,46000,51000,52000,53000,54000,55000,56000,57000,61000,62000,63000,64000,71000,72000,73000,81000,82000,83000,84000,85000,91000,92000,93000
38000,468.0,123.0,103.0,1030.0,343.0,169.0,85.0,893.0,691.0,664.0,432.0,1215.0,449.0,117.0,14707.0,117.0,65.0,17.0,606.0,52.0,69.0,10.0,58.0,44.0,54.0,16.0,10.0,42.0,6.0,50.0,41.0,5.0,106.0,23.0,26.0,8.0,1.0,3.0,2.0,2.0,6.0,37.0,1.0
41000,2776.0,1008.0,491.0,26080.0,13516.0,950.0,556.0,523.0,31.0,80.0,714.0,164.0,308.0,140.0,43.0,55626.0,4320.0,150.0,10346.0,2122.0,1078.0,148.0,199.0,104.0,63.0,334.0,60.0,120.0,42.0,251.0,118.0,44.0,552.0,115.0,105.0,34.0,8.0,15.0,26.0,14.0,29.0,307.0,15.0
42000,4299.0,2411.0,409.0,8661.0,4933.0,561.0,198.0,481.0,12.0,58.0,552.0,95.0,166.0,92.0,30.0,4198.0,38702.0,192.0,10408.0,284.0,8437.0,12.0,104.0,41.0,20.0,36.0,28.0,59.0,10.0,182.0,80.0,13.0,402.0,87.0,72.0,24.0,3.0,8.0,10.0,3.0,13.0,128.0,4.0
43000,786.0,149.0,120.0,819.0,274.0,122.0,39.0,2334.0,10.0,16.0,171.0,121.0,127.0,119.0,37.0,161.0,203.0,17467.0,11053.0,71.0,402.0,7.0,21.0,8.0,8.0,3.0,12.0,12.0,1.0,45.0,23.0,4.0,105.0,20.0,21.0,3.0,2.0,0.0,3.0,0.0,3.0,33.0,4.0
44000,7550.0,1665.0,987.0,16199.0,4727.0,1508.0,490.0,3961.0,108.0,285.0,4782.0,848.0,1155.0,2114.0,222.0,3422.0,4212.0,5193.0,160470.0,3623.0,4737.0,60.0,278.0,99.0,139.0,79.0,53.0,170.0,41.0,400.0,111.0,13.0,1006.0,236.0,175.0,45.0,15.0,20.0,29.0,5.0,25.0,278.0,13.0
45000,948.0,275.0,156.0,4148.0,1199.0,230.0,174.0,298.0,23.0,93.0,2899.0,120.0,359.0,473.0,30.0,2923.0,391.0,89.0,8899.0,26676.0,287.0,277.0,93.0,62.0,113.0,152.0,10.0,359.0,16.0,107.0,22.0,11.0,176.0,42.0,20.0,10.0,8.0,6.0,4.0,2.0,7.0,77.0,11.0
46000,20237.0,3356.0,903.0,3926.0,1761.0,505.0,179.0,447.0,11.0,74.0,398.0,103.0,151.0,64.0,40.0,533.0,3377.0,304.0,6685.0,124.0,56695.0,9.0,117.0,31.0,26.0,20.0,14.0,82.0,18.0,132.0,71.0,18.0,430.0,92.0,55.0,19.0,4.0,9.0,14.0,1.0,9.0,105.0,6.0
51000,230.0,74.0,80.0,4757.0,718.0,82.0,711.0,80.0,5.0,33.0,227.0,24.0,36.0,22.0,8.0,121.0,31.0,6.0,252.0,1082.0,35.0,13460.0,583.0,3198.0,221.0,2030.0,121.0,4227.0,38.0,227.0,58.0,20.0,73.0,14.0,16.0,16.0,7.0,39.0,33.0,3.0,40.0,321.0,22.0
52000,894.0,211.0,181.0,13973.0,2639.0,277.0,10485.0,184.0,5.0,26.0,134.0,46.0,55.0,29.0,13.0,140.0,58.0,23.0,451.0,142.0,182.0,203.0,87719.0,2853.0,88.0,4831.0,4170.0,311.0,220.0,1344.0,231.0,84.0,255.0,43.0,72.0,62.0,35.0,154.0,167.0,32.0,222.0,6374.0,916.0
53000,595.0,131.0,117.0,8898.0,1608.0,173.0,2462.0,149.0,6.0,30.0,138.0,45.0,73.0,25.0,25.0,122.0,51.0,10.0,268.0,44.0,92.0,2032.0,4014.0,53192.0,142.0,4684.0,1277.0,1523.0,105.0,749.0,195.0,37.0,117.0,24.0,35.0,51.0,17.0,71.0,118.0,26.0,69.0,1173.0,88.0
54000,121.0,42.0,57.0,890.0,140.0,22.0,91.0,84.0,19.0,586.0,1996.0,29.0,279.0,183.0,21.0,33.0,27.0,4.0,206.0,107.0,41.0,170.0,162.0,211.0,15379.0,83.0,19.0,2346.0,11.0,76.0,29.0,7.0,29.0,10.0,12.0,16.0,10.0,14.0,10.0,3.0,19.0,85.0,7.0
55000,493.0,131.0,82.0,13975.0,2795.0,167.0,5519.0,84.0,4.0,19.0,93.0,22.0,28.0,10.0,7.0,303.0,50.0,14.0,259.0,145.0,114.0,1733.0,5585.0,3678.0,67.0,27776.0,1863.0,601.0,78.0,458.0,113.0,21.0,130.0,19.0,21.0,31.0,11.0,50.0,55.0,13.0,58.0,784.0,68.0
56000,290.0,75.0,78.0,4072.0,765.0,88.0,2106.0,53.0,2.0,16.0,45.0,11.0,18.0,17.0,7.0,47.0,17.0,12.0,105.0,33.0,62.0,136.0,13173.0,3109.0,27.0,4603.0,22256.0,205.0,69.0,506.0,78.0,28.0,127.0,17.0,18.0,25.0,11.0,69.0,84.0,12.0,99.0,1210.0,1126.0
57000,244.0,87.0,191.0,3706.0,445.0,94.0,525.0,98.0,11.0,58.0,985.0,28.0,92.0,86.0,10.0,85.0,31.0,7.0,312.0,765.0,68.0,2556.0,726.0,2260.0,2655.0,936.0,81.0,35523.0,41.0,265.0,97.0,17.0,76.0,22.0,22.0,31.0,21.0,53.0,45.0,9.0,42.0,408.0,25.0
61000,250.0,72.0,95.0,2304.0,426.0,167.0,880.0,75.0,2.0,8.0,60.0,18.0,18.0,17.0,4.0,21.0,26.0,6.0,141.0,15.0,56.0,12.0,433.0,86.0,16.0,59.0,49.0,61.0,19274.0,12136.0,634.0,1474.0,165.0,18.0,41.0,60.0,78.0,630.0,101.0,9.0,396.0,3286.0,52.0
62000,1440.0,246.0,416.0,10591.0,1878.0,642.0,1820.0,242.0,7.0,35.0,173.0,64.0,56.0,56.0,31.0,78.0,80.0,23.0,647.0,41.0,180.0,74.0,1426.0,365.0,77.0,229.0,177.0,226.0,4699.0,165801.0,9308.0,2522.0,1191.0,115.0,740.0,359.0,242.0,766.0,285.0,51.0,285.0,3513.0,121.0
63000,450.0,129.0,132.0,2898.0,459.0,216.0,456.0,109.0,1.0,19.0,79.0,28.0,29.0,15.0,9.0,48.0,32.0,7.0,196.0,13.0,56.0,32.0,387.0,141.0,38.0,63.0,46.0,81.0,403.0,14026.0,76215.0,174.0,295.0,54.0,185.0,111.0,723.0,252.0,69.0,34.0,98.0,918.0,89.0
64000,224.0,85.0,73.0,4090.0,692.0,420.0,1469.0,64.0,1.0,11.0,34.0,14.0,19.0,11.0,4.0,21.0,15.0,2.0,116.0,10.0,20.0,21.0,307.0,99.0,17.0,35.0,35.0,42.0,1948.0,9177.0,461.0,10716.0,346.0,21.0,116.0,25.0,18.0,67.0,38.0,11.0,68.0,1365.0,29.0
71000,5078.0,1273.0,7127.0,7204.0,2963.0,10740.0,542.0,337.0,14.0,100.0,409.0,112.0,186.0,54.0,33.0,299.0,161.0,56.0,1066.0,63.0,387.0,16.0,204.0,80.0,25.0,39.0,25.0,72.0,52.0,963.0,160.0,157.0,114673.0,9236.0,7695.0,61.0,12.0,14.0,68.0,4.0,27.0,213.0,12.0
72000,2104.0,469.0,3386.0,1848.0,788.0,1621.0,126.0,149.0,14.0,35.0,198.0,62.0,83.0,47.0,24.0,151.0,89.0,42.0,500.0,32.0,185.0,9.0,89.0,28.0,12.0,6.0,17.0,35.0,10.0,177.0,68.0,12.0,17641.0,57627.0,2916.0,19.0,3.0,5.0,18.0,3.0,9.0,77.0,1.0
73000,1531.0,378.0,755.0,2468.0,1066.0,2008.0,234.0,141.0,5.0,34.0,167.0,35.0,52.0,25.0,16.0,135.0,91.0,24.0,423.0,38.0,143.0,14.0,99.0,47.0,11.0,26.0,21.0,30.0,43.0,1967.0,310.0,184.0,22457.0,2913.0,39773.0,30.0,6.0,19.0,17.0,2.0,17.0,130.0,9.0
81000,35.0,6.0,14.0,321.0,42.0,8.0,64.0,18.0,0.0,1.0,9.0,2.0,2.0,1.0,2.0,6.0,3.0,2.0,16.0,1.0,4.0,3.0,67.0,12.0,0.0,11.0,9.0,13.0,9.0,173.0,27.0,3.0,9.0,2.0,4.0,7995.0,519.0,49.0,216.0,558.0,28.0,185.0,10.0
82000,76.0,28.0,27.0,343.0,61.0,27.0,82.0,21.0,0.0,3.0,25.0,11.0,4.0,28.0,2.0,10.0,8.0,1.0,34.0,3.0,15.0,6.0,41.0,17.0,6.0,16.0,8.0,12.0,49.0,630.0,605.0,10.0,30.0,6.0,15.0,767.0,9920.0,568.0,845.0,123.0,68.0,180.0,9.0
83000,106.0,35.0,33.0,879.0,125.0,51.0,189.0,36.0,4.0,7.0,31.0,13.0,15.0,32.0,3.0,13.0,12.0,4.0,66.0,4.0,15.0,8.0,115.0,32.0,1.0,22.0,14.0,25.0,455.0,1431.0,281.0,37.0,34.0,16.0,15.0,552.0,1279.0,12486.0,903.0,34.0,1109.0,769.0,30.0
84000,117.0,35.0,35.0,740.0,115.0,58.0,188.0,28.0,1.0,5.0,16.0,10.0,6.0,6.0,1.0,13.0,15.0,3.0,53.0,5.0,13.0,6.0,145.0,52.0,4.0,23.0,19.0,23.0,43.0,244.0,68.0,16.0,28.0,6.0,13.0,1503.0,1772.0,563.0,13830.0,606.0,882.0,646.0,33.0
85000,49.0,9.0,16.0,387.0,47.0,22.0,67.0,21.0,1.0,1.0,11.0,7.0,3.0,4.0,0.0,2.0,12.0,4.0,30.0,6.0,6.0,7.0,94.0,31.0,4.0,27.0,8.0,12.0,16.0,164.0,40.0,4.0,25.0,4.0,3.0,3474.0,581.0,76.0,738.0,7744.0,48.0,199.0,8.0
91000,219.0,82.0,50.0,2715.0,359.0,104.0,991.0,68.0,7.0,6.0,39.0,11.0,15.0,24.0,5.0,26.0,22.0,2.0,106.0,13.0,34.0,26.0,744.0,94.0,20.0,62.0,66.0,50.0,446.0,731.0,94.0,54.0,85.0,14.0,24.0,225.0,320.0,2274.0,1650.0,68.0,21935.0,7115.0,491.0
92000,708.0,231.0,146.0,13766.0,1655.0,417.0,9814.0,215.0,4.0,25.0,119.0,30.0,42.0,24.0,6.0,75.0,64.0,28.0,365.0,43.0,97.0,63.0,8961.0,493.0,72.0,433.0,410.0,218.0,1676.0,2475.0,383.0,441.0,255.0,48.0,50.0,141.0,81.0,695.0,433.0,43.0,3610.0,70782.0,951.0
93000,148.0,48.0,41.0,1423.0,245.0,45.0,581.0,44.0,1.0,4.0,32.0,5.0,9.0,5.0,1.0,29.0,23.0,2.0,73.0,16.0,20.0,16.0,5933.0,247.0,15.0,171.0,1489.0,49.0,44.0,202.0,49.0,17.0,52.0,10.0,15.0,30.0,8.0,92.0,68.0,10.0,699.0,1872.0,10628.0
