APR_MDC_key,week_number,median,mean,std,q0.025,q0.975
01,30,84.25,81.46245714285715,4.4935505273290826,74.05,86.57525
01,31,81.25,81.21596666666666,8.199457079415224,68.87475,91.72
01,32,83.62,82.32461428571429,7.209248215458895,71.02,91.77
01,33,83.12,80.36130952380952,5.874149929836162,69.53,87.8115
01,34,85.97,83.02688095238096,7.611764704723578,71.38,92.701
01,35,85.43,84.96809047619047,7.805443149176768,72.92,98.27525
01,36,90.275,89.024,7.5069298078871025,77.62,99.04525
01,37,90.275,89.27815714285714,7.91733595095818,77.22,98.65
01,38,88.91499999999999,87.7336619047619,7.174863682422173,75.34475,97.241
01,39,94.72,92.15405238095238,7.853297035506085,79.56475,102.94525
01,40,95.705,94.46900476190477,9.264431201038512,79.29475000000001,107.08574999999999
01,41,94.655,89.66185238095238,9.903071710177647,73.0695,101.04525
01,42,91.995,88.92604761904762,8.996679467783746,74.86,99.93525
01,43,89.99,90.0704380952381,4.874748187237198,82.31,96.91525
01,44,88.92,85.92501904761905,8.94186266968181,71.78,96.02525
01,45,88.42500000000001,87.95378571428571,6.989229691708183,77.01950000000001,98.35525
01,46,92.43,91.33048095238095,6.877439923545039,79.92,101.14525
01,47,95.755,94.50164285714287,8.984101510899333,81.05475,107.38525
01,48,98.26,96.29424761904762,4.520171586629931,87.11,101.06524999999999
01,49,96.83,93.65792380952382,8.644573502902086,80.37475,104.28525
01,50,93.51,90.75891428571428,8.586709406402528,76.50475,100.85
01,51,92.655,88.35305238095238,11.461992497073703,67.4695,101.04
01,52,73.78,71.79947619047618,4.613007048286521,63.454750000000004,76.9
01,53,64.4,65.24354285714286,3.0079448903897945,62.0,72.0
02,1,2.88,4.452266666666667,2.6926354673819612,1.71,9.925249999999998
02,2,6.225,5.459347619047619,2.877128005146479,1.14,9.12
02,3,6.96,5.396152380952381,2.780615873530646,1.21,8.285249999999998
02,4,6.0,4.890228571428572,2.218297881987018,1.13,7.305249999999998
02,5,7.37,5.53572380952381,3.2108730978363953,0.84,10.13
02,6,4.56,4.7841523809523805,2.348336663249733,1.58,8.775249999999998
02,7,8.73,6.675090476190476,4.242842993373324,0.94,12.7
02,8,6.61,5.18564761904762,2.443850360143159,1.42,7.64
02,9,7.94,5.864119047619047,3.7863497382406965,0.63,10.71525
02,10,5.69,5.649514285714286,2.760005601744929,1.13,9.95
02,11,7.21,5.953880952380953,3.4638309369140234,1.16,11.695249999999998
02,12,6.74,5.964819047619048,2.456274658563866,2.44475,9.36
02,13,6.49,7.1682476190476185,3.6629557409282367,2.4,12.540999999999995
02,14,5.99,5.787171428571428,1.7709336257348314,3.34,8.6
02,15,8.485,6.990733333333334,3.0274725007920757,2.6,10.97
02,16,7.73,6.741719047619048,2.1109890222008167,3.51,9.905249999999999
02,17,8.92,7.820809523809524,3.8657451452800293,2.76,14.57
02,18,5.485,5.5031,2.1917929685226163,2.51475,9.165249999999999
02,19,5.745,6.574219047619048,3.0749688695897714,3.06,12.185249999999998
02,20,7.5,6.184685714285714,3.0914296607848644,1.18,10.26
02,21,6.26,6.0479714285714286,2.753628327381472,2.13,10.750499999999997
02,22,6.77,6.210209523809524,2.6645610013783636,1.78475,10.025249999999998
02,23,6.58,7.1689952380952375,3.9116337141225124,2.21,14.500499999999997
02,24,5.74,5.706,2.722499972110557,2.07,10.8
02,25,6.74,7.3844047619047615,2.899946949289892,3.84,13.445249999999998
02,26,8.16,7.387166666666666,2.7295519338761216,3.09,11.18
02,27,9.02,7.8309428571428565,3.3333702586352816,3.05,13.33
02,28,7.52,6.6707238095238095,2.3226019255418136,2.8,9.2
02,29,5.29,4.642828571428572,1.625466605532293,2.3,7.28
02,30,4.79,4.4304523809523815,1.6771882693434519,1.9,6.92
02,31,5.06,6.2134238095238095,3.193501118880106,2.64,12.025249999999998
02,32,5.745,6.396023809523809,2.6720029671592074,2.82,9.81
02,33,5.48,5.359504761904762,2.6140500908624644,2.34,10.620499999999998
02,34,7.595,6.432723809523809,3.0006938867068103,2.51,11.67
02,35,7.0,6.218352380952381,3.1942682632502035,1.67,11.735249999999999
02,36,6.54,5.673357142857142,2.2105548306770473,1.92,8.775249999999998
02,37,7.02,7.031261904761904,4.282044686420202,1.92,15.9
02,38,6.6,6.040595238095238,2.765133245546707,1.65,9.550499999999998
02,39,7.55,6.688247619047619,3.5551675580098174,1.17,12.80525
02,40,6.21,5.642766666666667,2.379646827006055,2.09475,9.13525
02,41,5.74,7.14202380952381,3.4424285456568424,3.7695,14.185249999999998
02,42,9.89,8.085585714285713,3.472346274716104,2.67,12.29525
02,43,9.22,8.076985714285714,4.069412988066837,2.39,14.945249999999998
02,44,7.575,6.642214285714285,2.058288974699367,3.09,9.09
02,45,8.01,6.957719047619047,3.7798791275998935,1.21475,13.07
02,46,7.21,6.9224000000000006,2.0906125970554954,3.8,10.33
02,47,6.75,6.855128571428572,2.8341136403444938,2.78,11.19
02,48,8.67,7.289519047619048,2.797317217983454,2.61,10.61
02,49,9.98,8.53642380952381,4.137513254689875,3.19,15.745749999999996
02,50,9.45,7.968171428571429,3.0512006538969114,3.06,11.425249999999998
02,51,7.27,6.756509523809524,4.113594904347022,1.21,14.14
02,52,2.5,2.9930190476190477,1.4946002314825333,1.18475,6.3752499999999985
02,53,2.3,1.8530666666666666,0.7485091584600404,1.0,2.74
03,1,26.175,26.1251,6.080878749363406,17.15475,34.30525
03,2,34.6,30.875390476190475,8.319594765682888,16.74,40.39
03,3,36.285,31.286919047619048,8.027862668329115,19.43,40.00525
03,4,33.504999999999995,30.73741904761905,6.957159227174725,20.1,39.12525
03,5,39.955,34.17984285714286,9.027841316805532,20.04,45.4205
03,6,36.025000000000006,35.28257619047619,5.724443937278786,27.78,42.82
03,7,42.5,38.695328571428576,8.169925020000912,24.46,48.16
03,8,43.65,40.11129523809524,6.9142325225142764,29.64,48.09
03,9,39.989999999999995,38.51491428571429,8.467643290152624,23.7,48.36
03,10,41.224999999999994,37.04304761904761,8.470633723718118,24.03,48.1905
03,11,39.81,35.228185714285715,8.48497466344703,20.9,45.72
03,12,36.67,33.92961904761905,7.869926115472807,20.02,45.35
03,13,38.5,35.35769047619047,9.10358006680791,20.93,48.17525
03,14,30.485,29.110085714285713,8.592191070744134,15.05,40.63
03,15,31.5,29.410266666666665,7.381780942052461,16.94475,37.905249999999995
03,16,34.0,31.765619047619047,6.850313586547302,21.98475,40.865249999999996
03,17,36.28,31.39494285714286,8.537412206906431,17.27,40.37
03,18,29.46,27.610680952380953,5.659560042892334,19.47475,35.06525
03,19,35.46,32.11792857142857,7.415120854635151,19.34,40.59
03,20,33.52,31.827428571428573,6.820562663192604,22.46475,42.12525
03,21,36.485,32.125152380952386,9.89921206221536,16.66,44.1905
03,22,30.77,29.899600000000003,9.909179561049921,15.66,44.74525
03,23,32.205,30.84061904761905,8.002572490015364,18.56,42.00575
03,24,31.814999999999998,29.32307619047619,8.08408120340196,15.99,39.08
03,25,35.72,31.110723809523808,7.6322876404077755,18.88,39.94525
03,26,31.94,28.71832857142857,7.771194818417918,15.87,37.72
03,27,33.26,29.406795238095235,8.525248349723622,17.15475,39.81525
03,28,29.55,27.819109523809523,6.119655795715324,17.93,37.94
03,29,26.465,23.392728571428574,6.4929695282329485,13.13475,30.70525
03,30,23.29,22.531771428571428,5.560337638126804,13.4895,29.76
03,31,28.0,25.26546666666667,6.878731679611364,15.39475,33.69624999999999
03,32,28.04,24.511676190476187,5.821459941894166,14.65475,30.66
03,33,25.225,23.704304761904762,5.843737916525898,15.22475,31.24525
03,34,31.2,28.71342380952381,6.926883109699502,18.4,37.61
03,35,32.765,28.147380952380953,8.462296746140597,13.85,37.31525
03,36,26.24,26.31372380952381,4.8873889635756775,19.18,33.2705
03,37,34.54,29.15497619047619,7.64772604275078,16.9,36.58525
03,38,30.26,27.249366666666667,6.04449019944286,17.84,34.26
03,39,34.74,32.07402857142858,7.986299044247432,19.08,40.65
03,40,31.55,29.227595238095237,7.908093337605475,16.27,38.12525
03,41,36.11,30.9963,7.410662950755455,20.28,38.59
03,42,31.31,28.645176190476192,7.017158370275334,16.47,36.66525
03,43,36.23,31.04042857142857,8.744648314102966,15.68,39.985749999999996
03,44,27.475,25.73992857142857,5.471527761983855,16.2,32.41
03,45,36.315,32.14949523809524,8.06508066830433,19.87,41.38
03,46,35.004999999999995,31.327533333333335,8.89718189916694,15.83,42.05525
03,47,34.32,29.918666666666667,7.706631350845268,15.89,37.19
03,48,34.7,30.440609523809524,7.821605057710615,17.7695,39.435249999999996
03,49,35.475,30.74967142857143,7.250013404508193,18.65,38.03
03,50,36.26,31.862690476190473,7.000101731337586,20.4,39.82
03,51,37.26,31.26840476190476,10.071537108195024,14.25,41.75525
03,52,19.43,20.130976190476193,3.8687251458122045,14.60475,27.015249999999998
03,53,14.81,13.707619047619048,3.07099477478156,7.0,17.0
04,1,51.504999999999995,51.88677619047619,2.20674528700089,48.56,56.27525
04,2,58.92,56.580380952380956,4.444346323432725,48.88,60.84525
04,3,54.78,52.87181428571429,5.50060545792894,43.58,60.360499999999995
04,4,54.19,53.897885714285714,1.8186398192269428,50.59,56.87
04,5,57.24,55.32918095238095,4.457201013240656,47.23,61.08525
04,6,59.565,57.76474761904762,5.026716558056999,48.29,64.01
04,7,54.8,52.66660476190476,4.6667216178368465,44.2095,58.20525
04,8,52.16,50.71279047619048,2.935468423938814,45.75,54.15
04,9,58.25,58.3688,1.5006361642884303,55.22,60.89
04,10,60.95,59.3554619047619,5.8566627076723545,49.16475,66.84525
04,11,55.185,53.60129523809524,6.342522979844705,43.88,61.55525
04,12,56.03,54.30719047619048,3.8138373988058842,47.26475,58.640499999999996
04,13,54.46,52.85134761904762,4.8537371291837665,44.76,58.59525
04,14,52.0,50.727580952380954,2.7598222967592565,45.04475,54.0
04,15,55.525000000000006,53.81368095238095,5.378720651661777,44.1695,60.530499999999996
04,16,52.18,49.909171428571426,6.6104993060953054,39.24475,58.0
04,17,49.695,47.62847619047619,4.781805486251171,39.86475,53.3405
04,18,48.28,47.96033333333333,2.8950586087508428,43.17,53.12
04,19,54.92,52.99370952380952,4.2972642838557595,44.73,57.83525
04,20,52.78,50.21898095238095,4.947014172516279,41.64425,56.71525
04,21,47.62,46.95292380952381,2.6245280024674233,42.21,51.05
04,22,46.85,46.968914285714284,2.545531926576329,42.298500000000004,50.74
04,23,48.48,46.502561904761905,5.46945942324653,37.35475,52.975249999999996
04,24,44.745000000000005,42.2988380952381,5.536126162280287,33.21,47.81
04,25,42.26,40.48726666666666,4.034529189293333,33.44,45.47
04,26,44.94,44.812038095238094,3.4823055395625553,38.82475,50.23525
04,27,43.455,41.050714285714285,5.1051504100448595,32.814750000000004,47.680499999999995
04,28,43.82,42.75191904761905,2.733191654532996,38.8,46.750499999999995
04,29,40.78,40.24535238095238,5.118061798125534,31.93,47.3005
04,30,40.285,38.97562380952381,3.155253903450611,32.71475,43.08
04,31,41.5,40.947623809523805,3.119875567296207,35.069,45.685249999999996
04,32,41.29,41.035442857142854,5.198778390613803,33.08,47.220499999999994
04,33,38.51,36.613528571428574,3.756938047626584,30.06475,40.64
04,34,41.01,39.813719047619045,3.3006179026688356,34.29475,44.06
04,35,42.21,41.17742380952381,4.018538730881019,34.39475,46.65
04,36,40.84,39.19683333333334,4.538465196202841,30.66,44.54
04,37,39.6,38.53801428571429,2.6400160086182547,33.27,41.96525
04,38,43.74,43.29224761904762,2.4228520583861513,39.01,47.32525
04,39,46.34,44.95053333333333,3.3050231308578977,38.50475,48.87525
04,40,47.77,47.0279619047619,2.7675583924159715,42.05425,51.070499999999996
04,41,49.004999999999995,47.682657142857146,3.6112699153743293,41.27,52.47575
04,42,48.31,46.03127142857143,5.349518752550547,37.17,51.64525
04,43,44.09,43.238523809523805,2.8336679156229754,37.98,47.65
04,44,41.19,41.27749523809524,3.872713170514091,34.81,47.59
04,45,43.595,43.10129047619048,2.9652073610540697,37.36,47.5
04,46,48.805,48.68291428571428,3.035999989060266,43.98,53.15
04,47,53.485,52.04991428571429,4.607783273015055,44.21,57.44
04,48,51.97,53.387995238095236,2.660265908178432,49.634750000000004,57.98
04,49,57.08,55.85664285714286,3.500419006576559,48.99,61.21
04,50,60.55,57.74662380952381,5.953710753029021,47.94,64.99
04,51,54.28,52.842261904761905,5.937285162471198,42.55475,60.45
04,52,43.1,42.1197619047619,2.9234809341348083,35.9295,46.01525
04,53,39.62,38.874114285714285,1.5836037643922225,36.0,40.71
05,1,69.78,73.21858095238095,9.883905449389003,59.51475,89.22
05,2,93.245,87.94495238095237,11.1461422406414,69.92,99.10525
05,3,97.9,91.69463809523809,11.128466723561386,72.40475,102.9905
05,4,91.60499999999999,88.05320476190477,11.931886552001366,69.25475,102.43
05,5,94.66,87.64706666666666,12.064744079545912,65.82475,100.79525
05,6,90.38,85.92850952380952,8.379231677424775,71.86475,93.66
05,7,92.755,91.78232857142858,11.286820224197855,73.519,109.7705
05,8,96.33500000000001,89.53324761904763,12.569042011233403,67.91,100.7905
05,9,92.03,86.29685238095239,10.476072405322569,68.42,95.8505
05,10,93.67500000000001,89.93553333333332,9.225063848163886,74.79,100.6705
05,11,96.64,90.85183333333333,11.75491298748483,70.67,103.43525
05,12,98.295,92.46683809523809,9.771670563189183,76.55,102.0205
05,13,96.66499999999999,91.02405238095238,10.825934946575243,71.37950000000001,101.38
05,14,93.96,88.50781428571429,10.564266702032775,70.7295,98.36574999999999
05,15,93.69,88.64377142857144,10.246123294129218,70.06475,97.32525
05,16,94.14,87.38515714285714,11.345556841844322,67.63,97.96
05,17,95.72999999999999,88.02298571428571,11.759868886858342,68.1,99.71149999999999
05,18,83.43,78.94228095238095,10.2609326112918,60.4,89.78
05,19,81.68,76.7584619047619,10.01589491241769,59.47,87.48049999999999
05,20,84.735,81.19442857142856,8.557094396681263,65.97,91.43525
05,21,78.795,75.10105714285714,11.114259669904731,57.88,88.62525
05,22,80.08500000000001,76.57800476190477,8.802198124596762,61.21,87.45
05,23,83.00999999999999,79.21970476190477,9.69579570327538,62.85475,89.61525
05,24,88.4,83.34073333333333,10.082769071251985,66.68,94.82525
05,25,89.31,84.35245238095237,11.46580175337345,62.84,98.07575
05,26,85.265,80.69551428571428,11.408892959590823,60.594750000000005,94.22
05,27,80.95,78.39610476190477,8.337477866726683,63.064750000000004,87.33
05,28,84.01,78.96729523809525,9.537801021531303,62.81,88.39
05,29,75.545,72.8594380952381,10.760392681532123,56.11,86.17525
05,30,73.975,69.8591619047619,7.499500187409778,56.0,75.96
05,31,77.305,75.61863333333334,5.3393059994108185,65.71425,82.37049999999999
05,32,80.51,76.60259047619047,7.991104174665276,62.72,84.74525
05,33,79.85,75.08199047619047,8.195919762457939,59.83,82.81
05,34,83.6,78.41828095238095,8.934419808261804,63.43475,86.59
05,35,78.235,73.23466666666666,8.815944795796339,58.0495,80.62
05,36,80.25,75.90219523809523,10.216686721043969,57.91,87.95524999999999
05,37,79.26,75.4978,7.82105892229639,62.75,82.82
05,38,85.85499999999999,80.05398571428572,9.958397806360896,60.98,89.53575
05,39,81.7,78.58236666666667,7.9631006436990575,65.13475,87.84
05,40,87.8,84.40103333333334,10.06638612003868,68.01,94.6
05,41,91.03,85.08575238095237,10.773153938798878,65.23475,94.83
05,42,92.48,89.16924285714286,10.551643471089779,72.05,102.95575
05,43,100.5,95.12457619047619,12.548385392224356,74.27,106.57
05,44,82.745,80.09855238095238,8.873779979735055,66.5,93.65
05,45,91.48,88.16742857142857,8.840486425814767,70.83,98.09049999999999
05,46,90.35,84.27948571428573,11.89515052148601,63.67,96.32
05,47,92.09,86.52572380952381,11.370157667064085,67.8,98.11525
05,48,91.4,87.71881904761904,9.403954011916344,72.42,96.94
05,49,93.21,88.47162857142858,9.355982589218486,71.84425,97.03
05,50,94.18,87.58403333333334,11.52191239506189,67.8,97.65
05,51,90.79,85.03671428571428,12.107358129694928,64.01,95.9
05,52,65.265,62.18467142857143,6.954919587353151,49.14475,69.98049999999999
05,53,50.46,51.86805714285714,3.1955320220319434,48.73,59.0
06,1,64.16,69.16018095238095,13.545841599755198,55.134750000000004,94.01
06,2,91.505,86.31719047619048,16.237600319539748,62.60475,109.86
06,3,90.18,84.0362619047619,15.30910740338268,59.1395,103.03
06,4,91.965,83.75010476190477,15.203411510931554,59.01475,99.10525
06,5,84.555,80.62741904761904,12.523541829598893,60.23475,94.88
06,6,91.29,85.3627380952381,15.04118785342106,61.44,103.9105
06,7,90.21,87.52848571428572,14.333429868939229,65.22475,108.05525
06,8,99.6,94.50050476190476,16.49182914417624,69.17,112.51
06,9,99.36,90.0289238095238,15.060921475057558,65.58,104.43
06,10,90.755,86.45925714285714,14.829198002822936,63.27,104.10525
06,11,91.98,87.34301428571428,13.48887982391559,67.18,103.22
06,12,95.75,90.62158571428571,16.944378708128138,64.98475,110.74
06,13,90.81,83.53534285714285,15.14948591264427,59.49,101.37525
06,14,87.54,78.68115714285715,17.12026943927124,53.12475,98.9305
06,15,83.14,78.80621904761905,14.332614180327822,56.5695,96.59525
06,16,86.12,81.03316666666666,14.690311356702653,58.98,101.54525
06,17,91.08500000000001,80.6471,16.968205172444655,55.04475,97.88
06,18,77.875,77.06951428571429,12.410600025737791,59.81,99.94
06,19,85.205,79.74876666666667,15.675731410913885,55.48475,100.72
06,20,81.035,80.68773333333333,16.564707370116178,58.28,104.8905
06,21,81.505,76.44909523809524,14.238890775609903,53.814750000000004,95.5705
06,22,84.77,77.11389523809524,16.23306356805905,51.91,95.69525
06,23,80.975,78.72794285714285,15.714257332824307,56.454750000000004,102.99149999999999
06,24,88.67500000000001,80.88451904761904,15.665967560194408,57.0795,99.01575
06,25,85.15,79.72677142857142,15.137018169427996,56.74,99.99624999999999
06,26,81.63499999999999,78.0730380952381,16.558409423549744,52.68,98.11
06,27,84.53,83.24560476190476,15.549429888520137,62.15,107.10249999999999
06,28,81.09,76.29241904761903,13.874526122948115,53.14,93.76
06,29,80.9,78.92595238095238,13.330605134488861,58.9,100.84525
06,30,80.8,76.10646190476191,13.851200927461095,53.1985,92.54
06,31,74.9,69.87269047619047,14.991779267070756,45.5895,86.11
06,32,79.17,75.521,12.748105242727522,55.7695,92.47574999999999
06,33,75.18,71.82955238095238,12.639507919514518,52.71475,93.73575
06,34,87.64,80.88398095238095,15.928939644819737,56.649499999999996,100.9905
06,35,84.27,81.02298571428571,14.015091124158664,59.40475,98.1005
06,36,86.03,81.24970952380953,17.37561920329342,54.14375,100.58525
06,37,83.99,81.48409523809524,14.55635158293062,60.73,102.1
06,38,90.235,82.86260476190476,16.08765691538495,56.4995,100.88
06,39,81.285,77.19489047619047,13.542961740636503,54.64,93.88525
06,40,86.265,80.4508380952381,16.689042431120015,54.9,99.36
06,41,84.02,81.63296666666668,13.55397818499034,61.7395,103.52
06,42,93.93,85.02561428571428,15.896634985511477,60.51475,105.13
06,43,85.485,80.70344285714286,16.082087965030514,55.22475,99.91525
06,44,75.53,74.46492380952381,11.432016238514557,57.33475,90.58525
06,45,88.18,85.34006666666667,14.34531926939113,62.87,104.66
06,46,89.735,86.0755380952381,15.328349089152766,64.21,107.93
06,47,85.83,84.82290476190477,14.69344488447504,64.42,107.9905
06,48,91.42,85.52333333333333,15.343514493157826,61.28475,105.3905
06,49,93.73,88.5296,18.073341664595528,60.51,110.54525
06,50,84.1,81.20956666666666,17.057475866814443,55.094750000000005,103.06
06,51,81.54,75.89616666666667,17.516324955412976,47.454750000000004,95.02575
06,52,57.71,57.63167619047619,13.277235223440371,39.0195,78.33525
06,53,40.17,43.83790476190477,4.926574329741285,39.03,52.0
07,1,24.015,22.9589,2.284369195165037,18.99,25.96
07,2,28.96,28.2029,2.669797982393757,23.71,32.14
07,3,29.99,29.930409523809523,4.445606213009412,23.3995,37.82525
07,4,30.9,30.93453333333333,2.432200751735848,27.25475,36.210499999999996
07,5,33.35,30.913909523809522,4.813313015307648,22.25,35.55525
07,6,26.0,25.52202380952381,3.123744386057875,20.4295,29.715249999999997
07,7,24.95,24.420933333333334,3.45934535790005,19.35475,30.72
07,8,26.415,24.859347619047618,3.957580986356711,18.02,29.88
07,9,25.7,24.956114285714285,4.130123647054385,18.56,30.95
07,10,27.38,25.815299999999997,3.854622384366639,19.61,31.710499999999996
07,11,29.75,28.927109523809523,3.4939452668551874,23.56,33.82
07,12,32.47,30.142890476190477,3.559587510750831,23.83,33.78525
07,13,29.49,28.475571428571428,3.6579128410454214,22.42,34.48
07,14,29.645,27.78402857142857,3.3109639080086892,22.46,31.2
07,15,28.87,27.82443333333333,3.965256689359931,21.37475,33.89
07,16,31.945,30.17754285714286,4.573863092915129,23.35475,37.44
07,17,30.75,29.029538095238095,3.55855240412952,23.42,33.15
07,18,28.46,28.49902857142857,1.5567602073397773,26.19,31.5
07,19,29.785,28.3338,5.8982094761289385,19.08,34.55
07,20,28.16,26.590095238095238,3.975543276758523,20.11475,31.510499999999997
07,21,24.5,23.895890476190477,2.7760174546347938,19.84,29.00525
07,22,27.26,28.404909523809522,4.897614750499615,22.22,37.0
07,23,27.65,26.912938095238093,4.089878661572971,20.1895,33.36
07,24,28.74,29.068800000000003,2.9538648366305584,24.42,34.12
07,25,32.51,30.791638095238095,5.494035562130783,21.51,37.52
07,26,30.965,30.242866666666664,3.502882345630597,24.84,34.2705
07,27,29.75,29.900909523809524,5.049967295155368,21.94,37.28
07,28,26.535,25.962095238095237,2.6726808196405254,21.4095,29.36
07,29,25.78,24.45185238095238,3.5928448622254723,18.42,29.14
07,30,28.54,26.817457142857144,3.5951095376206093,20.56,30.46
07,31,28.975,28.492880952380954,3.0565460388457506,23.18,32.37525
07,32,28.62,27.93372857142857,3.704382433878769,21.72,33.36
07,33,26.78,27.117961904761906,2.1614576624935276,24.01,30.54
07,34,31.655,30.05845238095238,3.9872039173739524,24.05,36.53525
07,35,31.37,30.61318095238095,3.7727060429784522,24.8,34.74
07,36,33.86,32.84249047619048,4.119111748701348,26.04,38.49
07,37,33.425,32.08405238095238,3.5878827366282744,25.94,37.0
07,38,31.215,30.212585714285716,3.1255577003693165,24.62,34.96525
07,39,31.945,31.355542857142858,4.3371999407379755,24.29,38.1
07,40,32.68,31.719814285714286,4.482099669798783,24.1,37.615249999999996
