APR_MDC_key,date,median,mean,std,q0.025,q0.975
00,2020-12-27,0.1721801708593511,0.17357378772369764,0.01525045755451918,0.14650168593872584,0.20475767927894978
00,2021-01-03,0.0835126775629618,0.08424667534503878,0.004745471147902199,0.07554991711338996,0.093789866555824
00,2021-01-10,0.08759132820626679,0.0879742408787748,0.005810790119291698,0.07776619250019369,0.09996001546404772
00,2021-01-17,0.11570938781894842,0.11609107254741372,0.0059329684354107026,0.10538309126021114,0.12831631517932293
00,2021-01-24,0.16460650395871726,0.16502124331616635,0.00818265143478431,0.15007121523765243,0.182016789575795
00,2021-01-31,0.1114978919938517,0.11191969498501676,0.005182306275410552,0.10266379594064164,0.1227782027426952
00,2021-02-07,0.14111166497773647,0.1412890654476763,0.004017662101659236,0.13376547804818606,0.1494602652173105
00,2021-02-14,0.07310332268264903,0.07315467738895233,0.0011259910483795634,0.07110835575507239,0.07552680723742665
00,2021-02-21,0.06998928806648035,0.07000642458015138,0.0013091186485967746,0.06762569503499594,0.07258147210903794
00,2021-02-28,0.12463736040168902,0.12472205214533123,0.0031694350299280452,0.11890262133441047,0.1309534339142304
00,2021-03-07,0.08291478073727558,0.08302671729253104,0.002017345696686939,0.07921872290070607,0.08711379405505634
00,2021-03-14,0.1614974509904015,0.16156149800090505,0.0028948414112563723,0.15625351086054873,0.16717816019431073
00,2021-03-21,0.22855055129853552,0.22895923374258845,0.007349384829947768,0.21583188878173445,0.24355914562914907
00,2021-03-28,0.2384239965288424,0.23858506306648133,0.004611564924871323,0.23016189489881242,0.24818365459044073
00,2021-04-04,0.2351669728101497,0.23527672286876794,0.004094734908725627,0.2278474199119001,0.2434293007123422
00,2021-04-11,0.2717089417033833,0.2719032194085229,0.00843038023287571,0.255536401304203,0.2883564947249025
00,2021-04-18,0.3553882520269311,0.3561147754118998,0.014504708867016278,0.3297890695520121,0.3858805869716839
00,2021-04-25,0.38221325687792124,0.3830992486496879,0.018202966869055322,0.35096914478914204,0.42145566589253114
00,2021-05-02,0.4193439876255073,0.4202842504471828,0.012600704120571375,0.3978802713048618,0.4466041456222514
00,2021-05-09,0.4196414167714186,0.42043325834682704,0.017456867938683358,0.38847492329930955,0.45717317400454144
00,2021-05-16,0.2048996277103477,0.20491744151460378,0.0058707454158606195,0.1937138901483571,0.21651955458366928
00,2021-05-23,0.25861866660308636,0.25871028180360456,0.004288239680778102,0.2507399501188748,0.2672176051881168
00,2021-05-30,0.13782192425128956,0.13781482975283615,0.00398678610490976,0.13064318960796362,0.14589630248932534
00,2021-06-06,0.24507667910208122,0.24525269218103232,0.006672988690898716,0.23282061820045938,0.25895792098867826
00,2021-06-13,0.25345591427956615,0.2535808133673816,0.009899594307848928,0.2355166957572386,0.2732081916518139
00,2021-06-20,0.3835876889150532,0.3844287717549752,0.012757602116658754,0.3615434613329617,0.4105704868496934
00,2021-06-27,0.39792497166444274,0.3983488388290452,0.011833672783907834,0.37663823790287043,0.42287402210060393
00,2021-07-04,0.3604158837914445,0.36073171610571436,0.008761180070577622,0.3447064509600885,0.3775585980245131
00,2021-07-11,0.44546547731857256,0.4459505397938871,0.014230665872766727,0.42098825228727704,0.47423795946143105
00,2021-07-18,0.4645186369085062,0.4649334659435648,0.016708081096260593,0.4335862440744493,0.4971582739041357
00,2021-07-25,0.5157575422779559,0.5162481180685329,0.02339884514993759,0.4735232974498816,0.5632283709208986
00,2021-08-01,0.46721476836360804,0.46942010526021366,0.027906250729737857,0.4202638771901734,0.5268535569021727
00,2021-08-08,0.5861608569485163,0.588787186089073,0.040761357595699856,0.5175864041562375,0.6759411057421566
00,2021-08-15,0.4139707435943855,0.41449570752671505,0.016331017188507137,0.3834073238703401,0.4462948707714446
00,2021-08-22,0.29518290633222083,0.2957658737238374,0.009632116942067519,0.2779418410788627,0.31550011800860783
00,2021-08-29,0.40910360702672,0.410026200855806,0.017297430706637636,0.37828546246082867,0.4431718881481218
00,2021-09-05,0.4375725606415996,0.4390403718317127,0.026611980516971223,0.3931986224860921,0.49411881029679966
00,2021-09-12,0.34346282862202854,0.3447074916166194,0.017546563983980433,0.31431974121691875,0.3818553120490091
00,2021-09-19,0.30536703817721117,0.3066492715044166,0.015477491161665287,0.2793329344764165,0.3391390127037859
00,2021-09-26,0.3434450800812182,0.34493046491150353,0.018129384015123186,0.31218436679838985,0.3818806145087436
00,2021-10-03,0.4313688196486482,0.43225116674174036,0.02578189131323286,0.3874702499752938,0.48336475147427777
00,2021-10-10,0.3618134667291972,0.36328714931993306,0.020936757650758815,0.3256166535967707,0.4069290019389949
00,2021-10-17,0.3567318350603075,0.35720082644822365,0.013371670575101366,0.3334836206229318,0.3845016878652837
00,2021-10-24,0.27739808055204085,0.27844840941860155,0.013711966053767078,0.25520084943380755,0.3089176309975345
00,2021-10-31,0.4532281774206494,0.4553405336654217,0.024584207434551232,0.4141503600873345,0.5081525853579124
00,2021-11-07,0.40116923264862947,0.4041706680781387,0.03043648215171408,0.35288783018978054,0.4691910336765646
00,2021-11-14,0.36136816412023015,0.36296618814182346,0.024283900533551665,0.31998830231289876,0.41284070555821506
00,2021-11-21,0.3741405695512607,0.37682938727934695,0.024354536930628296,0.3371007757241392,0.4275928225456211
00,2021-11-28,0.27116926978095374,0.27271462009083974,0.017270503567820693,0.24377231831237078,0.30939159858021487
00,2021-12-05,0.2807592429898662,0.282382294305206,0.01856828936307434,0.2506580123037408,0.3223223265099566
00,2021-12-12,0.195414254352494,0.1966042652987837,0.014504877382657821,0.17220769413371304,0.22952333169455535
00,2021-12-19,0.2320716976564745,0.23338541131689536,0.016452984304078606,0.20508686619125013,0.2686637556926512
00,2021-12-26,0.21842465955323792,0.2192044572137279,0.01120769933684102,0.19911971101357012,0.24289065828431375
00,2022-01-02,0.09483382548997629,0.0954234065650978,0.007807063359589026,0.08156835862482029,0.11126366959070053
01,2020-01-05,0.8572430817063268,0.8572641206513291,0.02009124146948321,0.8207965726608354,0.8989237057880773
01,2020-01-12,0.8823024707210204,0.8829026159158555,0.016373051835610282,0.8530899212616417,0.9163900378815314
01,2020-01-19,0.9825791272359903,0.983584882475325,0.016496055600457128,0.9549483884641846,1.0179349132641098
01,2020-01-26,0.9766200969843677,0.976998077319025,0.0167965008912706,0.9458254918851331,1.0105612480690296
01,2020-02-02,0.983556502599672,0.9839881620569002,0.015743260167693986,0.954202605778361,1.015076811368764
01,2020-02-09,1.0356807345987726,1.036031109555965,0.015099071763731186,1.0069353123242377,1.0649781998362469
01,2020-02-16,1.0915309977540615,1.0912655749684874,0.019881687035244112,1.0529936661824064,1.128906258925213
01,2020-02-23,0.9548238662997771,0.9551380941478904,0.017848219452396407,0.9229326022795051,0.989899100978663
01,2020-03-01,0.946201267173909,0.9463760335565485,0.015608328088021059,0.917760699822688,0.977691593521414
01,2020-03-08,0.9432437203829662,0.9429743932544878,0.016861415498630784,0.909718056907547,0.974211305417313
01,2020-03-15,0.9919992745021281,0.9925053452277405,0.017148147861605807,0.9622956233394395,1.0276171714447497
01,2020-03-22,0.7387276384954017,0.7394160689941005,0.013602742511070808,0.7159318949009972,0.767842823312107
01,2020-03-29,0.5258758907006608,0.526204470388617,0.007422000521514397,0.5121348344464619,0.5415897477152979
01,2020-04-05,0.5656094178800126,0.5657603779535428,0.00856008721886681,0.5486607469867263,0.5819521906665199
01,2020-04-12,0.6484742450862458,0.6486416732374654,0.012765770432503988,0.6235324355618739,0.6732872885575995
01,2020-04-19,0.6420881162497406,0.6424629877770316,0.011607960923624138,0.6215085156158645,0.6671737476865154
01,2020-04-26,0.6735937648254912,0.6735128233348269,0.015340391928877912,0.6445283291357767,0.7041613118380509
01,2020-05-03,0.6893270338623568,0.689391822819342,0.012223746030892556,0.6669984054664252,0.7135533745658943
01,2020-05-10,0.8098732410931684,0.809963993513639,0.011595382206389325,0.7872404504136893,0.8322478370716634
01,2020-05-17,0.9197296849668353,0.9196930554323935,0.011240051423322526,0.898682129610811,0.9421731102633563
01,2020-05-24,0.8213803591388861,0.821881580227498,0.010269996700373098,0.803725863437916,0.8442528200231528
01,2020-05-31,0.8391359852672464,0.839681113359511,0.018297674585690597,0.8055079823540374,0.8741703178036799
01,2020-06-07,0.7540715795677848,0.7542278751436589,0.013883287891776086,0.7275681673819793,0.7816366804756095
01,2020-06-14,0.8249865450106988,0.8251801036210688,0.012177730853786418,0.8030259896739922,0.8498891011449381
01,2020-06-21,0.8237090022180339,0.8240141592017116,0.009140223706189889,0.80620948329678,0.8415448249072783
01,2020-06-28,0.8326697190704193,0.8327837856122738,0.009615245284558717,0.8145429276485551,0.8514482576768413
01,2020-07-05,0.8026223575117989,0.8026190880934101,0.006254008371334744,0.7909749562874747,0.8152664323481726
01,2020-07-12,0.8484409606888829,0.8486911665441712,0.015542794515039668,0.8194260332861382,0.8799942726662773
01,2020-07-19,0.9044886137439712,0.9050779459519015,0.007581505203109933,0.8915853911601532,0.9204641193627785
01,2020-07-26,0.9276304230418989,0.9282540769423194,0.01400326094881203,0.9027455790715465,0.9564243477695029
01,2020-08-02,0.9710499460654142,0.9710859966862337,0.01195144495633558,0.9483896163933514,0.9948432917335165
01,2020-08-09,1.024788506338821,1.02457792460002,0.010025793963585194,1.0049159353441506,1.0439060369253308
01,2020-08-16,1.0213019690332843,1.0222449683470802,0.02063509278720611,0.9850362401879387,1.0636258291694987
01,2020-08-23,0.9430283778931473,0.9434714475771325,0.015653379980423397,0.9150467383040078,0.9737439690128683
01,2020-08-30,0.9610437149485522,0.9615168179726731,0.021449674288555088,0.9224523563371393,1.0072970983199219
01,2020-09-06,0.872631736071227,0.8731365836940502,0.014427964079626163,0.8475566994625156,0.9013995134311207
01,2020-09-13,0.9145004106415795,0.9151390849257975,0.015916940293978176,0.8851246527566708,0.9462071896728828
01,2020-09-20,0.9059841206529536,0.9067349715349747,0.02316002792532852,0.864105351736636,0.9506258233871668
01,2020-09-27,0.8837926945489946,0.8839346228422883,0.021326338227683702,0.8434217401295439,0.9250224509892666
01,2020-10-04,0.9570692960240915,0.9562907640318945,0.029108570725227063,0.9006001126682145,1.0135101766147472
01,2020-10-11,0.9202246151627429,0.9209840962928121,0.027040303344324473,0.8723615482120124,0.9743981936590844
01,2020-10-18,1.017443689917999,1.0178614515340114,0.022749988971530376,0.9771592769794814,1.064005634818418
01,2020-10-25,0.8956791747735927,0.8957167401386325,0.013376875388277254,0.8696368334905377,0.9215999156722684
01,2020-11-01,0.738607523656804,0.738835977786086,0.018274859544472888,0.7043864010260817,0.775686141766655
01,2020-11-08,0.5770682678774985,0.5772910791147253,0.010503354054725623,0.5578452738412886,0.5976653979446268
01,2020-11-15,0.59258565773092,0.5931736966140584,0.0096043672207936,0.5763018068894376,0.6121882885179255
01,2020-11-22,0.6432370635372847,0.6434266883146116,0.010236906766402862,0.6247143238751748,0.6638623149621014
01,2020-11-29,0.6243103819212534,0.624562292469581,0.011813524475907814,0.6024722661437186,0.6467788986517402
01,2020-12-06,0.6275678549716238,0.6277354804834936,0.009956686680470716,0.6089918194498233,0.6473374418553453
01,2020-12-13,0.7618798437257797,0.7621020789655661,0.011078212412643345,0.741897482573194,0.7840968108116978
01,2020-12-20,0.7989231272788567,0.79940229267379,0.01570806398592805,0.7687277224783012,0.8291502228421682
01,2020-12-27,0.7760670875053126,0.7772060469251675,0.02224413022296215,0.7371896870870828,0.8214453910717653
01,2021-01-03,0.8302394370347012,0.8312702078468254,0.012509022541132094,0.8069234240434265,0.8539581274406565
01,2021-01-10,0.9314025251868631,0.9316765018018485,0.02427818434658996,0.8873192946589624,0.9831693637230104
01,2021-01-17,0.8448056149964724,0.8454059387510026,0.015776987071101402,0.8167137063826747,0.8777227368972994
01,2021-01-24,0.9033745227930841,0.9043022366825495,0.01518375904899952,0.8780076067681888,0.9360290513668689
01,2021-01-31,0.918925360414012,0.9193040413915219,0.015841112853689738,0.8898888836214677,0.9510054334854645
01,2021-02-07,0.9405381897040073,0.9409597829759461,0.015131351425095004,0.9124885606835217,0.9709180841531556
01,2021-02-14,0.881506439625595,0.8818439990907201,0.012944985604992238,0.8569537428927552,0.9067280124315834
01,2021-02-21,0.9207822034923053,0.920498584766217,0.0163483876371551,0.8890046661282861,0.951354014048005
01,2021-02-28,0.8375950085955742,0.8379128303738502,0.015566149527754047,0.8098510841299497,0.8682299899748459
01,2021-03-07,0.8672647832390201,0.867410991100203,0.014222626100726462,0.8413448477942608,0.8959416164031023
01,2021-03-14,0.8164181806132714,0.8161843646393192,0.014604374748454569,0.7873359593614256,0.8432280591845833
01,2021-03-21,0.8164408641344253,0.8168378072651982,0.014092187730317146,0.7920281280828079,0.845659795889798
01,2021-03-28,0.8048439486912748,0.8055624644195927,0.014639588464572738,0.780230355309433,0.8361775799959499
01,2021-04-04,0.7755035162689382,0.775993992929397,0.010932055803542683,0.7552381321250017,0.7985939452603592
01,2021-04-11,0.8039321496730439,0.8041357008402341,0.01202162956504684,0.7801263709004029,0.8269628427461749
01,2021-04-18,0.8550167044218201,0.855241941580899,0.016502530196359826,0.8228635030178122,0.8871977441078343
01,2021-04-25,0.7966688993978315,0.7971832510327379,0.014650913251222164,0.7706524598347197,0.82850352559228
01,2021-05-02,0.7803868634986049,0.7803465528254087,0.017743047440479144,0.746842890331053,0.8158788097487235
01,2021-05-09,0.9172557651065602,0.9172833662203528,0.015481298951873649,0.8886891151746663,0.9478189081755372
01,2021-05-16,0.8747386672998232,0.8747736076030217,0.012257221298736397,0.8506778650395767,0.8981357558751367
01,2021-05-23,0.8993378592214362,0.8993085188124519,0.01094022139572547,0.8789224865030831,0.9212137472982993
01,2021-05-30,0.8269742729413184,0.8274621311909585,0.010195031601980131,0.8093401844071094,0.8496032235972565
01,2021-06-06,0.8736613773349643,0.8742037063626842,0.018844480604324868,0.8390029606546444,0.9097872717252947
01,2021-06-13,0.7359576595988785,0.7360964828235014,0.01354625183671905,0.7101411256703336,0.7629084213766664
01,2021-06-20,0.7657812397292056,0.7659777197943176,0.011358031347649228,0.7453451531998214,0.7890933792706363
01,2021-06-27,0.8050526283931773,0.8053288260437077,0.008786003084831016,0.7882075657904812,0.8221231144181912
01,2021-07-04,0.8187919380950746,0.8189074818860803,0.009576696909405191,0.8007562745064425,0.8375493247819453
01,2021-07-11,0.8670527659802331,0.8670606657427601,0.006559017128313684,0.8548313629415129,0.8802976261057357
01,2021-07-18,0.8519385429656475,0.8521571404793807,0.015447032111752341,0.8230866840004121,0.8832203647697214
01,2021-07-25,0.8296744140125379,0.8302202011132359,0.007082625199494509,0.8175932800828597,0.8446100292652599
01,2021-08-01,0.7896844735516997,0.7901810574036874,0.01208604280535421,0.7682492928613243,0.8145019156921939
01,2021-08-08,0.8139135383104185,0.8139479801804618,0.009960509999753077,0.7950499407416388,0.8337157695208585
01,2021-08-15,0.8613029264942104,0.8611346891513366,0.008477198626784923,0.8445167049936659,0.8774740107503042
01,2021-08-22,0.8613580042622837,0.8621683069791787,0.017467320483374217,0.8306364913973999,0.8972584720361859
01,2021-08-29,0.8257049255431573,0.8260627498564163,0.013653485631125159,0.8012010847945861,0.8524464799421796
01,2021-09-05,0.9151282414863557,0.9156335009693651,0.02061502592792295,0.8780880561558871,0.9597707903250846
01,2021-09-12,0.8810849846962997,0.8815838212765023,0.014359700776769147,0.8560726958792918,0.909694019874837
01,2021-09-19,0.8890746238153655,0.889693835015441,0.01546111932635802,0.8604962385862246,0.9198785417249601
01,2021-09-26,0.9647737011281655,0.965635486404813,0.025154822978125102,0.9193693280965417,1.0132751435528833
01,2021-10-03,0.9341267944355479,0.9342342253669944,0.022560729694841415,0.8912778461838708,0.9777579927862853
01,2021-10-10,0.908846947113262,0.9081118106084988,0.02736454854708412,0.855619937867439,0.9617419751239201
01,2021-10-17,0.8487603700867723,0.8494707591993542,0.024969947923589742,0.8045319965714974,0.8988486050218276
01,2021-10-24,0.869537080607374,0.8698823093022728,0.019584138624157865,0.8347751461041298,0.909543597152728
01,2021-10-31,0.7722491896972404,0.7722948824469836,0.01129121847410662,0.7503612294432153,0.7941430793540606
01,2021-11-07,0.7990015499768852,0.7992537411618704,0.019890258821740014,0.7616599324675464,0.8393465102185168
01,2021-11-14,0.7935295284188735,0.7938645256099118,0.014246218914249471,0.767427779259083,0.8214329580845164
01,2021-11-21,0.8350749627443809,0.8359141039792753,0.013646149503602645,0.8119692391365044,0.8629497999200954
01,2021-11-28,0.757754159922786,0.7579724452404035,0.012095630666446167,0.7358579677934516,0.7820926409982129
01,2021-12-05,0.7070321428154784,0.707312406382856,0.013410941624662517,0.6822452824225438,0.7325472325050987
01,2021-12-12,0.6661583091904731,0.6663540156796953,0.010505299526246794,0.646611512891484,0.6870404864295395
01,2021-12-19,0.7215779652432547,0.7217894480877592,0.010493618580176976,0.7026312565291397,0.7426097141160347
01,2021-12-26,0.5320117369286759,0.5323370221026517,0.009338583387847417,0.5141989810707862,0.5501264340536328
01,2022-01-02,0.43591515135829895,0.4367941416933851,0.013181692565847369,0.41342497126518263,0.4638876496448434
02,2020-01-05,2.0835593006716002,2.100329322792405,0.1721279908097947,1.8184947030645078,2.485473281199088
02,2020-01-12,1.7283067087639925,1.7647527247923303,0.23126485864017035,1.41583564164582,2.2891460793437153
02,2020-01-19,1.486720064369834,1.5029335794445424,0.1459554637585377,1.2586383319899472,1.8101034439380304
02,2020-01-26,2.262641669805863,2.2965851533672867,0.3111877884892091,1.841259375391749,2.955501693204269
02,2020-02-02,2.0519379075670465,2.2566234541204753,0.9058594903111904,1.3303778659048988,5.590317998450975
02,2020-02-09,2.2030172152120344,2.2361592061305506,0.28313505056734284,1.794308007321218,2.86740777619476
02,2020-02-16,1.3449216373477384,1.3656853261594757,0.17971154717636986,1.0976841145269887,1.7811262473473504
02,2020-02-23,2.1250947172059607,2.157879210446455,0.2636625832809304,1.748661346410184,2.761178547926163
02,2020-03-01,4.033586865755125,4.599662344489252,1.8356619692950775,2.718707542117914,8.192708118301406
02,2020-03-08,2.3117063725837617,2.3873799880994304,0.42097712555010597,1.801919382555576,3.3040099910861747
02,2020-03-15,1.543088690702885,1.5764803693329166,0.22487728788980052,1.2292890724776977,2.0838884928085633
02,2020-03-22,0.7441767074174617,0.7460914056485366,0.05052052419155089,0.6587610278460162,0.8545561377834883
02,2020-03-29,0.24264393420588942,0.24435686525016428,0.022240847230616725,0.2088976067301616,0.29685286531798233
02,2020-04-05,0.3160200011447141,0.31753758970378476,0.024159655880224735,0.2774234133731614,0.3680977216417361
02,2020-04-12,0.6581263713458252,0.6645331455968168,0.0702651914966684,0.5519340784420712,0.8167790045381759
02,2020-04-19,0.592066736248189,0.6025058212451658,0.07615373012744046,0.4898033215495324,0.77768596923464
02,2020-04-26,0.792170707850838,0.8042485669263846,0.09815277630932097,0.6534566432958495,1.0209511525148536
02,2020-05-03,0.5329538716068075,0.5447643912608835,0.08329108280903198,0.41690863658686694,0.7372178873637589
02,2020-05-10,1.100465012857557,1.1082198251439463,0.110126751596584,0.9156853768454306,1.3448011957805022
02,2020-05-17,2.6144582212695604,2.674847326127136,0.34081629604905767,2.179837495684129,3.5024360337105613
02,2020-05-24,1.4862569114714426,1.5089342963716104,0.17279679015457794,1.229955141204987,1.8767375804548867
02,2020-05-31,1.31569716490538,1.338485972757222,0.17968132275527757,1.0814891349655056,1.7108381759961346
02,2020-06-07,1.018400324057191,1.0216888785607576,0.06554118110511081,0.9095790337220444,1.1623902120520708
02,2020-06-14,1.9665982151823354,1.9887689513751616,0.20391197552358273,1.6460977998561876,2.4223728218619023
02,2020-06-21,1.3599476913187893,1.368721450776333,0.10069258180702624,1.1947719196039366,1.5846798395639523
02,2020-06-28,1.4636444912438464,1.470427162866095,0.12456757889569837,1.2569385597391804,1.7282429521001181
02,2020-07-05,0.9740033495027662,0.9796809486257553,0.08014949533103323,0.8400268582080869,1.1484036612878596
02,2020-07-12,0.9241406144104065,0.9361866596726927,0.09811183371433518,0.7769331446662499,1.1509408237958436
02,2020-07-19,1.1145979300165365,1.1312357598509448,0.13440841161567132,0.9258697255368498,1.44029203461488
02,2020-07-26,1.0277473616643698,1.0395660920333003,0.09454143704086847,0.8905267472065559,1.2446589465183808
02,2020-08-02,1.1872677955183597,1.202448973599998,0.11922240665118844,1.0053184409812146,1.4601940943539051
02,2020-08-09,1.3298645136466416,1.3396313082271405,0.1010032316211645,1.1708682366628846,1.556870340109288
02,2020-08-16,1.1248380394753228,1.1405915428814937,0.14939111889296047,0.8994903092431615,1.4584903952940975
02,2020-08-23,1.1010052630959737,1.1212946521499823,0.14724272821516182,0.8930549470232008,1.4793237923709721
02,2020-08-30,1.1764646481591774,1.1861833255640166,0.11032279440585795,1.004808692823496,1.4346167592517407
02,2020-09-06,1.4807241187413156,1.4997703787194625,0.1700664338039071,1.231862888805947,1.8752983415782516
02,2020-09-13,0.9820865359130665,0.9871610683816273,0.07610286468315866,0.8624314044275774,1.139636910909415
02,2020-09-20,0.9298214952779734,0.9435202158220164,0.11022875546021382,0.7721254716428101,1.209732567316405
02,2020-09-27,1.0068968867491923,1.0249245003871132,0.12442362302159453,0.8470680449960162,1.3193835467231523
02,2020-10-04,1.2389852201104585,1.2567941194564811,0.11992171410357202,1.065004256840276,1.5200675484253552
02,2020-10-11,0.41495902986394234,0.4194432625440475,0.03729545897792409,0.35894480117268923,0.49798459543100043
02,2020-10-18,0.833175641286357,0.8422112996959693,0.08633500794934137,0.696787398172552,1.0233869007651741
02,2020-10-25,1.1146217596295125,1.1301468154917953,0.10935945239553899,0.9601001169031983,1.3770926808149273
02,2020-11-01,0.5088229678407054,0.516367542286665,0.05637677714092088,0.42597077007338374,0.6416274336068862
02,2020-11-08,0.4815201277984647,0.4841767958844368,0.03519505377131301,0.42580675487135283,0.5569027681370656
02,2020-11-15,0.39501765011461426,0.40159046941972193,0.03724970860846089,0.3458119028063962,0.4872117687444241
02,2020-11-22,0.7698433275306493,0.7779050412402704,0.07333404363913266,0.6608796029175361,0.9324252886171018
02,2020-11-29,0.4184327220030565,0.4223697932200145,0.03705954702175518,0.3624919227440318,0.501211798821475
02,2020-12-06,0.606088776027857,0.6069945286759761,0.028850000353089912,0.556212006266211,0.6666108039102248
02,2020-12-13,1.0585209630256918,1.0686554620785278,0.09859610521260419,0.9136582963972989,1.2787534521861812
