"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
1.01718894842131,0.0142025475405397,0.0224908905811707,0.0464729087207518,0.0974749256423833,0.0507061527195503,0.0138064692159336,0,0,0
0.0276690162176462,1.48243275248671,0.0908611905769759,0.00499562005949614,0.0122948693650673,0.0295002427281994,0,0,0,0
0.035809443369205,0.0742577651313761,0.295581391934329,0.0223695335548051,0.019622410575075,0.0107921703023157,0,0,0,0
0.0485177042473932,0.00267708599285367,0.0146678479038624,0.00426030303834202,0.0150941899171488,0.00932733608743687,0.00213015151917101,0,0,0
0.0944343733834351,0.00611411555870791,0.011939843416695,0.0140070478813519,0.0403156764797302,0.0131238094545149,0.0016690437952914,0,0,0
0.0471865336117564,0.0140914452516387,0.00630776183200626,0.00831408869236925,0.0126060823650535,0.00318093018805954,0,0.00167751436520332,0,0
0.0152765591220632,0,0,0.00225763134040113,0.00190622191672821,0,0,0,0,0
0,0,0,0,0,0.00287652051141773,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
