0	0	0	0	0	0	0	0	0	0	0	0	0	6.60104941053083E-119	1.30272926568518E-119	4.30745448892883E-122
0	0	0	0	0	0	0	0	0	0	0	0	0	1.90081119580656E-121	3.07957216628573E-127	4.43880354174959E-121
0	0	1.99863753518673E-53	3.3668131130938E-78	1.31220634624002E-74	6.53583573848125E-69	4.79351054445265E-53	4.27580011136948E-52	9.10839837706627E-51	3.46897593811054E-56	6.3868949902639E-58	2.51189351318634E-58	2.96879078457145E-78	5.76957842539527E-82	1.8194558580024E-102	2.98807003052722E-140
0	0	0.006034521389776	0.671160398110148	0.551390533510367	0.115222318919404	0.116408224983633	0.15394314672378	0.153225813902291	0.01873307379999	0.105250136162865	0.05085676691063	0.001191925029298	8.39855476257621E-06	8.58064721837361E-66	2.32651702093589E-80
0	0	1.7334848882094E-32	0.263115378804666	0.584023277001296	0.216600842087647	0.275779070366776	0.361482994639991	0.282418663569374	0.273377965726924	0.130988376739391	0.075332186196038	0.00536186042268	3.9768971707595E-06	1.46392807928105E-06	1.73767917052774E-88
0	0	0.003213084522998	0.05932848002062	0.594976194877301	0.642270666896223	0.52836364222889	0.505795284629203	0.367802049073728	0.539022398942882	0.267491756266684	0.177908060087133	0.019446818750549	2.5156975817154E-05	7.62543251668013E-06	4.02993038795065E-89
0	0	0.036824097413876	0.13944931739368	0.43726808781052	0.584573499498952	1.10022732941467	0.733277417681331	1.05559333491216	0.358308686473494	0.365406396644686	0.067439079514714	0.02293535262639	6.38157709736816E-06	4.48297397372597E-43	1.65757147741539E-60
0	0	2.02501588909673E-38	0.207363377472295	0.171023131618209	0.218846962344136	0.305923909158112	0.85069919502733	0.785155706167065	0.364718826831156	0.317112281898174	0.109082672698054	0.00460374329381	1.47300075254059E-06	1.47502363443174E-06	4.87542227653278E-70
0	0	2.87009380469373E-17	0.323196974582169	0.601653387682866	0.348332221846587	0.211879373662372	0.591483645192654	0.531412855608036	0.792895892482507	0.319794280309441	0.093767316195149	0.006171253766819	5.51478770195012E-06	2.06964846849592E-06	1.2538337236287E-05
0	0	0.006658431013269	0.133895929884167	0.172471074212248	0.395867965434704	0.425289588405085	0.70108950830599	0.77919496170058	0.582594878675195	0.363626490813675	0.192410382912936	0.009785751178851	4.42345334155084E-06	9.92583467803945E-07	8.98619775824173E-18
0	0	4.71978673385746E-27	0.078567506958521	0.365842870539953	0.383155091399151	0.314648438717642	0.450705176672084	0.684702851378304	0.824412960095633	0.530585854438957	0.364194673766183	0.012958872187833	6.36846450260943E-06	3.82501651025787E-06	6.40955160213687E-06
0	0	0.003412340888813	0.051972118192866	0.115598314768552	0.175479514567471	0.271684570333099	0.239593233012325	0.44974999329547	0.398201101724487	0.230523691510051	0.130278346650269	0.013411868098033	2.26317796937781E-06	1.08939679202319E-23	2.19711616567547E-06
0	0	0.000761142998326	0.007905945073998	0.013393817642259	0.017959664918913	0.022284577644208	0.031010106047167	0.026674410354486	0.00975328019686	0.020348973162156	0.015841889798476	0.000889797845929	2.08854187342039E-05	1.43362739191338E-22	4.5149808223259E-06
2.61341092847102E-42	8.07673820244348E-56	3.50827890269132E-05	3.5320403895544E-05	2.50169676008247E-05	4.52614576176304E-05	5.52323478834917E-05	2.51390295511611E-05	3.54323110040321E-05	9.53853982950044E-05	0.000135693061553	4.53809329971089E-05	7.55235841958401E-05	5.55499868623181E-06	1.52909149321302E-05	3.56249424729526E-05
1.59293046522396E-153	1.1318152717958E-119	4.81440776244057E-91	1.29143638290273E-63	0.000399821319312	2.34539954145139E-58	2.08921241911013E-65	4.13585583828139E-62	3.86383456283053E-53	1.75437170471223E-51	9.10663300267786E-05	9.14881397458879E-05	1.50279953689577E-56	4.23154308648671E-40	1.78071697900682E-50	9.13166536312774E-05
5.53484253938157E-143	4.62209724041713E-125	2.97051686496145E-121	4.41097710245078E-78	3.11341245842684E-87	7.07966291593109E-90	1.49592311980366E-113	1.11626194366749E-122	5.57153520455664E-124	2.86719372968181E-95	3.4666591190899E-69	6.49351941443817E-67	5.2303327998441E-112	2.32328521922438E-138	1.40088216535397E-110	1.66943980333095E-98

